QUAT,w,x,y,z,timestamp
quat0,0.53477,-0.12558,0.28076,0.78703,563.96
quat1,0.30600,-0.81855,0.34204,0.34546,563.96
quat2,0.33167,-0.76220,0.49050,0.26163,563.96
quat3,0.48322,-0.69872,-0.42256,-0.31578,563.96
quat4,0.47430,-0.58854,-0.64843,0.09049,563.96
quat5,0.00000,0.90345,0.00000,0.42870,563.96
quat6,0.00000,0.90345,0.00000,0.42870,563.96
quat7,0.00000,0.90345,0.00000,0.42870,563.96
quat8,0.00000,0.90345,0.00000,0.42870,563.96
quat0,-0.39268,-0.00038,0.90802,-0.14597,563.98
quat1,0.27445,-0.80690,0.36038,0.37909,563.98
quat2,0.29759,-0.75492,0.50530,0.29362,563.98
quat3,0.50138,-0.72470,-0.38307,-0.27693,563.98
quat4,0.49906,-0.59737,-0.61526,0.12467,563.98
quat5,0.00000,0.90345,0.00000,0.42870,563.98
quat6,0.00000,0.90345,0.00000,0.42870,563.98
quat7,0.00000,0.90345,0.00000,0.42870,563.98
quat8,0.00000,0.90345,0.00000,0.42870,563.98
quat0,-0.62990,0.04314,-0.71986,-0.28839,564
quat1,0.23666,-0.79544,0.37882,0.40959,564
quat2,0.25458,-0.75181,0.51899,0.31721,564
quat3,0.51704,-0.74945,-0.33944,-0.23616,564
quat4,0.52477,-0.60491,-0.57888,0.15363,564
quat5,0.00000,0.90345,0.00000,0.42870,564
quat6,0.00000,0.90345,0.00000,0.42870,564
quat7,0.00000,0.90345,0.00000,0.42870,564
quat8,0.00000,0.90345,0.00000,0.42870,564
quat0,-0.29340,0.02673,-0.92542,-0.23833,564.02
quat1,0.19461,-0.78517,0.39473,0.43568,564.02
quat2,0.20416,-0.75264,0.52969,0.33359,564.02
quat3,0.53017,-0.77345,-0.28814,-0.19409,564.02
quat4,0.54452,-0.61213,-0.54256,0.18552,564.02
quat5,0.00000,0.90345,0.00000,0.42870,564.02
quat6,0.00000,0.90345,0.00000,0.42870,564.02
quat7,0.00000,0.90345,0.00000,0.42870,564.02
