QUAT,w,x,y,z,timestamp
quat0,0.88702,-0.08722,-0.44775,-0.07142,807.9
quat1,0.34599,0.55262,-0.10110,-0.75145,807.9
quat2,-0.25474,0.89394,-0.30950,-0.20047,807.9
quat3,0.20270,-0.67119,-0.34291,0.62516,807.9
quat4,-0.15473,-0.08883,-0.34218,-0.92254,807.9
quat5,0.00000,-0.64059,0.00000,0.76788,807.9
quat6,0.00000,-0.64059,0.00000,0.76788,807.9
quat7,0.00000,-0.64059,0.00000,0.76788,807.9
quat8,0.00000,-0.64059,0.00000,0.76788,807.9
quat0,-0.56095,0.06167,-0.82510,0.02747,807.92
quat1,0.35052,0.52276,-0.08746,-0.77215,807.92
quat2,-0.24091,0.88472,-0.32262,-0.23484,807.92
quat3,0.20837,-0.64895,-0.33783,0.64909,807.92
quat4,-0.13897,-0.11471,-0.34921,-0.91956,807.92
quat5,0.00000,-0.64059,0.00000,0.76788,807.92
quat6,0.00000,-0.64059,0.00000,0.76788,807.92
quat7,0.00000,-0.64059,0.00000,0.76788,807.92
quat8,0.00000,-0.64059,0.00000,0.76788,807.92
quat0,0.94001,-0.08787,-0.32744,-0.03803,807.94
quat1,0.35398,0.49004,-0.07379,-0.79317,807.94
quat2,-0.22489,0.87347,-0.33641,-0.27073,807.94
quat3,0.21465,-0.62225,-0.33098,0.67615,807.94
quat4,-0.12093,-0.14350,-0.35693,-0.91509,807.94
quat5,0.00000,-0.64059,0.00000,0.76788,807.94
quat6,0.00000,-0.64059,0.00000,0.76788,807.94
quat7,0.00000,-0.64059,0.00000,0.76788,807.94
quat8,0.00000,-0.64059,0.00000,0.76788,807.94
quat0,0.87313,-0.08088,-0.47698,-0.05999,807.96
quat1,0.35703,0.45474,-0.05968,-0.81374,807.96
quat2,-0.20705,0.86015,-0.34975,-0.30812,807.96
quat3,0.22194,-0.59284,-0.32155,0.70419,807.96
quat4,-0.10181,-0.17432,-0.36435,-0.90912,807.96
quat5,0.00000,-0.64059,0.00000,0.76788,807.96
