QUAT,w,x,y,z,timestamp
quat0,-0.05709,0.00786,-0.99834,0.00084,538.34
quat1,0.42302,-0.04807,-0.40737,-0.80796,538.34
quat2,0.63582,0.06207,-0.32825,-0.69579,538.34
quat3,-0.48543,0.59976,-0.33092,-0.54327,538.34
quat4,-0.68742,0.34929,0.04989,-0.63480,538.34
quat5,0.00000,-0.45493,0.00000,0.89053,538.34
quat6,0.00000,-0.45493,0.00000,0.89053,538.34
quat7,0.00000,-0.45493,0.00000,0.89053,538.34
quat8,0.00000,-0.45493,0.00000,0.89053,538.34
quat0,0.92644,-0.05152,-0.35852,0.10258,538.36
quat1,0.43965,-0.06936,-0.39413,-0.80409,538.36
quat2,0.65125,0.05045,-0.30982,-0.69090,538.36
quat3,-0.47546,0.57994,-0.34872,-0.56214,538.36
quat4,-0.69057,0.32291,0.02780,-0.64659,538.36
quat5,0.00000,-0.45493,0.00000,0.89053,538.36
quat6,0.00000,-0.45493,0.00000,0.89053,538.36
quat7,0.00000,-0.45493,0.00000,0.89053,538.36
quat8,0.00000,-0.45493,0.00000,0.89053,538.36
quat0,0.84417,-0.08474,-0.52934,-0.00144,538.38
quat1,0.45657,-0.08994,-0.38002,-0.79940,538.38
quat2,0.66596,0.03809,-0.29318,-0.68490,538.38
quat3,-0.46510,0.55943,-0.36587,-0.58039,538.38
quat4,-0.69287,0.29564,0.00563,-0.65764,538.38
quat5,0.00000,-0.45493,0.00000,0.89053,538.38
quat6,0.00000,-0.45493,0.00000,0.89053,538.38
quat7,0.00000,-0.45493,0.00000,0.89053,538.38
quat8,0.00000,-0.45493,0.00000,0.89053,538.38
quat0,0.93637,-0.09614,-0.33691,0.02134,538.4
quat1,0.47308,-0.11000,-0.36493,-0.79431,538.4
quat2,0.68020,0.02735,-0.27587,-0.67858,538.4
quat3,-0.45498,0.53724,-0.38175,-0.59886,538.4
quat4,-0.69412,0.26939,-0.01763,-0.66732,538.4
quat5,0.00000,-0.45493,0.00000,0.89053,538.4
quat6,0.00000,-0.45493,0.00000,0.89053,538.4
quat7,0.00000,-0.45493,0.00000,0.89053,538.4
quat8,0.00000,-0.45493,0.00000,0.89053,538.4
quat0,0.94138,-0.09493,-0.32256,0.02731,538.42
quat1,0.48838,-0.12988,-0.34994,-0.78877,538.42
quat2,0.69423,0.01647,-0.25770,-0.67183,538.42
quat3,-0.44499,0.51275,-0.39693,-0.61767,538.42
quat4,-0.69441,0.24254,-0.03978,-0.67631,538.42
quat5,0.00000,-0.45493,0.00000,0.89053,538.42
quat6,0.00000,-0.45493,0.00000,0.89053,538.42
quat7,0.00000,-0.45493,0.00000,0.89053,538.42
quat8,0.00000,-0.45493,0.00000,0.89053,538.42
quat0,0.94257,-0.10162,-0.31693,0.02802,538.44
quat1,0.50255,-0.14973,-0.33409,-0.78320,538.44
quat2,0.70732,0.00628,-0.23849,-0.66541,538.44
quat3,-0.43344,0.48821,-0.41171,-0.63583,538.44
quat4,-0.69388,0.21459,-0.06021,-0.68473,538.44
quat5,0.00000,-0.45493,0.00000,0.89053,538.44
quat6,0.00000,-0.45493,0.00000,0.89053,538.44
quat7,0.00000,-0.45493,0.00000,0.89053,538.44
quat8,0.00000,-0.45493,0.00000,0.89053,538.44
quat0,0.94599,-0.09603,-0.30803,0.03148,538.46
quat1,0.51473,-0.16979,-0.31807,-0.77785,538.46
quat2,0.71902,-0.00570,-0.21957,-0.65937,538.46
quat3,-0.42161,0.46593,-0.42530,-0.65136,538.46
quat4,-0.69282,0.18491,-0.07741,-0.69269,538.46
quat5,0.00000,-0.45493,0.00000,0.89053,538.46
quat6,0.00000,-0.45493,0.00000,0.89053,538.46
quat7,0.00000,-0.45493,0.00000,0.89053,538.46
quat8,0.00000,-0.45493,0.00000,0.89053,538.46
quat0,0.94739,-0.10152,-0.30148,0.03537,538.48
quat1,0.52504,-0.18934,-0.30197,-0.77285,538.48
quat2,0.72932,-0.01739,-0.19967,-0.65415,538.48
quat3,-0.41141,0.44471,-0.43688,-0.66492,538.48
quat4,-0.69123,0.15763,-0.09492,-0.69882,538.48
quat5,0.00000,-0.45493,0.00000,0.89053,538.48
quat6,0.00000,-0.45493,0.00000,0.89053,538.48
quat7,0.00000,-0.45493,0.00000,0.89053,538.48
quat8,0.00000,-0.45493,0.00000,0.89053,538.48
quat0,0.95033,-0.10163,-0.29206,0.03543,538.5
quat1,0.53373,-0.20830,-0.28562,-0.76822,538.5
quat2,0.73820,-0.02919,-0.17830,-0.64994,538.5
quat3,-0.40161,0.42485,-0.44675,-0.67722,538.5
quat4,-0.68905,0.13324,-0.11257,-0.70342,538.5
quat5,0.00000,-0.45493,0.00000,0.89053,538.5
quat6,0.00000,-0.45493,0.00000,0.89053,538.5
quat7,0.00000,-0.45493,0.00000,0.89053,538.5
quat8,0.00000,-0.45493,0.00000,0.89053,538.5
quat0,0.95189,-0.09504,-0.28953,0.03240,538.52
quat1,0.54115,-0.22541,-0.26827,-0.76445,538.52
quat2,0.74497,-0.04064,-0.15566,-0.64741,538.52
quat3,-0.39149,0.40655,-0.45566,-0.68835,538.52
quat4,-0.68572,0.11067,-0.12923,-0.70770,538.52
quat5,0.00000,-0.45493,0.00000,0.89053,538.52
quat6,0.00000,-0.45493,0.00000,0.89053,538.52
quat7,0.00000,-0.45493,0.00000,0.89053,538.52
quat8,0.00000,-0.45493,0.00000,0.89053,538.52
quat0,0.95312,-0.09260,-0.28584,0.03594,538.54
quat1,0.54760,-0.23990,-0.24988,-0.76167,538.54
quat2,0.74983,-0.05632,-0.13536,-0.64519,538.54
quat3,-0.38197,0.38991,-0.46327,-0.69818,538.54
quat4,-0.68209,0.08925,-0.14275,-0.71163,538.54
quat5,0.00000,-0.45493,0.00000,0.89053,538.54
quat6,0.00000,-0.45493,0.00000,0.89053,538.54
quat7,0.00000,-0.45493,0.00000,0.89053,538.54
quat8,0.00000,-0.45493,0.00000,0.89053,538.54
quat0,0.95637,-0.08487,-0.27717,0.03652,538.56
quat1,0.55269,-0.25327,-0.23248,-0.75917,538.56
quat2,0.75246,-0.07591,-0.11886,-0.64336,538.56
quat3,-0.37354,0.37455,-0.47035,-0.70637,538.56
quat4,-0.67863,0.07027,-0.15447,-0.71461,538.56
quat5,0.00000,-0.45493,0.00000,0.89053,538.56
quat6,0.00000,-0.45493,0.00000,0.89053,538.56
quat7,0.00000,-0.45493,0.00000,0.89053,538.56
quat8,0.00000,-0.45493,0.00000,0.89053,538.56
quat0,0.95487,-0.09052,-0.28081,0.03420,538.58
quat1,0.55505,-0.26740,-0.21704,-0.75717,538.58
quat2,0.75335,-0.09817,-0.10471,-0.64176,538.58
quat3,-0.36582,0.36111,-0.47642,-0.71330,538.58
quat4,-0.67516,0.05352,-0.16471,-0.71705,538.58
quat5,0.00000,-0.45493,0.00000,0.89053,538.58
quat6,0.00000,-0.45493,0.00000,0.89053,538.58
quat7,0.00000,-0.45493,0.00000,0.89053,538.58
quat8,0.00000,-0.45493,0.00000,0.89053,538.58
quat0,0.95716,-0.07980,-0.27572,0.03822,538.6
quat1,0.55578,-0.28233,-0.20525,-0.75450,538.6
quat2,0.75272,-0.11966,-0.09061,-0.64100,538.6
quat3,-0.35897,0.34995,-0.48136,-0.71901,538.6
quat4,-0.67209,0.03898,-0.17372,-0.71875,538.6
quat5,0.00000,-0.45493,0.00000,0.89053,538.6
quat6,0.00000,-0.45493,0.00000,0.89053,538.6
quat7,0.00000,-0.45493,0.00000,0.89053,538.6
quat8,0.00000,-0.45493,0.00000,0.89053,538.6
quat0,0.95755,-0.08796,-0.27176,0.03875,538.62
quat1,0.55583,-0.29704,-0.19656,-0.75113,538.62
quat2,0.75050,-0.14032,-0.07782,-0.64110,538.62
quat3,-0.35397,0.34125,-0.48472,-0.72340,538.62
quat4,-0.66981,0.02791,-0.18151,-0.71947,538.62
quat5,0.00000,-0.45493,0.00000,0.89053,538.62
quat6,0.00000,-0.45493,0.00000,0.89053,538.62
quat7,0.00000,-0.45493,0.00000,0.89053,538.62
quat8,0.00000,-0.45493,0.00000,0.89053,538.62
quat0,0.95783,-0.08749,-0.27111,0.03765,538.64
quat1,0.55592,-0.30895,-0.18875,-0.74825,538.64
quat2,0.74751,-0.15960,-0.06725,-0.64128,538.64
quat3,-0.35118,0.33401,-0.48664,-0.72684,538.64
quat4,-0.66834,0.02011,-0.18868,-0.71925,538.64
quat5,0.00000,-0.45493,0.00000,0.89053,538.64
quat6,0.00000,-0.45493,0.00000,0.89053,538.64
quat7,0.00000,-0.45493,0.00000,0.89053,538.64
quat8,0.00000,-0.45493,0.00000,0.89053,538.64
quat0,0.95690,-0.07139,-0.27893,0.03810,538.66
quat1,0.55550,-0.31804,-0.18126,-0.74661,538.66
quat2,0.74452,-0.17647,-0.05963,-0.64108,538.66
quat3,-0.34917,0.32963,-0.48792,-0.72895,538.66
quat4,-0.66844,0.01361,-0.19282,-0.71821,538.66
quat5,0.00000,-0.45493,0.00000,0.89053,538.66
quat6,0.00000,-0.45493,0.00000,0.89053,538.66
quat7,0.00000,-0.45493,0.00000,0.89053,538.66
quat8,0.00000,-0.45493,0.00000,0.89053,538.66
quat0,0.95626,-0.09763,-0.27338,0.03604,538.68
quat1,0.55415,-0.32466,-0.17503,-0.74624,538.68
quat2,0.74165,-0.18874,-0.05326,-0.64148,538.68
quat3,-0.34795,0.32921,-0.48828,-0.72948,538.68
quat4,-0.66956,0.00946,-0.19483,-0.71669,538.68
quat5,0.00000,-0.45493,0.00000,0.89053,538.68
quat6,0.00000,-0.45493,0.00000,0.89053,538.68
quat7,0.00000,-0.45493,0.00000,0.89053,538.68
quat8,0.00000,-0.45493,0.00000,0.89053,538.68
quat0,0.95682,-0.07443,-0.27822,0.03941,538.7
quat1,0.55229,-0.32926,-0.17066,-0.74662,538.7
quat2,0.73878,-0.19640,-0.04832,-0.64288,538.7
quat3,-0.34840,0.33129,-0.48726,-0.72900,538.7
quat4,-0.67119,0.00938,-0.19523,-0.71505,538.7
quat5,0.00000,-0.45493,0.00000,0.89053,538.7
quat6,0.00000,-0.45493,0.00000,0.89053,538.7
quat7,0.00000,-0.45493,0.00000,0.89053,538.7
quat8,0.00000,-0.45493,0.00000,0.89053,538.7
quat0,0.95465,-0.08112,-0.28418,0.03613,538.72
quat1,0.55036,-0.33122,-0.16818,-0.74774,538.72
quat2,0.73591,-0.19977,-0.04500,-0.64538,538.72
quat3,-0.35072,0.33469,-0.48496,-0.72787,538.72
quat4,-0.67297,0.01142,-0.19232,-0.71414,538.72
quat5,0.00000,-0.45493,0.00000,0.89053,538.72
quat6,0.00000,-0.45493,0.00000,0.89053,538.72
quat7,0.00000,-0.45493,0.00000,0.89053,538.72
quat8,0.00000,-0.45493,0.00000,0.89053,538.72
quat0,0.95339,-0.06834,-0.29123,0.03957,538.74
quat1,0.54848,-0.32951,-0.16628,-0.75030,538.74
quat2,0.73341,-0.19759,-0.04320,-0.64901,538.74
quat3,-0.35381,0.33996,-0.48163,-0.72614,538.74
quat4,-0.67477,0.01510,-0.18576,-0.71411,538.74
quat5,0.00000,-0.45493,0.00000,0.89053,538.74
quat6,0.00000,-0.45493,0.00000,0.89053,538.74
quat7,0.00000,-0.45493,0.00000,0.89053,538.74
quat8,0.00000,-0.45493,0.00000,0.89053,538.74
