QUAT,w,x,y,z,timestamp
quat0,0.48350,0.22285,-0.83394,0.14527,152.64
quat1,-0.22482,0.57972,-0.46902,-0.62722,152.64
quat2,0.17822,0.76789,-0.55400,-0.26770,152.64
quat3,0.33933,-0.45487,0.40365,0.71764,152.64
quat4,-0.57861,0.02980,-0.10423,-0.80837,152.64
quat5,0.00000,-0.60203,0.00000,0.79848,152.64
quat6,0.00000,-0.60203,0.00000,0.79848,152.64
quat7,0.00000,-0.60203,0.00000,0.79848,152.64
quat8,0.00000,-0.60203,0.00000,0.79848,152.64
quat0,-0.54931,-0.53603,-0.51981,-0.37513,152.66
quat1,-0.22717,0.57836,-0.46972,-0.62710,152.66
quat2,0.17713,0.76770,-0.55479,-0.26734,152.66
quat3,0.34128,-0.45625,0.40583,0.71461,152.66
quat4,-0.58051,0.02816,-0.10222,-0.80732,152.66
quat5,0.00000,-0.60203,0.00000,0.79848,152.66
quat6,0.00000,-0.60203,0.00000,0.79848,152.66
quat7,0.00000,-0.60203,0.00000,0.79848,152.66
quat8,0.00000,-0.60203,0.00000,0.79848,152.66
quat0,0.76776,0.27013,-0.55233,0.18029,152.68
quat1,-0.22937,0.57672,-0.46911,-0.62826,152.68
quat2,0.17412,0.76793,-0.55487,-0.26849,152.68
quat3,0.34267,-0.45820,0.40787,0.71152,152.68
quat4,-0.58223,0.02561,-0.10068,-0.80636,152.68
quat5,0.00000,-0.60203,0.00000,0.79848,152.68
quat6,0.00000,-0.60203,0.00000,0.79848,152.68
quat7,0.00000,-0.60203,0.00000,0.79848,152.68
quat8,0.00000,-0.60203,0.00000,0.79848,152.68
quat0,0.79440,-0.06395,-0.59994,-0.07013,152.7
quat1,-0.23133,0.57456,-0.46724,-0.63092,152.7
quat2,0.16997,0.76864,-0.55424,-0.27040,152.7
quat3,0.34253,-0.46115,0.41036,0.70825,152.7
quat4,-0.58345,0.02147,-0.09835,-0.80588,152.7
quat5,0.00000,-0.60203,0.00000,0.79848,152.7
quat6,0.00000,-0.60203,0.00000,0.79848,152.7
