QUAT,w,x,y,z,timestamp
quat0,0.36542,-0.04259,-0.92809,-0.05743,1254.9
quat1,0.23605,-0.10104,-0.54370,-0.79904,1254.9
quat2,0.21406,-0.23268,-0.58111,-0.74990,1254.9
quat3,0.60326,-0.73706,0.07596,0.29506,1254.9
quat4,-0.63958,0.70775,-0.08128,-0.28882,1254.9
quat5,0.00000,-0.56375,0.00000,0.82594,1254.9
quat6,0.00000,-0.56375,0.00000,0.82594,1254.9
quat7,0.00000,-0.56375,0.00000,0.82594,1254.9
quat8,0.00000,-0.56375,0.00000,0.82594,1254.9
quat0,0.19148,-0.02231,-0.98083,-0.02849,1254.92
quat1,0.23291,-0.09227,-0.54998,-0.79672,1254.92
quat2,0.21241,-0.22583,-0.58563,-0.74895,1254.92
quat3,0.60537,-0.73307,0.08113,0.29925,1254.92
quat4,-0.64129,0.70634,-0.08689,-0.28685,1254.92
quat5,0.00000,-0.56375,0.00000,0.82594,1254.92
quat6,0.00000,-0.56375,0.00000,0.82594,1254.92
quat7,0.00000,-0.56375,0.00000,0.82594,1254.92
quat8,0.00000,-0.56375,0.00000,0.82594,1254.92
quat0,0.80886,-0.07678,-0.57248,-0.11007,1254.94
quat1,0.22510,-0.08269,-0.55925,-0.79356,1254.94
quat2,0.20615,-0.21690,-0.59303,-0.74751,1254.94
quat3,0.60689,-0.72819,0.09127,0.30512,1254.94
quat4,-0.64284,0.70277,-0.09580,-0.28931,1254.94
quat5,0.00000,-0.56375,0.00000,0.82594,1254.94
quat6,0.00000,-0.56375,0.00000,0.82594,1254.94
quat7,0.00000,-0.56375,0.00000,0.82594,1254.94
quat8,0.00000,-0.56375,0.00000,0.82594,1254.94
quat0,0.80130,-0.08267,-0.58040,-0.11929,1254.96
quat1,0.21232,-0.07326,-0.57203,-0.78888,1254.96
quat2,0.19437,-0.20534,-0.60364,-0.74544,1254.96
quat3,0.60754,-0.72219,0.10878,0.31227,1254.96
quat4,-0.64362,0.69627,-0.10801,-0.29883,1254.96
quat5,0.00000,-0.56375,0.00000,0.82594,1254.96
quat6,0.00000,-0.56375,0.00000,0.82594,1254.96
quat7,0.00000,-0.56375,0.00000,0.82594,1254.96
quat8,0.00000,-0.56375,0.00000,0.82594,1254.96
quat0,0.80265,-0.08171,-0.57811,-0.12194,1254.98
quat1,0.19593,-0.06164,-0.58714,-0.78300,1254.98
quat2,0.17966,-0.18754,-0.61573,-0.74392,1254.98
quat3,0.60742,-0.71406,0.13162,0.32224,1254.98
quat4,-0.64309,0.68612,-0.12402,-0.31670,1254.98
quat5,0.00000,-0.56375,0.00000,0.82594,1254.98
quat6,0.00000,-0.56375,0.00000,0.82594,1254.98
quat7,0.00000,-0.56375,0.00000,0.82594,1254.98
quat8,0.00000,-0.56375,0.00000,0.82594,1254.98
quat0,0.80241,-0.06177,-0.58281,-0.11250,1255
quat1,0.17564,-0.04632,-0.60428,-0.77579,1255
quat2,0.16438,-0.16140,-0.62800,-0.74333,1255
quat3,0.60562,-0.70373,0.15990,0.33528,1255
quat4,-0.64065,0.67263,-0.14576,-0.34043,1255
quat5,0.00000,-0.56375,0.00000,0.82594,1255
quat6,0.00000,-0.56375,0.00000,0.82594,1255
quat7,0.00000,-0.56375,0.00000,0.82594,1255
quat8,0.00000,-0.56375,0.00000,0.82594,1255
quat0,0.79386,-0.07469,-0.59086,-0.12286,1255.02
quat1,0.15149,-0.02316,-0.62285,-0.76719,1255.02
quat2,0.14905,-0.12601,-0.63962,-0.74350,1255.02
quat3,0.60229,-0.68991,0.19095,0.35329,1255.02
quat4,-0.63621,0.65524,-0.17369,-0.36842,1255.02
quat5,0.00000,-0.56375,0.00000,0.82594,1255.02
quat6,0.00000,-0.56375,0.00000,0.82594,1255.02
quat7,0.00000,-0.56375,0.00000,0.82594,1255.02
quat8,0.00000,-0.56375,0.00000,0.82594,1255.02
quat0,0.79165,-0.09433,-0.58910,-0.13172,1255.04
quat1,0.12299,0.00779,-0.64134,-0.75729,1255.04
quat2,0.12868,-0.08594,-0.65168,-0.74254,1255.04
