QUAT,w,x,y,z,timestamp
quat0,0.89323,-0.39003,-0.18924,-0.11922,1264.38
quat1,-0.32332,0.34682,0.47839,0.73914,1264.38
quat2,-0.32271,0.21982,0.68274,0.61758,1264.38
quat3,0.34072,-0.42639,0.44014,0.71301,1264.38
quat4,0.42795,-0.30150,0.66710,0.53004,1264.38
quat5,0.00000,-0.16664,0.00000,0.98602,1264.38
quat6,0.00000,-0.16664,0.00000,0.98602,1264.38
quat7,0.00000,-0.16664,0.00000,0.98602,1264.38
quat8,0.00000,-0.16664,0.00000,0.98602,1264.38
quat0,0.57795,-0.07090,-0.81298,0.00303,1264.4
quat1,-0.30489,0.35946,0.46773,0.74770,1264.4
quat2,-0.31881,0.21851,0.66231,0.64184,1264.4
quat3,0.32054,-0.44115,0.43243,0.71809,1264.4
quat4,0.41848,-0.31141,0.65258,0.54958,1264.4
quat5,0.00000,-0.16664,0.00000,0.98602,1264.4
quat6,0.00000,-0.16664,0.00000,0.98602,1264.4
quat7,0.00000,-0.16664,0.00000,0.98602,1264.4
quat8,0.00000,-0.16664,0.00000,0.98602,1264.4
quat0,0.96057,-0.23559,-0.12937,-0.07113,1264.42
quat1,-0.28641,0.37474,0.45393,0.75597,1264.42
quat2,-0.31580,0.21894,0.64123,0.66421,1264.42
quat3,0.29978,-0.46049,0.42271,0.72069,1264.42
quat4,0.40905,-0.32313,0.63773,0.56707,1264.42
quat5,0.00000,-0.16664,0.00000,0.98602,1264.42
quat6,0.00000,-0.16664,0.00000,0.98602,1264.42
quat7,0.00000,-0.16664,0.00000,0.98602,1264.42
quat8,0.00000,-0.16664,0.00000,0.98602,1264.42
quat0,0.95596,-0.25572,-0.12679,-0.06832,1264.44
quat1,-0.27031,0.39215,0.43719,0.76290,1264.44
quat2,-0.31378,0.22053,0.61985,0.68461,1264.44
quat3,0.28202,-0.48089,0.40985,0.72196,1264.44
quat4,0.40139,-0.33571,0.62149,0.58304,1264.44
quat5,0.00000,-0.16664,0.00000,0.98602,1264.44
quat6,0.00000,-0.16664,0.00000,0.98602,1264.44
quat7,0.00000,-0.16664,0.00000,0.98602,1264.44
quat8,0.00000,-0.16664,0.00000,0.98602,1264.44
quat0,0.95677,-0.25020,-0.13192,-0.06775,1264.46
quat1,-0.25847,0.40987,0.41817,0.76833,1264.46
quat2,-0.31350,0.22427,0.59851,0.70229,1264.46
quat3,0.26957,-0.49910,0.39420,0.72308,1264.46
quat4,0.39760,-0.34762,0.60323,0.59765,1264.46
quat5,0.00000,-0.16664,0.00000,0.98602,1264.46
quat6,0.00000,-0.16664,0.00000,0.98602,1264.46
quat7,0.00000,-0.16664,0.00000,0.98602,1264.46
quat8,0.00000,-0.16664,0.00000,0.98602,1264.46
quat0,0.95921,-0.24033,-0.13209,-0.06867,1264.48
quat1,-0.25141,0.42538,0.39769,0.77310,1264.48
quat2,-0.31472,0.22954,0.57855,0.71662,1264.48
quat3,0.26307,-0.51312,0.37540,0.72566,1264.48
quat4,0.39764,-0.35799,0.58364,0.61081,1264.48
quat5,0.00000,-0.16664,0.00000,0.98602,1264.48
quat6,0.00000,-0.16664,0.00000,0.98602,1264.48
quat7,0.00000,-0.16664,0.00000,0.98602,1264.48
quat8,0.00000,-0.16664,0.00000,0.98602,1264.48
quat0,0.96026,-0.23593,-0.13201,-0.06936,1264.5
quat1,-0.25004,0.43750,0.37607,0.77759,1264.5
quat2,-0.31788,0.23674,0.56052,0.72713,1264.5
quat3,0.26141,-0.52245,0.35622,0.72926,1264.5
quat4,0.40142,-0.36742,0.56418,0.62094,1264.5
quat5,0.00000,-0.16664,0.00000,0.98602,1264.5
quat6,0.00000,-0.16664,0.00000,0.98602,1264.5
quat7,0.00000,-0.16664,0.00000,0.98602,1264.5
quat8,0.00000,-0.16664,0.00000,0.98602,1264.5
quat0,0.95957,-0.23680,-0.13634,-0.06753,1264.52
quat1,-0.25129,0.44769,0.35606,0.78080,1264.52
quat2,-0.32457,0.24469,0.54405,0.73402,1264.52
quat3,0.26326,-0.52878,0.33911,0.73219,1264.52
quat4,0.40879,-0.37645,0.54569,0.62722,1264.52
quat5,0.00000,-0.16664,0.00000,0.98602,1264.52
quat6,0.00000,-0.16664,0.00000,0.98602,1264.52
quat7,0.00000,-0.16664,0.00000,0.98602,1264.52
quat8,0.00000,-0.16664,0.00000,0.98602,1264.52
quat0,0.96122,-0.23047,-0.13543,-0.06781,1264.54
quat1,-0.25406,0.45725,0.34016,0.78145,1264.54
quat2,-0.33369,0.25425,0.52998,0.73697,1264.54
quat3,0.26839,-0.53376,0.32537,0.73294,1264.54
quat4,0.41799,-0.38736,0.53020,0.62778,1264.54
quat5,0.00000,-0.16664,0.00000,0.98602,1264.54
quat6,0.00000,-0.16664,0.00000,0.98602,1264.54
quat7,0.00000,-0.16664,0.00000,0.98602,1264.54
quat8,0.00000,-0.16664,0.00000,0.98602,1264.54
quat0,0.96353,-0.22143,-0.13574,-0.06452,1264.56
quat1,-0.25925,0.46656,0.32839,0.77928,1264.56
quat2,-0.34504,0.26473,0.51906,0.73583,1264.56
quat3,0.27580,-0.53988,0.31568,0.72993,1264.56
quat4,0.42892,-0.39862,0.51738,0.62406,1264.56
quat5,0.00000,-0.16664,0.00000,0.98602,1264.56
quat6,0.00000,-0.16664,0.00000,0.98602,1264.56
quat7,0.00000,-0.16664,0.00000,0.98602,1264.56
quat8,0.00000,-0.16664,0.00000,0.98602,1264.56
quat0,0.96227,-0.22284,-0.14222,-0.06442,1264.58
quat1,-0.26772,0.47564,0.31981,0.77447,1264.58
quat2,-0.35809,0.27573,0.51128,0.73099,1264.58
quat3,0.28419,-0.54770,0.31022,0.72321,1264.58
quat4,0.44095,-0.40975,0.50794,0.61618,1264.58
quat5,0.00000,-0.16664,0.00000,0.98602,1264.58
quat6,0.00000,-0.16664,0.00000,0.98602,1264.58
quat7,0.00000,-0.16664,0.00000,0.98602,1264.58
quat8,0.00000,-0.16664,0.00000,0.98602,1264.58
quat0,0.96190,-0.22679,-0.13860,-0.06407,1264.6
quat1,-0.27910,0.48362,0.31433,0.76773,1264.6
quat2,-0.37379,0.28596,0.50538,0.72326,1264.6
quat3,0.29441,-0.55607,0.30799,0.71362,1264.6
quat4,0.45360,-0.42046,0.50286,0.60382,1264.6
quat5,0.00000,-0.16664,0.00000,0.98602,1264.6
