QUAT,w,x,y,z,timestamp
quat0,0.33311,0.13581,-0.92410,0.12897,490.44
quat1,-0.29134,0.83711,-0.32329,-0.33145,490.44
quat2,-0.35185,0.80027,-0.48441,-0.03323,490.44
quat3,0.38176,-0.59668,0.24054,0.66361,490.44
quat4,0.59385,-0.15688,0.10768,0.78176,490.44
quat5,0.00000,0.71790,0.00000,-0.69614,490.44
quat6,0.00000,0.71790,0.00000,-0.69614,490.44
quat7,0.00000,0.71790,0.00000,-0.69614,490.44
quat8,0.00000,0.71790,0.00000,-0.69614,490.44
quat0,0.36817,0.36745,0.71656,0.46473,490.46
quat1,-0.29286,0.83619,-0.32431,-0.33142,490.46
quat2,-0.35345,0.79947,-0.48456,-0.03344,490.46
quat3,0.38379,-0.59756,0.24161,0.66124,490.46
quat4,0.59572,-0.15598,0.10765,0.78051,490.46
quat5,0.00000,0.71790,0.00000,-0.69614,490.46
quat6,0.00000,0.71790,0.00000,-0.69614,490.46
quat7,0.00000,0.71790,0.00000,-0.69614,490.46
quat8,0.00000,0.71790,0.00000,-0.69614,490.46
quat0,0.67238,0.26467,-0.64616,0.24564,490.48
quat1,-0.29448,0.83499,-0.32569,-0.33165,490.48
quat2,-0.35410,0.79917,-0.48460,-0.03333,490.48
quat3,0.38521,-0.59928,0.24225,0.65863,490.48
quat4,0.59690,-0.15503,0.10861,0.77967,490.48
quat5,0.00000,0.71790,0.00000,-0.69614,490.48
quat6,0.00000,0.71790,0.00000,-0.69614,490.48
quat7,0.00000,0.71790,0.00000,-0.69614,490.48
quat8,0.00000,0.71790,0.00000,-0.69614,490.48
quat0,0.69921,0.11246,-0.70576,0.01904,490.5
quat1,-0.29539,0.83385,-0.32799,-0.33146,490.5
quat2,-0.35572,0.79825,-0.48488,-0.03381,490.5
quat3,0.38638,-0.60079,0.24289,0.65633,490.5
quat4,0.59814,-0.15419,0.10947,0.77876,490.5
quat5,0.00000,0.71790,0.00000,-0.69614,490.5
quat6,0.00000,0.71790,0.00000,-0.69614,490.5
quat7,0.00000,0.71790,0.00000,-0.69614,490.5
quat8,0.00000,0.71790,0.00000,-0.69614,490.5
quat0,0.70020,0.10910,-0.70535,0.01724,490.52
quat1,-0.29591,0.83280,-0.32977,-0.33186,490.52
quat2,-0.35768,0.79724,-0.48511,-0.03373,490.52
quat3,0.38770,-0.60120,0.24309,0.65510,490.52
quat4,0.59833,-0.15403,0.11015,0.77856,490.52
quat5,0.00000,0.71790,0.00000,-0.69614,490.52
quat6,0.00000,0.71790,0.00000,-0.69614,490.52
quat7,0.00000,0.71790,0.00000,-0.69614,490.52
quat8,0.00000,0.71790,0.00000,-0.69614,490.52
quat0,0.70019,0.10264,-0.70649,0.00820,490.54
quat1,-0.29723,0.83125,-0.33136,-0.33299,490.54
quat2,-0.35925,0.79614,-0.48575,-0.03384,490.54
quat3,0.38935,-0.60127,0.24391,0.65375,490.54
quat4,0.59861,-0.15458,0.11128,0.77806,490.54
quat5,0.00000,0.71790,0.00000,-0.69614,490.54
quat6,0.00000,0.71790,0.00000,-0.69614,490.54
quat7,0.00000,0.71790,0.00000,-0.69614,490.54
quat8,0.00000,0.71790,0.00000,-0.69614,490.54
quat0,0.70284,0.09486,-0.70499,-0.00357,490.56
quat1,-0.29799,0.82971,-0.33364,-0.33389,490.56
quat2,-0.36034,0.79516,-0.48658,-0.03340,490.56
quat3,0.38944,-0.60336,0.24547,0.65118,490.56
quat4,0.59933,-0.15587,0.11438,0.77680,490.56
quat5,0.00000,0.71790,0.00000,-0.69614,490.56
quat6,0.00000,0.71790,0.00000,-0.69614,490.56
quat7,0.00000,0.71790,0.00000,-0.69614,490.56
quat8,0.00000,0.71790,0.00000,-0.69614,490.56
quat0,0.70257,0.08555,-0.70632,-0.01344,490.58
quat1,-0.29770,0.82826,-0.33648,-0.33488,490.58
quat2,-0.36359,0.79299,-0.48774,-0.03281,490.58
quat3,0.38872,-0.60636,0.24696,0.64825,490.58
quat4,0.60096,-0.15802,0.11987,0.77428,490.58
quat5,0.00000,0.71790,0.00000,-0.69614,490.58
quat6,0.00000,0.71790,0.00000,-0.69614,490.58
quat7,0.00000,0.71790,0.00000,-0.69614,490.58
quat8,0.00000,0.71790,0.00000,-0.69614,490.58
quat0,0.70097,0.08267,-0.70811,-0.01983,490.6
quat1,-0.29672,0.82673,-0.33865,-0.33733,490.6
quat2,-0.36883,0.79066,-0.48762,-0.03239,490.6
quat3,0.38785,-0.60999,0.24745,0.64518,490.6
quat4,0.60288,-0.15982,0.12693,0.77128,490.6
quat5,0.00000,0.71790,0.00000,-0.69614,490.6
quat6,0.00000,0.71790,0.00000,-0.69614,490.6
quat7,0.00000,0.71790,0.00000,-0.69614,490.6
quat8,0.00000,0.71790,0.00000,-0.69614,490.6
quat0,0.69945,0.07219,-0.71018,-0.03452,490.62
quat1,-0.29724,0.82463,-0.33982,-0.34081,490.62
quat2,-0.37450,0.78823,-0.48715,-0.03359,490.62
quat3,0.38783,-0.61346,0.24799,0.64168,490.62
quat4,0.60509,-0.16314,0.13655,0.76720,490.62
quat5,0.00000,0.71790,0.00000,-0.69614,490.62
