QUAT,w,x,y,z,timestamp
quat0,0.56267,-0.28106,-0.75256,-0.19510,888.58
quat1,0.35396,0.58169,-0.29911,-0.66850,888.58
quat2,-0.17765,0.95091,-0.25176,0.02885,888.58
quat3,0.09244,-0.81412,-0.23762,0.52173,888.58
quat4,-0.35799,0.04659,-0.41230,-0.83647,888.58
quat5,0.00000,-0.63429,0.00000,0.77309,888.58
quat6,0.00000,-0.63429,0.00000,0.77309,888.58
quat7,0.00000,-0.63429,0.00000,0.77309,888.58
quat8,0.00000,-0.63429,0.00000,0.77309,888.58
quat0,-0.19926,0.34726,-0.83910,0.36826,888.6
quat1,0.36776,0.57612,-0.29916,-0.66584,888.6
quat2,-0.16924,0.95533,-0.24111,0.02376,888.6
quat3,0.08055,-0.81020,-0.23785,0.52964,888.6
quat4,-0.34815,0.04818,-0.42255,-0.83542,888.6
quat5,0.00000,-0.63429,0.00000,0.77309,888.6
quat6,0.00000,-0.63429,0.00000,0.77309,888.6
quat7,0.00000,-0.63429,0.00000,0.77309,888.6
quat8,0.00000,-0.63429,0.00000,0.77309,888.6
quat0,0.77074,-0.31036,-0.52932,-0.17164,888.62
quat1,0.38208,0.57076,-0.29828,-0.66278,888.62
quat2,-0.16030,0.95990,-0.22926,0.01855,888.62
quat3,0.06734,-0.80494,-0.23958,0.53864,888.62
quat4,-0.33676,0.04997,-0.43317,-0.83454,888.62
quat5,0.00000,-0.63429,0.00000,0.77309,888.62
quat6,0.00000,-0.63429,0.00000,0.77309,888.62
quat7,0.00000,-0.63429,0.00000,0.77309,888.62
quat8,0.00000,-0.63429,0.00000,0.77309,888.62
quat0,0.79135,-0.17139,-0.58683,0.00503,888.64
quat1,0.39704,0.56552,-0.29593,-0.65952,888.64
quat2,-0.15085,0.96458,-0.21600,0.01315,888.64
quat3,0.05343,-0.79806,-0.24247,0.54906,888.64
quat4,-0.32397,0.05192,-0.44447,-0.83354,888.64
quat5,0.00000,-0.63429,0.00000,0.77309,888.64
quat6,0.00000,-0.63429,0.00000,0.77309,888.64
quat7,0.00000,-0.63429,0.00000,0.77309,888.64
quat8,0.00000,-0.63429,0.00000,0.77309,888.64
quat0,0.80098,-0.15783,-0.57718,0.01959,888.66
quat1,0.41227,0.56093,-0.29172,-0.65597,888.66
quat2,-0.14137,0.96907,-0.20215,0.00752,888.66
quat3,0.03902,-0.78945,-0.24671,0.56069,888.66
quat4,-0.30986,0.05342,-0.45558,-0.83281,888.66
quat5,0.00000,-0.63429,0.00000,0.77309,888.66
quat6,0.00000,-0.63429,0.00000,0.77309,888.66
quat7,0.00000,-0.63429,0.00000,0.77309,888.66
quat8,0.00000,-0.63429,0.00000,0.77309,888.66
quat0,0.81431,-0.14905,-0.55983,0.03579,888.68
quat1,0.42769,0.55676,-0.28557,-0.65234,888.68
quat2,-0.13198,0.97335,-0.18755,0.00220,888.68
quat3,0.02466,-0.77943,-0.25180,0.57312,888.68
quat4,-0.29477,0.05419,-0.46641,-0.83225,888.68
quat5,0.00000,-0.63429,0.00000,0.77309,888.68
quat6,0.00000,-0.63429,0.00000,0.77309,888.68
quat7,0.00000,-0.63429,0.00000,0.77309,888.68
quat8,0.00000,-0.63429,0.00000,0.77309,888.68
quat0,0.81232,-0.14073,-0.56490,0.03482,888.7
quat1,0.44334,0.55322,-0.27762,-0.64832,888.7
quat2,-0.12314,0.97725,-0.17264,-0.00320,888.7
quat3,0.01085,-0.76839,-0.25805,0.58555,888.7
quat4,-0.27887,0.05442,-0.47643,-0.83204,888.7
quat5,0.00000,-0.63429,0.00000,0.77309,888.7
quat6,0.00000,-0.63429,0.00000,0.77309,888.7
quat7,0.00000,-0.63429,0.00000,0.77309,888.7
quat8,0.00000,-0.63429,0.00000,0.77309,888.7
quat0,0.80691,-0.12119,-0.57604,0.04896,888.72
quat1,0.45862,0.55057,-0.26807,-0.64396,888.72
quat2,-0.11607,0.98069,-0.15712,-0.00927,888.72
quat3,-0.00205,-0.75664,-0.26519,0.59763,888.72
quat4,-0.26294,0.05403,-0.48494,-0.83233,888.72
quat5,0.00000,-0.63429,0.00000,0.77309,888.72
quat6,0.00000,-0.63429,0.00000,0.77309,888.72
quat7,0.00000,-0.63429,0.00000,0.77309,888.72
quat8,0.00000,-0.63429,0.00000,0.77309,888.72
