QUAT,w,x,y,z,timestamp
quat0,-0.35938,-0.58172,-0.29916,0.66555,557.58
quat1,-0.04128,0.52444,-0.08931,0.84574,557.58
quat2,-0.02925,0.14336,0.10087,0.98408,557.58
quat3,0.04410,0.94212,0.05419,0.32793,557.58
quat4,0.13299,-0.95982,0.04690,0.24259,557.58
quat5,0.00000,0.70711,0.00000,0.70711,557.58
quat6,0.00000,0.70711,0.00000,0.70711,557.58
quat7,0.00000,0.70711,0.00000,0.70711,557.58
quat8,0.00000,0.70711,0.00000,0.70711,557.58
quat0,-0.59683,-0.39834,-0.57049,0.39958,557.6
quat1,-0.03088,0.52440,-0.09716,0.84535,557.6
quat2,-0.02642,0.14699,0.09254,0.98445,557.6
quat3,0.05432,0.94313,0.05130,0.32392,557.6
quat4,0.12237,-0.96076,0.04771,0.24433,557.6
quat5,0.00000,0.70711,0.00000,0.70711,557.6
quat6,0.00000,0.70711,0.00000,0.70711,557.6
quat7,0.00000,0.70711,0.00000,0.70711,557.6
quat8,0.00000,0.70711,0.00000,0.70711,557.6
quat0,-0.58567,-0.41500,-0.55674,0.41811,557.62
quat1,-0.02080,0.52335,-0.10464,0.84541,557.62
quat2,-0.02391,0.15057,0.08327,0.98480,557.62
quat3,0.06403,0.94437,0.04850,0.31893,557.62
quat4,0.11199,-0.96130,0.04776,0.24715,557.62
quat5,0.00000,0.70711,0.00000,0.70711,557.62
quat6,0.00000,0.70711,0.00000,0.70711,557.62
quat7,0.00000,0.70711,0.00000,0.70711,557.62
quat8,0.00000,0.70711,0.00000,0.70711,557.62
quat0,-0.57517,-0.43021,-0.54321,0.43477,557.64
quat1,-0.01138,0.52215,-0.11235,0.84535,557.64
quat2,-0.02206,0.15305,0.07337,0.98524,557.64
quat3,0.07331,0.94606,0.04609,0.31221,557.64
quat4,0.10236,-0.96151,0.04744,0.25055,557.64
quat5,0.00000,0.70711,0.00000,0.70711,557.64
quat6,0.00000,0.70711,0.00000,0.70711,557.64
quat7,0.00000,0.70711,0.00000,0.70711,557.64
quat8,0.00000,0.70711,0.00000,0.70711,557.64
quat0,-0.56456,-0.44506,-0.52958,0.45027,557.66
quat1,-0.00130,0.52141,-0.11983,0.84485,557.66
quat2,-0.02072,0.15488,0.06326,0.98569,557.66
quat3,0.08228,0.94770,0.04382,0.30524,557.66
quat4,0.09354,-0.96162,0.04676,0.25368,557.66
quat5,0.00000,0.70711,0.00000,0.70711,557.66
quat6,0.00000,0.70711,0.00000,0.70711,557.66
quat7,0.00000,0.70711,0.00000,0.70711,557.66
quat8,0.00000,0.70711,0.00000,0.70711,557.66
quat0,-0.55305,-0.45957,-0.51630,0.46514,557.68
quat1,0.00927,0.52061,-0.12719,0.84422,557.68
quat2,-0.01987,0.15586,0.05296,0.98616,557.68
quat3,0.09147,0.94883,0.04144,0.29940,557.68
quat4,0.08615,-0.96167,0.04662,0.25610,557.68
quat5,0.00000,0.70711,0.00000,0.70711,557.68
quat6,0.00000,0.70711,0.00000,0.70711,557.68
quat7,0.00000,0.70711,0.00000,0.70711,557.68
quat8,0.00000,0.70711,0.00000,0.70711,557.68
quat0,-0.54132,-0.47401,-0.50343,0.47837,557.7
quat1,0.01933,0.51768,-0.13378,0.84483,557.7
quat2,-0.01914,0.15665,0.04218,0.98657,557.7
quat3,0.10067,0.94947,0.03894,0.29471,557.7
quat4,0.07949,-0.96202,0.04658,0.25697,557.7
quat5,0.00000,0.70711,0.00000,0.70711,557.7
quat6,0.00000,0.70711,0.00000,0.70711,557.7
quat7,0.00000,0.70711,0.00000,0.70711,557.7
quat8,0.00000,0.70711,0.00000,0.70711,557.7
quat0,-0.53070,-0.48627,-0.49040,0.49133,557.72
quat1,0.02845,0.51421,-0.14025,0.84564,557.72
quat2,-0.01880,0.15557,0.03093,0.98716,557.72
quat3,0.11014,0.95009,0.03728,0.28950,557.72
quat4,0.07385,-0.96257,0.04663,0.25656,557.72
quat5,0.00000,0.70711,0.00000,0.70711,557.72
quat6,0.00000,0.70711,0.00000,0.70711,557.72
quat7,0.00000,0.70711,0.00000,0.70711,557.72
quat8,0.00000,0.70711,0.00000,0.70711,557.72
quat0,-0.51939,-0.49779,-0.47844,0.50352,557.74
quat1,0.03676,0.51017,-0.14649,0.84671,557.74
quat2,-0.01850,0.15420,0.02083,0.98765,557.74
quat3,0.11962,0.95093,0.03565,0.28310,557.74
quat4,0.06896,-0.96309,0.04688,0.25592,557.74
quat5,0.00000,0.70711,0.00000,0.70711,557.74
quat6,0.00000,0.70711,0.00000,0.70711,557.74
quat7,0.00000,0.70711,0.00000,0.70711,557.74
quat8,0.00000,0.70711,0.00000,0.70711,557.74
quat0,-0.50904,-0.50757,-0.46770,0.51429,557.76
quat1,0.04422,0.50678,-0.15202,0.84741,557.76
quat2,-0.01882,0.15101,0.01159,0.98829,557.76
quat3,0.12894,0.95174,0.03401,0.27641,557.76
quat4,0.06435,-0.96338,0.04753,0.25593,557.76
quat5,0.00000,0.70711,0.00000,0.70711,557.76
quat6,0.00000,0.70711,0.00000,0.70711,557.76
quat7,0.00000,0.70711,0.00000,0.70711,557.76
quat8,0.00000,0.70711,0.00000,0.70711,557.76
quat0,-0.50019,-0.51599,-0.45769,0.52352,557.78
quat1,0.05126,0.50432,-0.15683,0.84761,557.78
quat2,-0.01947,0.14837,0.00327,0.98874,557.78
quat3,0.13708,0.95259,0.03182,0.26975,557.78
quat4,0.05978,-0.96328,0.04842,0.25724,557.78
quat5,0.00000,0.70711,0.00000,0.70711,557.78
quat6,0.00000,0.70711,0.00000,0.70711,557.78
quat7,0.00000,0.70711,0.00000,0.70711,557.78
quat8,0.00000,0.70711,0.00000,0.70711,557.78
quat0,-0.49233,-0.52326,-0.44889,0.53133,557.8
quat1,0.05684,0.50180,-0.16167,0.84784,557.8
quat2,-0.02024,0.14646,-0.00413,0.98900,557.8
quat3,0.14383,0.95349,0.02909,0.26330,557.8
quat4,0.05520,-0.96306,0.04986,0.25881,557.8
quat5,0.00000,0.70711,0.00000,0.70711,557.8
quat6,0.00000,0.70711,0.00000,0.70711,557.8
quat7,0.00000,0.70711,0.00000,0.70711,557.8
quat8,0.00000,0.70711,0.00000,0.70711,557.8
quat0,-0.48654,-0.52879,-0.44206,0.53688,557.82
quat1,0.06087,0.49873,-0.16703,0.84833,557.82
quat2,-0.02133,0.14494,-0.01030,0.98916,557.82
quat3,0.14940,0.95416,0.02631,0.25801,557.82
quat4,0.05102,-0.96272,0.05151,0.26061,557.82
quat5,0.00000,0.70711,0.00000,0.70711,557.82
quat6,0.00000,0.70711,0.00000,0.70711,557.82
quat7,0.00000,0.70711,0.00000,0.70711,557.82
quat8,0.00000,0.70711,0.00000,0.70711,557.82
quat0,-0.48251,-0.53249,-0.43760,0.54051,557.84
quat1,0.06400,0.49562,-0.17158,0.84902,557.84
quat2,-0.02209,0.14301,-0.01532,0.98936,557.84
quat3,0.15392,0.95467,0.02345,0.25369,557.84
quat4,0.04786,-0.96237,0.05379,0.26202,557.84
quat5,0.00000,0.70711,0.00000,0.70711,557.84
quat6,0.00000,0.70711,0.00000,0.70711,557.84
quat7,0.00000,0.70711,0.00000,0.70711,557.84
quat8,0.00000,0.70711,0.00000,0.70711,557.84
quat0,-0.48098,-0.53446,-0.43526,0.54181,557.86
quat1,0.06627,0.49343,-0.17534,0.84935,557.86
quat2,-0.02295,0.14217,-0.01923,0.98939,557.86
quat3,0.15738,0.95483,0.02060,0.25120,557.86
quat4,0.04549,-0.96229,0.05639,0.26219,557.86
quat5,0.00000,0.70711,0.00000,0.70711,557.86
quat6,0.00000,0.70711,0.00000,0.70711,557.86
quat7,0.00000,0.70711,0.00000,0.70711,557.86
quat8,0.00000,0.70711,0.00000,0.70711,557.86
quat0,-0.48160,-0.53401,-0.43536,0.54162,557.88
quat1,0.06750,0.49239,-0.17824,0.84925,557.88
quat2,-0.02351,0.14348,-0.02247,0.98912,557.88
quat3,0.15974,0.95469,0.01797,0.25046,557.88
quat4,0.04395,-0.96248,0.05908,0.26116,557.88
quat5,0.00000,0.70711,0.00000,0.70711,557.88
quat6,0.00000,0.70711,0.00000,0.70711,557.88
quat7,0.00000,0.70711,0.00000,0.70711,557.88
quat8,0.00000,0.70711,0.00000,0.70711,557.88
quat0,-0.48458,-0.53120,-0.43799,0.53961,557.9
quat1,0.06870,0.49297,-0.17967,0.84852,557.9
quat2,-0.02399,0.14660,-0.02498,0.98859,557.9
quat3,0.16141,0.95454,0.01553,0.25011,557.9
quat4,0.04289,-0.96292,0.06170,0.25911,557.9
quat5,0.00000,0.70711,0.00000,0.70711,557.9
quat6,0.00000,0.70711,0.00000,0.70711,557.9
quat7,0.00000,0.70711,0.00000,0.70711,557.9
quat8,0.00000,0.70711,0.00000,0.70711,557.9
quat0,-0.48892,-0.52704,-0.44257,0.53602,557.92
quat1,0.06940,0.49426,-0.17983,0.84768,557.92
quat2,-0.02463,0.15098,-0.02648,0.98788,557.92
quat3,0.16176,0.95438,0.01283,0.25065,557.92
quat4,0.04246,-0.96351,0.06453,0.25629,557.92
quat5,0.00000,0.70711,0.00000,0.70711,557.92
quat6,0.00000,0.70711,0.00000,0.70711,557.92
quat7,0.00000,0.70711,0.00000,0.70711,557.92
quat8,0.00000,0.70711,0.00000,0.70711,557.92
quat0,-0.49557,-0.52103,-0.44954,0.52996,557.94
quat1,0.06929,0.49551,-0.17917,0.84710,557.94
quat2,-0.02499,0.15536,-0.02704,0.98717,557.94
quat3,0.16068,0.95431,0.01021,0.25174,557.94
quat4,0.04233,-0.96387,0.06767,0.25412,557.94
quat5,0.00000,0.70711,0.00000,0.70711,557.94
quat6,0.00000,0.70711,0.00000,0.70711,557.94
quat7,0.00000,0.70711,0.00000,0.70711,557.94
quat8,0.00000,0.70711,0.00000,0.70711,557.94
quat0,-0.50404,-0.51285,-0.45887,0.52189,557.96
quat1,0.06909,0.49676,-0.17641,0.84696,557.96
quat2,-0.02515,0.15846,-0.02691,0.98668,557.96
quat3,0.15849,0.95414,0.00852,0.25381,557.96
quat4,0.04319,-0.96372,0.07082,0.25372,557.96
quat5,0.00000,0.70711,0.00000,0.70711,557.96
quat6,0.00000,0.70711,0.00000,0.70711,557.96
quat7,0.00000,0.70711,0.00000,0.70711,557.96
quat8,0.00000,0.70711,0.00000,0.70711,557.96
quat0,-0.51402,-0.50267,-0.47042,0.51167,557.98
quat1,0.06799,0.49830,-0.17220,0.84701,557.98
quat2,-0.02482,0.16057,-0.02596,0.98637,557.98
quat3,0.15481,0.95385,0.00821,0.25716,557.98
quat4,0.04478,-0.96289,0.07390,0.25567,557.98
quat5,0.00000,0.70711,0.00000,0.70711,557.98
quat6,0.00000,0.70711,0.00000,0.70711,557.98
quat7,0.00000,0.70711,0.00000,0.70711,557.98
quat8,0.00000,0.70711,0.00000,0.70711,557.98
quat0,-0.52560,-0.49071,-0.48312,0.49954,558
quat1,0.06429,0.50028,-0.16764,0.84704,558
quat2,-0.02421,0.16062,-0.02398,0.98643,558
quat3,0.14907,0.95342,0.00871,0.26210,558
quat4,0.04712,-0.96129,0.07709,0.26030,558
quat5,0.00000,0.70711,0.00000,0.70711,558
quat6,0.00000,0.70711,0.00000,0.70711,558
quat7,0.00000,0.70711,0.00000,0.70711,558
quat8,0.00000,0.70711,0.00000,0.70711,558
quat0,-0.53887,-0.47688,-0.49663,0.48536,558.02
quat1,0.05900,0.50179,-0.16294,0.84745,558.02
quat2,-0.02383,0.15900,-0.02091,0.98677,558.02
quat3,0.14115,0.95280,0.01037,0.26858,558.02
quat4,0.05042,-0.95877,0.08052,0.26784,558.02
quat5,0.00000,0.70711,0.00000,0.70711,558.02
quat6,0.00000,0.70711,0.00000,0.70711,558.02
quat7,0.00000,0.70711,0.00000,0.70711,558.02
quat8,0.00000,0.70711,0.00000,0.70711,558.02
quat0,-0.55249,-0.46159,-0.51118,0.46945,558.04
quat1,0.05282,0.50405,-0.15702,0.84764,558.04
quat2,-0.02374,0.15639,-0.01674,0.98727,558.04
quat3,0.13157,0.95200,0.01380,0.27602,558.04
quat4,0.05507,-0.95546,0.08363,0.27760,558.04
quat5,0.00000,0.70711,0.00000,0.70711,558.04
quat6,0.00000,0.70711,0.00000,0.70711,558.04
quat7,0.00000,0.70711,0.00000,0.70711,558.04
quat8,0.00000,0.70711,0.00000,0.70711,558.04
quat0,-0.56649,-0.44507,-0.52621,0.45178,558.06
quat1,0.04593,0.50713,-0.14957,0.84755,558.06
quat2,-0.02388,0.15342,-0.01174,0.98780,558.06
quat3,0.12046,0.95141,0.01856,0.28278,558.06
quat4,0.06077,-0.95172,0.08646,0.28819,558.06
quat5,0.00000,0.70711,0.00000,0.70711,558.06
quat6,0.00000,0.70711,0.00000,0.70711,558.06
quat7,0.00000,0.70711,0.00000,0.70711,558.06
quat8,0.00000,0.70711,0.00000,0.70711,558.06
quat0,-0.57998,-0.42773,-0.54161,0.43280,558.08
quat1,0.03684,0.50991,-0.14085,0.84782,558.08
quat2,-0.02445,0.15019,-0.00691,0.98833,558.08
quat3,0.10845,0.95047,0.02454,0.29024,558.08
quat4,0.06739,-0.94796,0.08875,0.29825,558.08
quat5,0.00000,0.70711,0.00000,0.70711,558.08
quat6,0.00000,0.70711,0.00000,0.70711,558.08
