QUAT,w,x,y,z,timestamp
quat0,0.63949,-0.07463,0.71038,0.28433,602.08
quat1,0.22782,-0.79238,0.45665,-0.33422,602.08
quat2,-0.25023,0.28063,0.27000,0.88642,602.08
quat3,0.34983,0.46036,0.22199,0.78512,602.08
quat4,-0.44864,0.83325,0.17755,0.26998,602.08
quat5,0.00000,0.70711,0.00000,0.70711,602.08
quat6,0.00000,0.70711,0.00000,0.70711,602.08
quat7,0.00000,0.70711,0.00000,0.70711,602.08
quat8,0.00000,0.70711,0.00000,0.70711,602.08
quat0,0.68843,-0.05901,0.69355,0.20388,602.1
quat1,0.22899,-0.79518,0.44955,-0.33641,602.1
quat2,-0.25260,0.28112,0.28095,0.88217,602.1
quat3,0.34615,0.45372,0.22877,0.78866,602.1
quat4,-0.44955,0.83058,0.18594,0.27106,602.1
quat5,0.00000,0.70711,0.00000,0.70711,602.1
quat6,0.00000,0.70711,0.00000,0.70711,602.1
quat7,0.00000,0.70711,0.00000,0.70711,602.1
quat8,0.00000,0.70711,0.00000,0.70711,602.1
quat0,0.69243,-0.06892,0.68807,0.20580,602.12
quat1,0.22841,-0.79808,0.44150,-0.34055,602.12
quat2,-0.25633,0.27844,0.29206,0.87833,602.12
quat3,0.34404,0.44491,0.23448,0.79291,602.12
quat4,-0.44983,0.82687,0.19367,0.27648,602.12
quat5,0.00000,0.70711,0.00000,0.70711,602.12
quat6,0.00000,0.70711,0.00000,0.70711,602.12
quat7,0.00000,0.70711,0.00000,0.70711,602.12
quat8,0.00000,0.70711,0.00000,0.70711,602.12
quat0,0.69681,-0.07890,0.68270,0.20531,602.14
quat1,0.22595,-0.80159,0.43158,-0.34659,602.14
quat2,-0.26136,0.27169,0.30195,0.87562,602.14
quat3,0.34326,0.43497,0.23880,0.79746,602.14
quat4,-0.44987,0.82209,0.20314,0.28377,602.14
quat5,0.00000,0.70711,0.00000,0.70711,602.14
quat6,0.00000,0.70711,0.00000,0.70711,602.14
quat7,0.00000,0.70711,0.00000,0.70711,602.14
quat8,0.00000,0.70711,0.00000,0.70711,602.14
quat0,0.69979,-0.09046,0.67866,0.20378,602.16
quat1,0.22172,-0.80592,0.42010,-0.35334,602.16
quat2,-0.26722,0.26408,0.31144,0.87285,602.16
quat3,0.34313,0.42451,0.24200,0.80218,602.16
quat4,-0.44852,0.81718,0.21423,0.29180,602.16
quat5,0.00000,0.70711,0.00000,0.70711,602.16
quat6,0.00000,0.70711,0.00000,0.70711,602.16
quat7,0.00000,0.70711,0.00000,0.70711,602.16
quat8,0.00000,0.70711,0.00000,0.70711,602.16
quat0,0.70195,-0.10211,0.67552,0.20127,602.18
quat1,0.21637,-0.80975,0.40863,-0.36125,602.18
quat2,-0.27273,0.25611,0.32135,0.86992,602.18
quat3,0.34323,0.41141,0.24570,0.80782,602.18
quat4,-0.44455,0.81315,0.22655,0.29973,602.18
quat5,0.00000,0.70711,0.00000,0.70711,602.18
quat6,0.00000,0.70711,0.00000,0.70711,602.18
quat7,0.00000,0.70711,0.00000,0.70711,602.18
quat8,0.00000,0.70711,0.00000,0.70711,602.18
quat0,0.70321,-0.11488,0.67310,0.19808,602.2
quat1,0.21073,-0.81253,0.39762,-0.37052,602.2
quat2,-0.27611,0.24905,0.33234,0.86677,602.2
quat3,0.34438,0.39561,0.24983,0.81393,602.2
quat4,-0.43853,0.80950,0.23899,0.30870,602.2
quat5,0.00000,0.70711,0.00000,0.70711,602.2
quat6,0.00000,0.70711,0.00000,0.70711,602.2
quat7,0.00000,0.70711,0.00000,0.70711,602.2
quat8,0.00000,0.70711,0.00000,0.70711,602.2
quat0,0.70499,-0.12657,0.67015,0.19459,602.22
quat1,0.20526,-0.81407,0.38699,-0.38132,602.22
quat2,-0.27546,0.24561,0.34466,0.86314,602.22
quat3,0.34629,0.37964,0.25402,0.81941,602.22
quat4,-0.43194,0.80596,0.25212,0.31668,602.22
quat5,0.00000,0.70711,0.00000,0.70711,602.22
quat6,0.00000,0.70711,0.00000,0.70711,602.22
quat7,0.00000,0.70711,0.00000,0.70711,602.22
quat8,0.00000,0.70711,0.00000,0.70711,602.22
quat0,0.70702,-0.13850,0.66699,0.18990,602.24
quat1,0.20051,-0.81466,0.37688,-0.39254,602.24
quat2,-0.27114,0.24404,0.35666,0.86007,602.24
quat3,0.34824,0.36521,0.25840,0.82376,602.24
quat4,-0.42466,0.80332,0.26563,0.32215,602.24
quat5,0.00000,0.70711,0.00000,0.70711,602.24
quat6,0.00000,0.70711,0.00000,0.70711,602.24
quat7,0.00000,0.70711,0.00000,0.70711,602.24
quat8,0.00000,0.70711,0.00000,0.70711,602.24
quat0,0.70848,-0.14975,0.66432,0.18525,602.26
quat1,0.19672,-0.81417,0.36846,-0.40332,602.26
quat2,-0.26639,0.24071,0.36805,0.85769,602.26
quat3,0.35020,0.35107,0.26370,0.82739,602.26
quat4,-0.41663,0.80133,0.27843,0.32675,602.26
quat5,0.00000,0.70711,0.00000,0.70711,602.26
quat6,0.00000,0.70711,0.00000,0.70711,602.26
quat7,0.00000,0.70711,0.00000,0.70711,602.26
quat8,0.00000,0.70711,0.00000,0.70711,602.26
quat0,0.70924,-0.15838,0.66317,0.17916,602.28
quat1,0.19349,-0.81265,0.36193,-0.41373,602.28
quat2,-0.26214,0.23473,0.37884,0.85596,602.28
quat3,0.35290,0.33601,0.27011,0.83042,602.28
quat4,-0.40807,0.79986,0.28900,0.33193,602.28
quat5,0.00000,0.70711,0.00000,0.70711,602.28
quat6,0.00000,0.70711,0.00000,0.70711,602.28
quat7,0.00000,0.70711,0.00000,0.70711,602.28
quat8,0.00000,0.70711,0.00000,0.70711,602.28
quat0,0.71097,-0.16467,0.66161,0.17227,602.3
quat1,0.19106,-0.80993,0.35737,-0.42402,602.3
quat2,-0.25715,0.22770,0.38891,0.85485,602.3
quat3,0.35694,0.32182,0.27702,0.83204,602.3
quat4,-0.39963,0.79908,0.29733,0.33669,602.3
quat5,0.00000,0.70711,0.00000,0.70711,602.3
quat6,0.00000,0.70711,0.00000,0.70711,602.3
quat7,0.00000,0.70711,0.00000,0.70711,602.3
quat8,0.00000,0.70711,0.00000,0.70711,602.3
quat0,0.71232,-0.16976,0.66088,0.16438,602.32
quat1,0.18964,-0.80648,0.35428,-0.43372,602.32
quat2,-0.25148,0.21992,0.39741,0.85467,602.32
quat3,0.36292,0.31042,0.28374,0.83151,602.32
quat4,-0.39136,0.79970,0.30341,0.33949,602.32
quat5,0.00000,0.70711,0.00000,0.70711,602.32
quat6,0.00000,0.70711,0.00000,0.70711,602.32
quat7,0.00000,0.70711,0.00000,0.70711,602.32
quat8,0.00000,0.70711,0.00000,0.70711,602.32
quat0,0.71390,-0.17260,0.66075,0.15479,602.34
quat1,0.18810,-0.80261,0.35285,-0.44265,602.34
quat2,-0.24506,0.21224,0.40405,0.85536,602.34
quat3,0.37049,0.30126,0.28988,0.82943,602.34
quat4,-0.38321,0.80126,0.30650,0.34233,602.34
quat5,0.00000,0.70711,0.00000,0.70711,602.34
quat6,0.00000,0.70711,0.00000,0.70711,602.34
quat7,0.00000,0.70711,0.00000,0.70711,602.34
quat8,0.00000,0.70711,0.00000,0.70711,602.34
quat0,0.71554,-0.17338,0.66120,0.14408,602.36
quat1,0.18637,-0.79819,0.35315,-0.45104,602.36
quat2,-0.23451,0.21125,0.41248,0.85454,602.36
quat3,0.37907,0.29387,0.29529,0.82629,602.36
quat4,-0.37456,0.80367,0.30756,0.34528,602.36
quat5,0.00000,0.70711,0.00000,0.70711,602.36
quat6,0.00000,0.70711,0.00000,0.70711,602.36
quat7,0.00000,0.70711,0.00000,0.70711,602.36
quat8,0.00000,0.70711,0.00000,0.70711,602.36
quat0,0.71720,-0.17154,0.66237,0.13215,602.38
quat1,0.18403,-0.79242,0.35561,-0.46015,602.38
quat2,-0.22477,0.20944,0.41989,0.85400,602.38
quat3,0.38871,0.28780,0.29990,0.82227,602.38
quat4,-0.36479,0.80721,0.30818,0.34693,602.38
quat5,0.00000,0.70711,0.00000,0.70711,602.38
quat6,0.00000,0.70711,0.00000,0.70711,602.38
quat7,0.00000,0.70711,0.00000,0.70711,602.38
quat8,0.00000,0.70711,0.00000,0.70711,602.38
quat0,0.71808,-0.16839,0.66457,0.11978,602.4
quat1,0.17998,-0.78654,0.35921,-0.46897,602.4
quat2,-0.21717,0.20345,0.42428,0.85523,602.4
quat3,0.39965,0.28264,0.30430,0.81719,602.4
quat4,-0.35452,0.81171,0.30830,0.34698,602.4
quat5,0.00000,0.70711,0.00000,0.70711,602.4
quat6,0.00000,0.70711,0.00000,0.70711,602.4
quat7,0.00000,0.70711,0.00000,0.70711,602.4
quat8,0.00000,0.70711,0.00000,0.70711,602.4
quat0,0.71875,-0.16485,0.66660,0.10890,602.42
quat1,0.17477,-0.78098,0.36381,-0.47663,602.42
quat2,-0.20730,0.20135,0.42679,0.85694,602.42
quat3,0.41201,0.27797,0.30888,0.81091,602.42
quat4,-0.34393,0.81729,0.30681,0.34586,602.42
quat5,0.00000,0.70711,0.00000,0.70711,602.42
quat6,0.00000,0.70711,0.00000,0.70711,602.42
quat7,0.00000,0.70711,0.00000,0.70711,602.42
quat8,0.00000,0.70711,0.00000,0.70711,602.42
quat0,0.72124,-0.15890,0.66723,0.09681,602.44
quat1,0.16906,-0.77551,0.36952,-0.48317,602.44
quat2,-0.19455,0.20237,0.42764,0.85926,602.44
quat3,0.42569,0.27473,0.31270,0.80345,602.44
quat4,-0.33372,0.82329,0.30337,0.34465,602.44
quat5,0.00000,0.70711,0.00000,0.70711,602.44
quat6,0.00000,0.70711,0.00000,0.70711,602.44
quat7,0.00000,0.70711,0.00000,0.70711,602.44
quat8,0.00000,0.70711,0.00000,0.70711,602.44
quat0,0.72490,-0.15149,0.66664,0.08463,602.46
quat1,0.16179,-0.76918,0.37644,-0.49038,602.46
quat2,-0.18058,0.20558,0.42727,0.86172,602.46
quat3,0.44034,0.27304,0.31562,0.79494,602.46
quat4,-0.32333,0.82990,0.29915,0.34240,602.46
quat5,0.00000,0.70711,0.00000,0.70711,602.46
quat6,0.00000,0.70711,0.00000,0.70711,602.46
quat7,0.00000,0.70711,0.00000,0.70711,602.46
quat8,0.00000,0.70711,0.00000,0.70711,602.46
quat0,0.72925,-0.14216,0.66545,0.07187,602.48
quat1,0.15330,-0.76247,0.38403,-0.49765,602.48
quat2,-0.16613,0.20924,0.42596,0.86440,602.48
quat3,0.45568,0.27265,0.31780,0.78551,602.48
quat4,-0.31311,0.83610,0.29441,0.34092,602.48
quat5,0.00000,0.70711,0.00000,0.70711,602.48
quat6,0.00000,0.70711,0.00000,0.70711,602.48
quat7,0.00000,0.70711,0.00000,0.70711,602.48
quat8,0.00000,0.70711,0.00000,0.70711,602.48
quat0,0.73357,-0.13244,0.66400,0.05856,602.5
quat1,0.14438,-0.75513,0.39253,-0.50483,602.5
quat2,-0.15163,0.21306,0.42400,0.86709,602.5
quat3,0.47095,0.27242,0.32082,0.77529,602.5
quat4,-0.30418,0.84244,0.28809,0.33878,602.5
quat5,0.00000,0.70711,0.00000,0.70711,602.5
quat6,0.00000,0.70711,0.00000,0.70711,602.5
quat7,0.00000,0.70711,0.00000,0.70711,602.5
quat8,0.00000,0.70711,0.00000,0.70711,602.5
quat0,0.73768,-0.12083,0.66278,0.04420,602.52
quat1,0.13545,-0.74723,0.40213,-0.51146,602.52
quat2,-0.13761,0.21527,0.42125,0.87021,602.52
quat3,0.48595,0.27339,0.32411,0.76424,602.52
quat4,-0.29862,0.84801,0.27729,0.33884,602.52
quat5,0.00000,0.70711,0.00000,0.70711,602.52
quat6,0.00000,0.70711,0.00000,0.70711,602.52
quat7,0.00000,0.70711,0.00000,0.70711,602.52
quat8,0.00000,0.70711,0.00000,0.70711,602.52
quat0,0.74125,-0.10792,0.66183,0.02965,602.54
quat1,0.12717,-0.73844,0.41277,-0.51783,602.54
quat2,-0.12290,0.21689,0.41796,0.87359,602.54
quat3,0.50050,0.27749,0.32629,0.75235,602.54
quat4,-0.29736,0.85168,0.26124,0.34347,602.54
quat5,0.00000,0.70711,0.00000,0.70711,602.54
quat6,0.00000,0.70711,0.00000,0.70711,602.54
quat7,0.00000,0.70711,0.00000,0.70711,602.54
quat8,0.00000,0.70711,0.00000,0.70711,602.54
quat0,0.74404,-0.09466,0.66124,0.01466,602.56
quat1,0.12064,-0.72908,0.42431,-0.52330,602.56
quat2,-0.10701,0.21976,0.41425,0.87673,602.56
quat3,0.51446,0.28507,0.32544,0.74037,602.56
quat4,-0.29668,0.85754,0.24632,0.34049,602.56
quat5,0.00000,0.70711,0.00000,0.70711,602.56
quat6,0.00000,0.70711,0.00000,0.70711,602.56
quat7,0.00000,0.70711,0.00000,0.70711,602.56
quat8,0.00000,0.70711,0.00000,0.70711,602.56
quat0,0.74525,-0.08048,0.66191,0.00131,602.58
quat1,0.11532,-0.71935,0.43694,-0.52755,602.58
quat2,-0.09098,0.22287,0.40949,0.87998,602.58
quat3,0.52795,0.29551,0.32082,0.72871,602.58
quat4,-0.29460,0.86562,0.23263,0.33134,602.58
quat5,0.00000,0.70711,0.00000,0.70711,602.58
quat6,0.00000,0.70711,0.00000,0.70711,602.58
quat7,0.00000,0.70711,0.00000,0.70711,602.58
quat8,0.00000,0.70711,0.00000,0.70711,602.58
quat0,0.74469,-0.06342,0.66428,-0.01191,602.6
quat1,0.11047,-0.70932,0.45009,-0.53112,602.6
quat2,-0.07553,0.22574,0.40357,0.88344,602.6
quat3,0.53987,0.30683,0.31381,0.71828,602.6
quat4,-0.29204,0.87196,0.21683,0.32770,602.6
quat5,0.00000,0.70711,0.00000,0.70711,602.6
quat6,0.00000,0.70711,0.00000,0.70711,602.6
quat7,0.00000,0.70711,0.00000,0.70711,602.6
quat8,0.00000,0.70711,0.00000,0.70711,602.6
quat0,0.74346,-0.04473,0.66687,-0.02349,602.62
quat1,0.10540,-0.69925,0.46391,-0.53360,602.62
quat2,-0.06056,0.22880,0.39656,0.88698,602.62
quat3,0.54982,0.31753,0.30596,0.70941,602.62
quat4,-0.29040,0.87504,0.19441,0.33493,602.62
quat5,0.00000,0.70711,0.00000,0.70711,602.62
quat6,0.00000,0.70711,0.00000,0.70711,602.62
quat7,0.00000,0.70711,0.00000,0.70711,602.62
quat8,0.00000,0.70711,0.00000,0.70711,602.62
quat0,0.74042,-0.02675,0.67078,-0.03341,602.64
quat1,0.09999,-0.68921,0.47832,-0.53498,602.64
quat2,-0.04563,0.23240,0.38851,0.89049,602.64
quat3,0.55839,0.33027,0.29597,0.70109,602.64
quat4,-0.29124,0.87555,0.16877,0.34656,602.64
quat5,0.00000,0.70711,0.00000,0.70711,602.64
quat6,0.00000,0.70711,0.00000,0.70711,602.64
quat7,0.00000,0.70711,0.00000,0.70711,602.64
quat8,0.00000,0.70711,0.00000,0.70711,602.64
quat0,0.73645,-0.00718,0.67501,-0.04412,602.66
quat1,0.09400,-0.67905,0.49350,-0.53527,602.66
quat2,-0.03048,0.23765,0.37932,0.89371,602.66
quat3,0.56658,0.34693,0.28162,0.69232,602.66
quat4,-0.29434,0.87704,0.14745,0.34989,602.66
quat5,0.00000,0.70711,0.00000,0.70711,602.66
quat6,0.00000,0.70711,0.00000,0.70711,602.66
quat7,0.00000,0.70711,0.00000,0.70711,602.66
quat8,0.00000,0.70711,0.00000,0.70711,602.66
quat0,0.73058,0.01277,0.68060,-0.05356,602.68
quat1,0.08798,-0.66949,0.50906,-0.53376,602.68
quat2,-0.01591,0.24478,0.36841,0.89672,602.68
quat3,0.57355,0.36493,0.26469,0.68397,602.68
quat4,-0.29916,0.87833,0.12967,0.34960,602.68
quat5,0.00000,0.70711,0.00000,0.70711,602.68
quat6,0.00000,0.70711,0.00000,0.70711,602.68
quat7,0.00000,0.70711,0.00000,0.70711,602.68
quat8,0.00000,0.70711,0.00000,0.70711,602.68
quat0,0.72213,0.03617,0.68787,-0.06368,602.7
quat1,0.08276,-0.66117,0.52496,-0.52956,602.7
quat2,-0.00274,0.25260,0.35610,0.89965,602.7
quat3,0.57866,0.38149,0.24907,0.67645,602.7
quat4,-0.30397,0.87879,0.11230,0.35032,602.7
quat5,0.00000,0.70711,0.00000,0.70711,602.7
quat6,0.00000,0.70711,0.00000,0.70711,602.7
quat7,0.00000,0.70711,0.00000,0.70711,602.7
quat8,0.00000,0.70711,0.00000,0.70711,602.7
quat0,0.71268,0.06010,0.69513,-0.07250,602.72
quat1,0.07859,-0.65414,0.54082,-0.52292,602.72
quat2,0.00886,0.26106,0.34275,0.90238,602.72
quat3,0.58181,0.39659,0.23519,0.67000,602.72
quat4,-0.30838,0.87974,0.09489,0.34921,602.72
quat5,0.00000,0.70711,0.00000,0.70711,602.72
quat6,0.00000,0.70711,0.00000,0.70711,602.72
quat7,0.00000,0.70711,0.00000,0.70711,602.72
quat8,0.00000,0.70711,0.00000,0.70711,602.72
quat0,0.70173,0.08594,0.70258,-0.08109,602.74
quat1,0.07477,-0.64789,0.55681,-0.51441,602.74
quat2,0.01871,0.26993,0.32838,0.90496,602.74
