QUAT,w,x,y,z,timestamp
quat0,-0.66463,0.05873,-0.73369,-0.12848,942.72
quat1,-0.76713,0.27087,0.37842,0.44151,942.72
quat2,-0.88329,0.02046,0.25978,0.38973,942.72
quat3,-0.40192,0.39846,0.75493,0.33131,942.72
quat4,0.25664,-0.30810,-0.88870,0.22230,942.72
quat5,0.00000,0.70711,0.00000,0.70711,942.72
quat6,0.00000,0.70711,0.00000,0.70711,942.72
quat7,0.00000,0.70711,0.00000,0.70711,942.72
quat8,0.00000,0.70711,0.00000,0.70711,942.72
quat0,-0.69901,0.05303,-0.70402,-0.11373,942.74
quat1,-0.78907,0.25744,0.36366,0.42291,942.74
quat2,-0.89703,0.00619,0.24634,0.36690,942.74
quat3,-0.39914,0.38434,0.76899,0.31878,942.74
quat4,0.26461,-0.27988,-0.89587,0.22151,942.74
quat5,0.00000,0.70711,0.00000,0.70711,942.74
quat6,0.00000,0.70711,0.00000,0.70711,942.74
quat7,0.00000,0.70711,0.00000,0.70711,942.74
quat8,0.00000,0.70711,0.00000,0.70711,942.74
quat0,-0.70109,0.05232,-0.70229,-0.11186,942.76
quat1,-0.80545,0.24618,0.35446,0.40620,942.76
quat2,-0.90796,-0.00433,0.23730,0.34537,942.76
quat3,-0.39925,0.37244,0.77909,0.30806,942.76
quat4,0.27153,-0.25480,-0.90155,0.22035,942.76
quat5,0.00000,0.70711,0.00000,0.70711,942.76
quat6,0.00000,0.70711,0.00000,0.70711,942.76
quat7,0.00000,0.70711,0.00000,0.70711,942.76
quat8,0.00000,0.70711,0.00000,0.70711,942.76
quat0,-0.70274,0.05199,-0.70097,-0.10997,942.78
quat1,-0.81705,0.23667,0.35023,0.39212,942.78
quat2,-0.91634,-0.01100,0.23241,0.32586,942.78
quat3,-0.40009,0.36278,0.78671,0.29901,942.78
quat4,0.27837,-0.23342,-0.90538,0.21980,942.78
quat5,0.00000,0.70711,0.00000,0.70711,942.78
quat6,0.00000,0.70711,0.00000,0.70711,942.78
quat7,0.00000,0.70711,0.00000,0.70711,942.78
quat8,0.00000,0.70711,0.00000,0.70711,942.78
quat0,-0.70441,0.05119,-0.69954,-0.10877,942.8
quat1,-0.82551,0.22878,0.34805,0.38085,942.8
quat2,-0.92271,-0.01504,0.22977,0.30918,942.8
quat3,-0.40130,0.35547,0.79213,0.29177,942.8
quat4,0.28413,-0.21651,-0.90796,0.21909,942.8
quat5,0.00000,0.70711,0.00000,0.70711,942.8
quat6,0.00000,0.70711,0.00000,0.70711,942.8
quat7,0.00000,0.70711,0.00000,0.70711,942.8
quat8,0.00000,0.70711,0.00000,0.70711,942.8
quat0,-0.70524,0.05099,-0.69882,-0.10812,942.82
quat1,-0.83244,0.22184,0.34504,0.37252,942.82
quat2,-0.92728,-0.01713,0.22851,0.29603,942.82
quat3,-0.40271,0.35076,0.79558,0.28610,942.82
quat4,0.28859,-0.20447,-0.90974,0.21745,942.82
quat5,0.00000,0.70711,0.00000,0.70711,942.82
quat6,0.00000,0.70711,0.00000,0.70711,942.82
quat7,0.00000,0.70711,0.00000,0.70711,942.82
quat8,0.00000,0.70711,0.00000,0.70711,942.82
quat0,-0.70632,0.05120,-0.69778,-0.10766,942.84
quat1,-0.83747,0.21704,0.34191,0.36693,942.84
quat2,-0.93025,-0.01866,0.22737,0.28738,942.84
quat3,-0.40490,0.34885,0.79656,0.28257,942.84
quat4,0.29298,-0.19742,-0.91052,0.21482,942.84
quat5,0.00000,0.70711,0.00000,0.70711,942.84
quat6,0.00000,0.70711,0.00000,0.70711,942.84
quat7,0.00000,0.70711,0.00000,0.70711,942.84
quat8,0.00000,0.70711,0.00000,0.70711,942.84
quat0,-0.70718,0.05148,-0.69689,-0.10763,942.86
quat1,-0.83981,0.21509,0.34022,0.36429,942.86
quat2,-0.93143,-0.01880,0.22740,0.28350,942.86
quat3,-0.40708,0.34916,0.79559,0.28180,942.86
quat4,0.29724,-0.19541,-0.91023,0.21202,942.86
quat5,0.00000,0.70711,0.00000,0.70711,942.86
quat6,0.00000,0.70711,0.00000,0.70711,942.86
quat7,0.00000,0.70711,0.00000,0.70711,942.86
quat8,0.00000,0.70711,0.00000,0.70711,942.86
quat0,-0.70809,0.05159,-0.69592,-0.10795,942.88
quat1,-0.83886,0.21552,0.34098,0.36551,942.88
quat2,-0.93057,-0.01736,0.22964,0.28460,942.88
quat3,-0.40897,0.35252,0.79269,0.28305,942.88
quat4,0.30042,-0.19909,-0.90901,0.20933,942.88
quat5,0.00000,0.70711,0.00000,0.70711,942.88
quat6,0.00000,0.70711,0.00000,0.70711,942.88
quat7,0.00000,0.70711,0.00000,0.70711,942.88
quat8,0.00000,0.70711,0.00000,0.70711,942.88
quat0,-0.70963,0.05214,-0.69414,-0.10904,942.9
quat1,-0.83458,0.21833,0.34353,0.37121,942.9
quat2,-0.92769,-0.01339,0.23360,0.29092,942.9
quat3,-0.41063,0.35836,0.78827,0.28564,942.9
quat4,0.30102,-0.20842,-0.90719,0.20724,942.9
quat5,0.00000,0.70711,0.00000,0.70711,942.9
