QUAT,w,x,y,z,timestamp
quat0,-0.08358,0.53664,-0.40885,-0.73340,1063.64
quat1,0.07649,-0.98624,0.11090,-0.09583,1063.64
quat2,0.22382,-0.87637,0.05064,-0.42345,1063.64
quat3,-0.08007,-0.68654,-0.16997,-0.70240,1063.64
quat4,0.12967,-0.93144,-0.17653,-0.29061,1063.64
quat5,0.00000,0.70711,0.00000,0.70711,1063.64
quat6,0.00000,0.70711,0.00000,0.70711,1063.64
quat7,0.00000,0.70711,0.00000,0.70711,1063.64
quat8,0.00000,0.70711,0.00000,0.70711,1063.64
quat0,-0.71128,0.01252,-0.70251,0.02016,1063.66
quat1,0.08589,-0.98457,0.11768,-0.09695,1063.66
quat2,0.22937,-0.87215,0.05930,-0.42805,1063.66
quat3,-0.08664,-0.67946,-0.17541,-0.70715,1063.66
quat4,0.12628,-0.92955,-0.18141,-0.29511,1063.66
quat5,0.00000,0.70711,0.00000,0.70711,1063.66
quat6,0.00000,0.70711,0.00000,0.70711,1063.66
quat7,0.00000,0.70711,0.00000,0.70711,1063.66
quat8,0.00000,0.70711,0.00000,0.70711,1063.66
quat0,-0.71512,0.00838,-0.69832,0.02972,1063.68
quat1,0.09541,-0.98205,0.12511,-0.10399,1063.68
quat2,0.23366,-0.86662,0.06746,-0.43568,1063.68
quat3,-0.09503,-0.67120,-0.18059,-0.71263,1063.68
quat4,0.12334,-0.92634,-0.18640,-0.30320,1063.68
quat5,0.00000,0.70711,0.00000,0.70711,1063.68
quat6,0.00000,0.70711,0.00000,0.70711,1063.68
quat7,0.00000,0.70711,0.00000,0.70711,1063.68
quat8,0.00000,0.70711,0.00000,0.70711,1063.68
quat0,-0.71907,0.00244,-0.69364,0.04233,1063.7
quat1,0.10337,-0.97895,0.13223,-0.11614,1063.7
quat2,0.23528,-0.85866,0.07548,-0.44905,1063.7
quat3,-0.10528,-0.66203,-0.18609,-0.71834,1063.7
quat4,0.12096,-0.92179,-0.19113,-0.31487,1063.7
quat5,0.00000,0.70711,0.00000,0.70711,1063.7
quat6,0.00000,0.70711,0.00000,0.70711,1063.7
quat7,0.00000,0.70711,0.00000,0.70711,1063.7
quat8,0.00000,0.70711,0.00000,0.70711,1063.7
quat0,-0.72412,-0.00349,-0.68741,0.05572,1063.72
quat1,0.11010,-0.97510,0.13815,-0.13404,1063.72
quat2,0.23424,-0.84801,0.08298,-0.46811,1063.72
quat3,-0.11752,-0.65174,-0.19202,-0.72426,1063.72
quat4,0.11836,-0.91603,-0.19516,-0.32985,1063.72
quat5,0.00000,0.70711,0.00000,0.70711,1063.72
quat6,0.00000,0.70711,0.00000,0.70711,1063.72
quat7,0.00000,0.70711,0.00000,0.70711,1063.72
quat8,0.00000,0.70711,0.00000,0.70711,1063.72
quat0,-0.72853,-0.01016,-0.68137,0.06985,1063.74
