QUAT,w,x,y,z,timestamp
quat0,0.71278,-0.11290,0.68511,0.09912,227.04
quat1,0.68360,-0.67870,-0.10084,-0.24875,227.04
quat2,-0.67407,0.52258,-0.34383,0.39284,227.04
quat3,-0.32544,-0.01502,0.63526,0.70022,227.04
quat4,0.22951,0.41879,0.78929,0.38595,227.04
quat5,0.00000,0.70711,0.00000,0.70711,227.04
quat6,0.00000,0.70711,0.00000,0.70711,227.04
quat7,0.00000,0.70711,0.00000,0.70711,227.04
quat8,0.00000,0.70711,0.00000,0.70711,227.04
quat0,0.69994,-0.13564,0.68848,0.13297,227.06
quat1,0.66815,-0.68641,-0.12592,-0.25800,227.06
quat2,-0.66525,0.53181,-0.32615,0.41018,227.06
quat3,-0.33508,-0.00078,0.61915,0.71020,227.06
quat4,0.22201,0.44756,0.77235,0.39228,227.06
quat5,0.00000,0.70711,0.00000,0.70711,227.06
quat6,0.00000,0.70711,0.00000,0.70711,227.06
quat7,0.00000,0.70711,0.00000,0.70711,227.06
quat8,0.00000,0.70711,0.00000,0.70711,227.06
quat0,0.69871,-0.13761,0.68887,0.13539,227.08
quat1,0.64930,-0.69825,-0.14669,-0.26333,227.08
quat2,-0.65459,0.54440,-0.30657,0.42563,227.08
quat3,-0.34339,0.01013,0.59848,0.72374,227.08
quat4,0.21123,0.47343,0.75423,0.40297,227.08
quat5,0.00000,0.70711,0.00000,0.70711,227.08
quat6,0.00000,0.70711,0.00000,0.70711,227.08
quat7,0.00000,0.70711,0.00000,0.70711,227.08
quat8,0.00000,0.70711,0.00000,0.70711,227.08
quat0,0.69863,-0.13883,0.68850,0.13643,227.1
quat1,0.62908,-0.71161,-0.16126,-0.26807,227.1
quat2,-0.64024,0.55981,-0.28802,0.44017,227.1
quat3,-0.35148,0.01475,0.57408,0.73937,227.1
quat4,0.19679,0.49648,0.73456,0.41857,227.1
quat5,0.00000,0.70711,0.00000,0.70711,227.1
quat6,0.00000,0.70711,0.00000,0.70711,227.1
quat7,0.00000,0.70711,0.00000,0.70711,227.1
