QUAT,w,x,y,z,timestamp
quat0,-0.94147,-0.25354,0.16937,0.14376,997.84
quat1,0.04639,0.75888,-0.15487,-0.63084,997.84
quat2,-0.13270,0.94581,-0.16562,-0.24579,997.84
quat3,-0.12949,0.93360,0.14057,-0.30309,997.84
quat4,-0.12394,0.61467,0.00493,-0.77897,997.84
quat5,0.00000,-0.96593,0.00000,0.25882,997.84
quat6,0.00000,-0.96593,0.00000,0.25882,997.84
quat7,0.00000,-0.96593,0.00000,0.25882,997.84
quat8,0.00000,-0.96593,0.00000,0.25882,997.84
quat0,-0.23476,-0.30824,0.12793,-0.91297,997.86
quat1,0.06212,0.77036,-0.15592,-0.61512,997.86
quat2,-0.12626,0.95053,-0.15569,-0.23731,997.86
quat3,-0.12258,0.92969,0.14810,-0.31419,997.86
quat4,-0.11561,0.60611,0.00726,-0.78690,997.86
quat5,0.00000,-0.96593,0.00000,0.25882,997.86
quat6,0.00000,-0.96593,0.00000,0.25882,997.86
quat7,0.00000,-0.96593,0.00000,0.25882,997.86
quat8,0.00000,-0.96593,0.00000,0.25882,997.86
quat0,-0.28964,-0.05632,0.89780,-0.32693,997.88
quat1,0.07760,0.78242,-0.15526,-0.59807,997.88
quat2,-0.11642,0.95563,-0.14324,-0.22957,997.88
quat3,-0.11362,0.92585,0.15756,-0.32415,997.88
quat4,-0.10566,0.59509,0.00666,-0.79666,997.88
quat5,0.00000,-0.96593,0.00000,0.25882,997.88
quat6,0.00000,-0.96593,0.00000,0.25882,997.88
quat7,0.00000,-0.96593,0.00000,0.25882,997.88
quat8,0.00000,-0.96593,0.00000,0.25882,997.88
quat0,-0.29100,-0.07018,0.87862,-0.37204,997.9
quat1,0.09206,0.79659,-0.15157,-0.57793,997.9
quat2,-0.10159,0.96167,-0.12846,-0.21992,997.9
quat3,-0.10250,0.91985,0.17057,-0.33805,997.9
quat4,-0.09441,0.58348,0.00298,-0.80662,997.9
quat5,0.00000,-0.96593,0.00000,0.25882,997.9
quat6,0.00000,-0.96593,0.00000,0.25882,997.9
quat7,0.00000,-0.96593,0.00000,0.25882,997.9
quat8,0.00000,-0.96593,0.00000,0.25882,997.9
quat0,-0.28591,-0.09461,0.85689,-0.41839,997.92
quat1,0.10656,0.81215,-0.14808,-0.55419,997.92
quat2,-0.08462,0.96871,-0.11338,-0.20394,997.92
quat3,-0.09210,0.90999,0.18743,-0.35821,997.92
quat4,-0.08351,0.57294,-0.00350,-0.81532,997.92
quat5,0.00000,-0.96593,0.00000,0.25882,997.92
quat6,0.00000,-0.96593,0.00000,0.25882,997.92
