QUAT,w,x,y,z,timestamp
quat0,-0.95148,0.13501,-0.27641,-0.00722,1456.36
quat1,-0.28709,0.52202,-0.44391,-0.66935,1456.36
quat2,-0.53329,0.52996,-0.50398,-0.42515,1456.36
quat3,-0.47389,0.84101,0.20230,0.16494,1456.36
quat4,-0.71030,0.66638,0.22551,-0.02371,1456.36
quat5,0.00000,-0.99144,0.00000,0.13053,1456.36
quat6,0.00000,-0.99144,0.00000,0.13053,1456.36
quat7,0.00000,-0.99144,0.00000,0.13053,1456.36
quat8,0.00000,-0.99144,0.00000,0.13053,1456.36
quat0,-0.11542,0.01079,0.98647,0.11594,1456.38
quat1,-0.28537,0.52574,-0.44781,-0.66456,1456.38
quat2,-0.50691,0.54739,-0.50165,-0.43790,1456.38
quat3,-0.47114,0.84418,0.19583,0.16442,1456.38
quat4,-0.68229,0.69103,0.23854,-0.00739,1456.38
quat5,0.00000,-0.99144,0.00000,0.13053,1456.38
quat6,0.00000,-0.99144,0.00000,0.13053,1456.38
quat7,0.00000,-0.99144,0.00000,0.13053,1456.38
quat8,0.00000,-0.99144,0.00000,0.13053,1456.38
quat0,-0.12596,-0.00420,0.98543,0.11418,1456.4
quat1,-0.28243,0.52951,-0.44782,-0.66281,1456.4
quat2,-0.48240,0.55850,-0.49644,-0.45708,1456.4
quat3,-0.46832,0.84669,0.18693,0.16984,1456.4
quat4,-0.65651,0.71396,0.24246,0.02171,1456.4
quat5,0.00000,-0.99145,0.00000,0.13053,1456.4
quat6,0.00000,-0.99145,0.00000,0.13053,1456.4
quat7,0.00000,-0.99145,0.00000,0.13053,1456.4
quat8,0.00000,-0.99145,0.00000,0.13053,1456.4
quat0,-0.12123,-0.00259,0.98755,0.10017,1456.42
quat1,-0.28023,0.52970,-0.44368,-0.66636,1456.42
quat2,-0.46330,0.55880,-0.48985,-0.48285,1456.42
quat3,-0.46465,0.84790,0.17670,0.18424,1456.42
quat4,-0.63816,0.72843,0.24101,0.06365,1456.42
quat5,0.00000,-0.99144,0.00000,0.13053,1456.42
quat6,0.00000,-0.99144,0.00000,0.13053,1456.42
quat7,0.00000,-0.99144,0.00000,0.13053,1456.42
quat8,0.00000,-0.99144,0.00000,0.13053,1456.42
quat0,-0.11736,0.00052,0.98763,0.10403,1456.44
quat1,-0.27814,0.52137,-0.43703,-0.67810,1456.44
quat2,-0.45046,0.54742,-0.48229,-0.51460,1456.44
quat3,-0.45911,0.84807,0.16738,0.20488,1456.44
quat4,-0.62725,0.73314,0.23910,0.10905,1456.44
quat5,0.00000,-0.99144,0.00000,0.13053,1456.44
quat6,0.00000,-0.99144,0.00000,0.13053,1456.44
quat7,0.00000,-0.99144,0.00000,0.13053,1456.44
quat8,0.00000,-0.99144,0.00000,0.13053,1456.44
quat0,-0.11010,0.00076,0.98905,0.09823,1456.46
quat1,-0.27700,0.50759,-0.42928,-0.69380,1456.46
quat2,-0.44281,0.52584,-0.47786,-0.54687,1456.46
quat3,-0.45326,0.84607,0.16132,0.22956,1456.46
quat4,-0.62603,0.72682,0.23482,0.15709,1456.46
quat5,0.00000,-0.99144,0.00000,0.13053,1456.46
quat6,0.00000,-0.99144,0.00000,0.13053,1456.46
quat7,0.00000,-0.99144,0.00000,0.13053,1456.46
