QUAT,w,x,y,z,timestamp
quat0,-0.51209,-0.07317,-0.83961,0.16574,717.78
quat1,0.31312,-0.69743,0.29519,-0.57307,717.78
quat2,0.03268,0.25204,-0.25149,-0.93390,717.78
quat3,-0.09979,-0.55411,-0.36368,-0.74212,717.78
quat4,0.28676,-0.95638,0.04359,0.03478,717.78
quat5,0.00000,-0.79335,0.00000,-0.60876,717.78
quat6,0.00000,-0.79335,0.00000,-0.60876,717.78
quat7,0.00000,-0.79335,0.00000,-0.60876,717.78
quat8,0.00000,-0.79335,0.00000,-0.60876,717.78
quat0,-0.60225,0.08110,-0.79148,0.06535,717.8
quat1,0.31287,-0.69727,0.29475,-0.57363,717.8
quat2,0.03232,0.25279,-0.25134,-0.93375,717.8
quat3,-0.09965,-0.55412,-0.36401,-0.74197,717.8
quat4,0.28649,-0.95641,0.04429,0.03529,717.8
quat5,0.00000,-0.79335,0.00000,-0.60876,717.8
quat6,0.00000,-0.79335,0.00000,-0.60876,717.8
quat7,0.00000,-0.79335,0.00000,-0.60876,717.8
quat8,0.00000,-0.79335,0.00000,-0.60876,717.8
quat0,-0.61534,0.03059,-0.78031,0.10741,717.82
quat1,0.31295,-0.69668,0.29401,-0.57468,717.82
quat2,0.03183,0.25444,-0.25146,-0.93328,717.82
quat3,-0.09956,-0.55363,-0.36474,-0.74199,717.82
quat4,0.28636,-0.95642,0.04501,0.03521,717.82
quat5,0.00000,-0.79335,0.00000,-0.60876,717.82
quat6,0.00000,-0.79335,0.00000,-0.60876,717.82
quat7,0.00000,-0.79335,0.00000,-0.60876,717.82
quat8,0.00000,-0.79335,0.00000,-0.60876,717.82
quat0,-0.61762,0.03092,-0.77856,0.10695,717.84
quat1,0.31363,-0.69572,0.29331,-0.57583,717.84
quat2,0.03104,0.25660,-0.25165,-0.93267,717.84
quat3,-0.09950,-0.55283,-0.36511,-0.74241,717.84
quat4,0.28612,-0.95650,0.04556,0.03406,717.84
quat5,0.00000,-0.79335,0.00000,-0.60876,717.84
quat6,0.00000,-0.79335,0.00000,-0.60876,717.84
quat7,0.00000,-0.79335,0.00000,-0.60876,717.84
quat8,0.00000,-0.79335,0.00000,-0.60876,717.84
quat0,-0.61854,0.03083,-0.77791,0.10639,717.86
quat1,0.31460,-0.69450,0.29264,-0.57711,717.86
quat2,0.03018,0.25912,-0.25192,-0.93193,717.86
quat3,-0.09943,-0.55139,-0.36503,-0.74353,717.86
quat4,0.28596,-0.95661,0.04558,0.03243,717.86
quat5,0.00000,-0.79335,0.00000,-0.60876,717.86
quat6,0.00000,-0.79335,0.00000,-0.60876,717.86
quat7,0.00000,-0.79335,0.00000,-0.60876,717.86
quat8,0.00000,-0.79335,0.00000,-0.60876,717.86
quat0,-0.61987,0.02980,-0.77717,0.10431,717.88
quat1,0.31555,-0.69319,0.29165,-0.57866,717.88
quat2,0.02929,0.26149,-0.25201,-0.93126,717.88
quat3,-0.10004,-0.54937,-0.36473,-0.74509,717.88
quat4,0.28578,-0.95677,0.04499,0.02991,717.88
quat5,0.00000,-0.79335,0.00000,-0.60876,717.88
quat6,0.00000,-0.79335,0.00000,-0.60876,717.88
quat7,0.00000,-0.79335,0.00000,-0.60876,717.88
quat8,0.00000,-0.79335,0.00000,-0.60876,717.88
quat0,-0.61776,0.02996,-0.77908,0.10252,717.9
quat1,0.31628,-0.69203,0.29091,-0.58003,717.9
quat2,0.02857,0.26368,-0.25149,-0.93081,717.9
quat3,-0.10068,-0.54666,-0.36422,-0.74724,717.9
quat4,0.28559,-0.95696,0.04370,0.02736,717.9
quat5,0.00000,-0.79335,0.00000,-0.60876,717.9
