QUAT,w,x,y,z,timestamp
quat0,0.01198,-0.22492,0.97390,0.02816,771.08
quat1,0.04757,-0.95378,0.10857,0.27614,771.08
quat2,0.15491,-0.83266,0.07601,-0.52621,771.08
quat3,0.20388,-0.96421,0.13737,0.09936,771.08
quat4,0.20875,-0.54681,0.03248,0.81017,771.08
quat5,0.00000,-0.92388,0.00000,0.38268,771.08
quat6,0.00000,-0.92388,0.00000,0.38268,771.08
quat7,0.00000,-0.92388,0.00000,0.38268,771.08
quat8,0.00000,-0.92388,0.00000,0.38268,771.08
quat0,0.20590,0.09648,-0.96019,0.16228,771.1
quat1,0.04774,-0.95618,0.11222,0.26618,771.1
quat2,0.15315,-0.82817,0.07586,-0.53379,771.1
quat3,0.20673,-0.96348,0.13471,0.10401,771.1
quat4,0.20724,-0.54066,0.03333,0.81463,771.1
quat5,0.00000,-0.92388,0.00000,0.38268,771.1
quat6,0.00000,-0.92388,0.00000,0.38268,771.1
quat7,0.00000,-0.92388,0.00000,0.38268,771.1
quat8,0.00000,-0.92388,0.00000,0.38268,771.1
quat0,0.37268,0.13791,-0.91293,0.09301,771.12
quat1,0.04740,-0.95867,0.11574,0.25554,771.12
quat2,0.15122,-0.82410,0.07529,-0.54067,771.12
quat3,0.20915,-0.96265,0.13256,0.10950,771.12
quat4,0.20545,-0.53423,0.03417,0.81928,771.12
quat5,0.00000,-0.92388,0.00000,0.38268,771.12
quat6,0.00000,-0.92388,0.00000,0.38268,771.12
quat7,0.00000,-0.92388,0.00000,0.38268,771.12
quat8,0.00000,-0.92388,0.00000,0.38268,771.12
quat0,0.37110,0.13997,-0.91150,0.10893,771.14
quat1,0.04638,-0.96129,0.11890,0.24420,771.14
quat2,0.14870,-0.82023,0.07444,-0.54733,771.14
quat3,0.21079,-0.96184,0.13050,0.11573,771.14
quat4,0.20330,-0.52795,0.03516,0.82384,771.14
quat5,0.00000,-0.92388,0.00000,0.38268,771.14
quat6,0.00000,-0.92388,0.00000,0.38268,771.14
quat7,0.00000,-0.92388,0.00000,0.38268,771.14
quat8,0.00000,-0.92388,0.00000,0.38268,771.14
quat0,0.36837,0.14236,-0.91028,0.12419,771.16
quat1,0.04485,-0.96415,0.12169,0.23152,771.16
quat2,0.14594,-0.81611,0.07340,-0.55434,771.16
quat3,0.21188,-0.96098,0.12867,0.12279,771.16
quat4,0.20099,-0.52215,0.03674,0.82802,771.16
quat5,0.00000,-0.92388,0.00000,0.38268,771.16
quat6,0.00000,-0.92388,0.00000,0.38268,771.16
