QUAT,w,x,y,z,timestamp
quat0,0.35883,-0.04216,-0.90527,-0.22350,1383.92
quat1,0.53292,-0.48392,-0.41313,-0.55780,1383.92
quat2,0.65929,-0.06819,-0.04366,-0.74752,1383.92
quat3,0.50766,-0.49335,0.40076,0.58162,1383.92
quat4,-0.63917,-0.01444,-0.01445,-0.76880,1383.92
quat5,0.00000,-0.13053,0.00000,-0.99144,1383.92
quat6,0.00000,-0.13053,0.00000,-0.99144,1383.92
quat7,0.00000,-0.13053,0.00000,-0.99144,1383.92
quat8,0.00000,-0.13053,0.00000,-0.99144,1383.92
quat0,0.96001,-0.23539,0.15134,0.00803,1383.94
quat1,0.53229,-0.48427,-0.41333,-0.55795,1383.94
quat2,0.65893,-0.06716,-0.04280,-0.74798,1383.94
quat3,0.50701,-0.49433,0.40145,0.58088,1383.94
quat4,-0.63868,-0.01498,-0.01634,-0.76915,1383.94
quat5,0.00000,-0.13053,0.00000,-0.99144,1383.94
quat6,0.00000,-0.13053,0.00000,-0.99144,1383.94
quat7,0.00000,-0.13053,0.00000,-0.99144,1383.94
quat8,0.00000,-0.13053,0.00000,-0.99144,1383.94
quat0,0.96550,-0.21918,0.14060,-0.00091,1383.96
quat1,0.53169,-0.48456,-0.41335,-0.55825,1383.96
quat2,0.65844,-0.06674,-0.04213,-0.74848,1383.96
quat3,0.50702,-0.49428,0.40135,0.58098,1383.96
quat4,-0.63858,-0.01673,-0.01590,-0.76921,1383.96
quat5,0.00000,-0.13053,0.00000,-0.99144,1383.96
quat6,0.00000,-0.13053,0.00000,-0.99144,1383.96
quat7,0.00000,-0.13053,0.00000,-0.99144,1383.96
quat8,0.00000,-0.13053,0.00000,-0.99144,1383.96
quat0,0.96531,-0.22038,0.14006,-0.00104,1383.98
quat1,0.53119,-0.48529,-0.41316,-0.55823,1383.98
quat2,0.65791,-0.06685,-0.04148,-0.74897,1383.98
quat3,0.50781,-0.49340,0.40054,0.58159,1383.98
quat4,-0.63887,-0.01735,-0.01486,-0.76897,1383.98
quat5,0.00000,-0.13053,0.00000,-0.99144,1383.98
quat6,0.00000,-0.13053,0.00000,-0.99144,1383.98
quat7,0.00000,-0.13053,0.00000,-0.99144,1383.98
quat8,0.00000,-0.13053,0.00000,-0.99144,1383.98
quat0,0.96529,-0.22074,0.13959,-0.00160,1384
quat1,0.53114,-0.48621,-0.41290,-0.55768,1384
quat2,0.65749,-0.06778,-0.04120,-0.74928,1384
quat3,0.50915,-0.49240,0.40028,0.58145,1384
quat4,-0.63914,-0.01445,-0.01630,-0.76878,1384
quat5,0.00000,-0.13053,0.00000,-0.99144,1384
quat6,0.00000,-0.13053,0.00000,-0.99144,1384
quat7,0.00000,-0.13053,0.00000,-0.99144,1384
quat8,0.00000,-0.13053,0.00000,-0.99144,1384
quat0,0.96526,-0.22070,0.13983,-0.00124,1384.02
quat1,0.53127,-0.48728,-0.41300,-0.55655,1384.02
quat2,0.65740,-0.07100,-0.04180,-0.74902,1384.02
quat3,0.51109,-0.49186,0.40013,0.58032,1384.02
quat4,-0.63876,-0.00183,-0.02686,-0.76894,1384.02
quat5,0.00000,-0.13053,0.00000,-0.99144,1384.02
quat6,0.00000,-0.13053,0.00000,-0.99144,1384.02
quat7,0.00000,-0.13053,0.00000,-0.99144,1384.02
quat8,0.00000,-0.13053,0.00000,-0.99144,1384.02
quat0,0.96515,-0.22072,0.14059,-0.00201,1384.04
quat1,0.53211,-0.48831,-0.41262,-0.55512,1384.04
