QUAT,w,x,y,z,timestamp
quat0,-0.01356,0.03271,0.95500,0.29450,1596.28
quat1,-0.15134,-0.14692,0.42598,0.87980,1596.28
quat2,0.20061,0.35738,-0.59082,-0.69496,1596.28
quat3,-0.08471,0.04536,-0.43596,-0.89482,1596.28
quat4,-0.24027,-0.28805,-0.54142,-0.75244,1596.28
quat5,0.00000,0.00000,0.00000,-1.00000,1596.28
quat6,0.00000,0.00000,0.00000,-1.00000,1596.28
quat7,0.00000,0.00000,0.00000,-1.00000,1596.28
quat8,0.00000,0.00000,0.00000,-1.00000,1596.28
quat0,-0.99380,0.09785,-0.01679,-0.04997,1596.3
quat1,-0.14863,-0.15530,0.43607,0.87386,1596.3
quat2,0.20462,0.35677,-0.59389,-0.69148,1596.3
quat3,-0.08309,0.03992,-0.44880,-0.88886,1596.3
quat4,-0.25054,-0.28615,-0.54041,-0.75054,1596.3
quat5,0.00000,0.00000,0.00000,-1.00000,1596.3
quat6,0.00000,0.00000,0.00000,-1.00000,1596.3
quat7,0.00000,0.00000,0.00000,-1.00000,1596.3
quat8,0.00000,0.00000,0.00000,-1.00000,1596.3
quat0,-0.99837,0.00819,-0.00791,-0.05602,1596.32
quat1,-0.14903,-0.16487,0.44411,0.86797,1596.32
quat2,0.20863,0.35888,-0.59608,-0.68729,1596.32
quat3,-0.08642,0.03198,-0.46093,-0.88264,1596.32
quat4,-0.26494,-0.29104,-0.53626,-0.74668,1596.32
quat5,0.00000,0.00000,0.00000,-1.00000,1596.32
quat6,0.00000,0.00000,0.00000,-1.00000,1596.32
quat7,0.00000,0.00000,0.00000,-1.00000,1596.32
quat8,0.00000,0.00000,0.00000,-1.00000,1596.32
quat0,-0.99834,0.00530,-0.00811,-0.05681,1596.34
quat1,-0.15074,-0.17415,0.44975,0.86295,1596.34
quat2,0.21221,0.36209,-0.59735,-0.68339,1596.34
quat3,-0.09554,0.02245,-0.47049,-0.87693,1596.34
quat4,-0.27892,-0.29812,-0.53208,-0.74177,1596.34
quat5,0.00000,0.00000,0.00000,-1.00000,1596.34
quat6,0.00000,0.00000,0.00000,-1.00000,1596.34
quat7,0.00000,0.00000,0.00000,-1.00000,1596.34
quat8,0.00000,0.00000,0.00000,-1.00000,1596.34
quat0,-0.99841,0.00251,-0.00760,-0.05578,1596.36
quat1,-0.15307,-0.17976,0.45318,0.85959,1596.36
quat2,0.21588,0.36589,-0.59674,-0.68075,1596.36
quat3,-0.10406,0.01715,-0.47554,-0.87335,1596.36
quat4,-0.28726,-0.30138,-0.53084,-0.73815,1596.36
quat5,0.00000,0.00000,0.00000,-1.00000,1596.36
quat6,0.00000,0.00000,0.00000,-1.00000,1596.36
quat7,0.00000,0.00000,0.00000,-1.00000,1596.36
quat8,0.00000,0.00000,0.00000,-1.00000,1596.36
quat0,-0.99828,0.00062,-0.01030,-0.05776,1596.38
quat1,-0.15370,-0.18281,0.45341,0.85871,1596.38
quat2,0.21666,0.36738,-0.59594,-0.68040,1596.38
quat3,-0.10471,0.01501,-0.47696,-0.87254,1596.38
quat4,-0.28988,-0.30133,-0.53061,-0.73731,1596.38
quat5,0.00000,0.00000,0.00000,-1.00000,1596.38
quat6,0.00000,0.00000,0.00000,-1.00000,1596.38
quat7,0.00000,0.00000,0.00000,-1.00000,1596.38
quat8,0.00000,0.00000,0.00000,-1.00000,1596.38
quat0,-0.99821,-0.00050,-0.00906,-0.05906,1596.4
quat1,-0.15250,-0.18409,0.45076,0.86004,1596.4
quat2,0.21582,0.36678,-0.59404,-0.68266,1596.4
quat3,-0.10141,0.01266,-0.47642,-0.87326,1596.4
quat4,-0.29096,-0.30421,-0.52719,-0.73815,1596.4
quat5,0.00000,0.00000,0.00000,-1.00000,1596.4
quat6,0.00000,0.00000,0.00000,-1.00000,1596.4
quat7,0.00000,0.00000,0.00000,-1.00000,1596.4
quat8,0.00000,0.00000,0.00000,-1.00000,1596.4
quat0,-0.99822,-0.00014,-0.00822,-0.05913,1596.42
quat1,-0.15050,-0.18542,0.44671,0.86222,1596.42
quat2,0.21616,0.36730,-0.58891,-0.68670,1596.42
quat3,-0.09792,0.00952,-0.47293,-0.87559,1596.42
quat4,-0.28956,-0.30817,-0.52191,-0.74081,1596.42
quat5,0.00000,0.00000,0.00000,-1.00000,1596.42
quat6,0.00000,0.00000,0.00000,-1.00000,1596.42
quat7,0.00000,0.00000,0.00000,-1.00000,1596.42
quat8,0.00000,0.00000,0.00000,-1.00000,1596.42
quat0,-0.99819,-0.00128,-0.00892,-0.05945,1596.44
quat1,-0.15006,-0.18697,0.44133,0.86473,1596.44
quat2,0.21664,0.36839,-0.58327,-0.69076,1596.44
quat3,-0.09403,0.00700,-0.46695,-0.87925,1596.44
quat4,-0.28436,-0.30988,-0.51777,-0.74500,1596.44
quat5,0.00000,0.00000,0.00000,-1.00000,1596.44
quat6,0.00000,0.00000,0.00000,-1.00000,1596.44
