QUAT,w,x,y,z,timestamp
quat0,0.23196,-0.00383,-0.94331,-0.23738,361.14
quat1,-0.34269,-0.09133,-0.12555,0.92653,361.14
quat2,0.08864,-0.81843,0.28736,0.48963,361.14
quat3,0.31038,-0.36576,-0.21110,0.85166,361.14
quat4,0.19608,0.53440,0.40809,0.71375,361.14
quat5,0.00000,0.13053,0.00000,-0.99145,361.14
quat6,0.00000,0.13053,0.00000,-0.99145,361.14
quat7,0.00000,0.13053,0.00000,-0.99145,361.14
quat8,0.00000,0.13053,0.00000,-0.99145,361.14
quat0,0.88629,-0.21329,-0.37987,-0.15714,361.16
quat1,-0.34362,-0.09835,-0.12287,0.92583,361.16
quat2,0.09284,-0.82230,0.28467,0.48390,361.16
quat3,0.30651,-0.37542,-0.21736,0.84727,361.16
quat4,0.20251,0.52348,0.40504,0.72173,361.16
quat5,0.00000,0.13053,0.00000,-0.99144,361.16
quat6,0.00000,0.13053,0.00000,-0.99144,361.16
quat7,0.00000,0.13053,0.00000,-0.99144,361.16
quat8,0.00000,0.13053,0.00000,-0.99144,361.16
quat0,0.95485,-0.21253,-0.18935,-0.08506,361.18
quat1,-0.34370,-0.11065,-0.11946,0.92485,361.18
quat2,0.09820,-0.82758,0.28210,0.47528,361.18
quat3,0.30254,-0.39161,-0.22303,0.83986,361.18
quat4,0.21101,0.50944,0.40114,0.73146,361.18
quat5,0.00000,0.13053,0.00000,-0.99144,361.18
quat6,0.00000,0.13053,0.00000,-0.99144,361.18
quat7,0.00000,0.13053,0.00000,-0.99144,361.18
quat8,0.00000,0.13053,0.00000,-0.99144,361.18
quat0,0.94774,-0.21643,-0.21546,-0.09233,361.2
quat1,-0.34308,-0.12679,-0.11477,0.92361,361.2
quat2,0.10472,-0.83410,0.28014,0.46351,361.2
quat3,0.29860,-0.41166,-0.22908,0.83000,361.2
quat4,0.22112,0.49292,0.39600,0.74251,361.2
quat5,0.00000,0.13053,0.00000,-0.99144,361.2
quat6,0.00000,0.13053,0.00000,-0.99144,361.2
quat7,0.00000,0.13053,0.00000,-0.99144,361.2
quat8,0.00000,0.13053,0.00000,-0.99144,361.2
quat0,0.93863,-0.21995,-0.24511,-0.10258,361.22
quat1,-0.34243,-0.14731,-0.10850,0.92156,361.22
quat2,0.11262,-0.84211,0.27802,0.44818,361.22
quat3,0.29415,-0.43474,-0.23531,0.81799,361.22
quat4,0.23358,0.47348,0.39023,0.75431,361.22
quat5,0.00000,0.13053,0.00000,-0.99144,361.22
quat6,0.00000,0.13053,0.00000,-0.99144,361.22
quat7,0.00000,0.13053,0.00000,-0.99144,361.22
quat8,0.00000,0.13053,0.00000,-0.99144,361.22
quat0,0.92842,-0.22384,-0.27476,-0.11157,361.24
quat1,-0.34205,-0.17037,-0.09999,0.91869,361.24
quat2,0.12155,-0.85158,0.27645,0.42851,361.24
quat3,0.28891,-0.45877,-0.24204,0.80466,361.24
