QUAT,w,x,y,z,timestamp
quat0,0.00304,0.29756,-0.92363,-0.24157,978.46
quat1,-0.49876,0.83218,-0.06729,0.23279,978.46
quat2,-0.58869,0.79606,-0.10930,0.08824,978.46
quat3,-0.05296,0.11953,0.44039,0.88824,978.46
quat4,0.10018,0.14079,0.61611,0.76847,978.46
quat5,0.00000,-0.70711,0.00000,-0.70711,978.46
quat6,0.00000,-0.70711,0.00000,-0.70711,978.46
quat7,0.00000,-0.70711,0.00000,-0.70711,978.46
quat8,0.00000,-0.70711,0.00000,-0.70711,978.46
quat0,0.70839,-0.20461,0.65752,0.15487,978.48
quat1,-0.49735,0.83282,-0.07104,0.23240,978.48
quat2,-0.58795,0.79613,-0.11318,0.08762,978.48
quat3,-0.05021,0.11761,0.44047,0.88861,978.48
quat4,0.10368,0.14007,0.61538,0.76872,978.48
quat5,0.00000,-0.70711,0.00000,-0.70711,978.48
quat6,0.00000,-0.70711,0.00000,-0.70711,978.48
quat7,0.00000,-0.70711,0.00000,-0.70711,978.48
quat8,0.00000,-0.70711,0.00000,-0.70711,978.48
quat0,0.70806,-0.20582,0.65644,0.15928,978.5
quat1,-0.49599,0.83332,-0.07532,0.23216,978.5
quat2,-0.58721,0.79603,-0.11773,0.08753,978.5
quat3,-0.04687,0.11592,0.44082,0.88885,978.5
quat4,0.10745,0.13978,0.61449,0.76897,978.5
quat5,0.00000,-0.70711,0.00000,-0.70711,978.5
quat6,0.00000,-0.70711,0.00000,-0.70711,978.5
quat7,0.00000,-0.70711,0.00000,-0.70711,978.5
quat8,0.00000,-0.70711,0.00000,-0.70711,978.5
quat0,0.70941,-0.20423,0.65648,0.15515,978.52
quat1,-0.49445,0.83367,-0.08009,0.23260,978.52
quat2,-0.58621,0.79581,-0.12355,0.08822,978.52
quat3,-0.04265,0.11549,0.44068,0.88918,978.52
quat4,0.11195,0.14042,0.61359,0.76893,978.52
quat5,0.00000,-0.70711,0.00000,-0.70711,978.52
quat6,0.00000,-0.70711,0.00000,-0.70711,978.52
quat7,0.00000,-0.70711,0.00000,-0.70711,978.52
quat8,0.00000,-0.70711,0.00000,-0.70711,978.52
quat0,0.71028,-0.20311,0.65610,0.15418,978.54
quat1,-0.49284,0.83391,-0.08486,0.23348,978.54
quat2,-0.58526,0.79558,-0.12894,0.08885,978.54
quat3,-0.03814,0.11585,0.44033,0.88951,978.54
quat4,0.11674,0.14198,0.61260,0.76873,978.54
quat5,0.00000,-0.70711,0.00000,-0.70711,978.54
quat6,0.00000,-0.70711,0.00000,-0.70711,978.54
quat7,0.00000,-0.70711,0.00000,-0.70711,978.54
quat8,0.00000,-0.70711,0.00000,-0.70711,978.54
quat0,0.71075,-0.20268,0.65619,0.15220,978.56
quat1,-0.49105,0.83435,-0.08940,0.23394,978.56
quat2,-0.58454,0.79527,-0.13371,0.08936,978.56
quat3,-0.03352,0.11610,0.44053,0.88957,978.56
quat4,0.12187,0.14469,0.61151,0.76829,978.56
quat5,0.00000,-0.70711,0.00000,-0.70711,978.56
quat6,0.00000,-0.70711,0.00000,-0.70711,978.56
quat7,0.00000,-0.70711,0.00000,-0.70711,978.56
quat8,0.00000,-0.70711,0.00000,-0.70711,978.56
quat0,0.71173,-0.20145,0.65607,0.14978,978.58
quat1,-0.48958,0.83478,-0.09305,0.23407,978.58
quat2,-0.58369,0.79514,-0.13787,0.08971,978.58
quat3,-0.02934,0.11560,0.44065,0.88972,978.58
quat4,0.12707,0.14827,0.61027,0.76775,978.58
quat5,0.00000,-0.70711,0.00000,-0.70711,978.58
quat6,0.00000,-0.70711,0.00000,-0.70711,978.58
quat7,0.00000,-0.70711,0.00000,-0.70711,978.58
quat8,0.00000,-0.70711,0.00000,-0.70711,978.58
quat0,0.71421,-0.19997,0.65448,0.14692,978.6
quat1,-0.48879,0.83487,-0.09606,0.23418,978.6
quat2,-0.58233,0.79548,-0.14127,0.09025,978.6
quat3,-0.02591,0.11459,0.44171,0.88943,978.6
quat4,0.13323,0.15417,0.60833,0.76708,978.6
quat5,0.00000,-0.70711,0.00000,-0.70711,978.6
quat6,0.00000,-0.70711,0.00000,-0.70711,978.6
quat7,0.00000,-0.70711,0.00000,-0.70711,978.6
quat8,0.00000,-0.70711,0.00000,-0.70711,978.6
quat0,0.71528,-0.19804,0.65421,0.14551,978.62
quat1,-0.48929,0.83400,-0.09804,0.23544,978.62
quat2,-0.58019,0.79633,-0.14413,0.09202,978.62
quat3,-0.02263,0.11556,0.44418,0.88816,978.62
quat4,0.14050,0.16312,0.60612,0.76568,978.62
quat5,0.00000,-0.70711,0.00000,-0.70711,978.62
quat6,0.00000,-0.70711,0.00000,-0.70711,978.62
quat7,0.00000,-0.70711,0.00000,-0.70711,978.62
quat8,0.00000,-0.70711,0.00000,-0.70711,978.62
quat0,0.71538,-0.19971,0.65336,0.14654,978.64
quat1,-0.49183,0.83139,-0.09877,0.23902,978.64
quat2,-0.57731,0.79775,-0.14517,0.09605,978.64
quat3,-0.01857,0.11937,0.44696,0.88636,978.64
quat4,0.14630,0.17217,0.60500,0.76350,978.64
quat5,0.00000,-0.70711,0.00000,-0.70711,978.64
quat6,0.00000,-0.70711,0.00000,-0.70711,978.64
quat7,0.00000,-0.70711,0.00000,-0.70711,978.64
quat8,0.00000,-0.70711,0.00000,-0.70711,978.64
quat0,0.71462,-0.20331,0.65235,0.14971,978.66
quat1,-0.49521,0.82779,-0.09659,0.24534,978.66
quat2,-0.57540,0.79899,-0.14225,0.10146,978.66
quat3,-0.01719,0.12556,0.44924,0.88438,978.66
quat4,0.14847,0.18057,0.60515,0.76101,978.66
quat5,0.00000,-0.70711,0.00000,-0.70711,978.66
quat6,0.00000,-0.70711,0.00000,-0.70711,978.66
quat7,0.00000,-0.70711,0.00000,-0.70711,978.66
quat8,0.00000,-0.70711,0.00000,-0.70711,978.66
quat0,0.71456,-0.20858,0.64943,0.15539,978.68
quat1,-0.49980,0.82333,-0.09069,0.25321,978.68
quat2,-0.57612,0.79919,-0.13334,0.10775,978.68
quat3,-0.02203,0.13218,0.45234,0.88172,978.68
quat4,0.14498,0.18805,0.60677,0.75858,978.68
quat5,0.00000,-0.70711,0.00000,-0.70711,978.68
quat6,0.00000,-0.70711,0.00000,-0.70711,978.68
