QUAT,w,x,y,z,timestamp
quat0,0.97564,-0.15551,0.11289,-0.10581,1051.72
quat1,-0.00472,0.92070,-0.38932,-0.02685,1051.72
quat2,0.31786,-0.70122,-0.02340,-0.63774,1051.72
quat3,-0.02687,-0.83501,-0.54938,-0.01476,1051.72
quat4,-0.07724,0.63708,-0.10434,-0.75979,1051.72
quat5,0.00000,-0.99144,0.00000,0.13053,1051.72
quat6,0.00000,-0.99144,0.00000,0.13053,1051.72
quat7,0.00000,-0.99144,0.00000,0.13053,1051.72
quat8,0.00000,-0.99144,0.00000,0.13053,1051.72
quat0,0.20276,-0.03873,-0.96369,-0.16940,1051.74
quat1,-0.00456,0.91623,-0.39864,-0.03993,1051.74
quat2,0.31371,-0.70566,-0.01135,-0.63522,1051.74
quat3,-0.03066,-0.84088,-0.54026,-0.01004,1051.74
quat4,-0.08480,0.63716,-0.11374,-0.75756,1051.74
quat5,0.00000,-0.99144,0.00000,0.13053,1051.74
quat6,0.00000,-0.99144,0.00000,0.13053,1051.74
quat7,0.00000,-0.99144,0.00000,0.13053,1051.74
quat8,0.00000,-0.99144,0.00000,0.13053,1051.74
quat0,0.15067,0.02792,-0.98019,-0.12547,1051.76
quat1,-0.00156,0.91180,-0.40715,-0.05326,1051.76
quat2,0.30748,-0.71237,-0.00166,-0.63086,1051.76
quat3,-0.03756,-0.84599,-0.53186,-0.00442,1051.76
quat4,-0.08977,0.63991,-0.12304,-0.75321,1051.76
quat5,0.00000,-0.99144,0.00000,0.13053,1051.76
quat6,0.00000,-0.99144,0.00000,0.13053,1051.76
quat7,0.00000,-0.99144,0.00000,0.13053,1051.76
quat8,0.00000,-0.99144,0.00000,0.13053,1051.76
quat0,0.15969,0.02330,-0.97963,-0.11947,1051.78
quat1,0.00394,0.90797,-0.41361,-0.06717,1051.78
quat2,0.29973,-0.72272,0.00473,-0.62274,1051.78
quat3,-0.04840,-0.84999,-0.52454,0.00489,1051.78
quat4,-0.09156,0.64370,-0.13229,-0.74818,1051.78
quat5,0.00000,-0.99145,0.00000,0.13053,1051.78
quat6,0.00000,-0.99145,0.00000,0.13053,1051.78
quat7,0.00000,-0.99145,0.00000,0.13053,1051.78
quat8,0.00000,-0.99145,0.00000,0.13053,1051.78
quat0,0.16721,0.01699,-0.97879,-0.11715,1051.8
quat1,0.01143,0.90485,-0.41742,-0.08289,1051.8
quat2,0.29061,-0.73481,0.01012,-0.61278,1051.8
quat3,-0.06057,-0.85303,-0.51805,0.01719,1051.8
quat4,-0.09097,0.64627,-0.14124,-0.74438,1051.8
quat5,0.00000,-0.99145,0.00000,0.13053,1051.8
quat6,0.00000,-0.99145,0.00000,0.13053,1051.8
quat7,0.00000,-0.99145,0.00000,0.13053,1051.8
quat8,0.00000,-0.99145,0.00000,0.13053,1051.8
quat0,0.17109,0.01281,-0.98006,-0.10023,1051.82
quat1,0.02023,0.90123,-0.42112,-0.10018,1051.82
quat2,0.28055,-0.74709,0.01468,-0.60243,1051.82
quat3,-0.07156,-0.85422,-0.51410,0.02983,1051.82
quat4,-0.08758,0.64798,-0.14949,-0.74169,1051.82
quat5,0.00000,-0.99145,0.00000,0.13053,1051.82
quat6,0.00000,-0.99145,0.00000,0.13053,1051.82
quat7,0.00000,-0.99145,0.00000,0.13053,1051.82
quat8,0.00000,-0.99145,0.00000,0.13053,1051.82
quat0,0.18234,0.00977,-0.97952,-0.08478,1051.84
quat1,0.03248,0.89631,-0.42706,-0.11483,1051.84
quat2,0.26902,-0.75963,0.01742,-0.59186,1051.84
quat3,-0.08059,-0.85361,-0.51302,0.04075,1051.84
quat4,-0.08144,0.64975,-0.15734,-0.73922,1051.84
quat5,0.00000,-0.99144,0.00000,0.13053,1051.84
quat6,0.00000,-0.99144,0.00000,0.13053,1051.84
quat7,0.00000,-0.99144,0.00000,0.13053,1051.84
quat8,0.00000,-0.99144,0.00000,0.13053,1051.84
quat0,0.18815,0.00928,-0.97996,-0.06480,1051.86
quat1,0.04918,0.89109,-0.43342,-0.12527,1051.86
quat2,0.25624,-0.77156,0.01797,-0.58199,1051.86
quat3,-0.08953,-0.85120,-0.51473,0.04993,1051.86
quat4,-0.07232,0.65256,-0.16466,-0.73609,1051.86
quat5,0.00000,-0.99144,0.00000,0.13053,1051.86
quat6,0.00000,-0.99144,0.00000,0.13053,1051.86
quat7,0.00000,-0.99144,0.00000,0.13053,1051.86
quat8,0.00000,-0.99144,0.00000,0.13053,1051.86
quat0,0.19885,0.00993,-0.97862,-0.05168,1051.88
quat1,0.06832,0.88673,-0.43814,-0.13072,1051.88
quat2,0.24221,-0.78284,0.01581,-0.57293,1051.88
quat3,-0.09972,-0.84758,-0.51783,0.05931,1051.88
quat4,-0.06124,0.65623,-0.17150,-0.73226,1051.88
quat5,0.00000,-0.99145,0.00000,0.13053,1051.88
quat6,0.00000,-0.99145,0.00000,0.13053,1051.88
quat7,0.00000,-0.99145,0.00000,0.13053,1051.88
quat8,0.00000,-0.99145,0.00000,0.13053,1051.88
quat0,0.20682,0.01193,-0.97766,-0.03560,1051.9
