QUAT,w,x,y,z,timestamp
quat0,-0.97899,0.16113,0.11939,-0.03691,1213.4
quat1,0.26743,-0.78186,0.50014,0.25894,1213.4
quat2,-0.42216,0.67967,-0.56191,-0.20998,1213.4
quat3,-0.36823,0.64606,0.41726,0.52241,1213.4
quat4,-0.33072,0.62109,0.57476,0.41777,1213.4
quat5,0.00000,-1.00000,0.00000,0.00000,1213.4
quat6,0.00000,-1.00000,0.00000,0.00000,1213.4
quat7,0.00000,-1.00000,0.00000,0.00000,1213.4
quat8,0.00000,-1.00000,0.00000,0.00000,1213.4
quat0,-0.00168,0.04819,0.98485,0.16654,1213.42
quat1,0.26797,-0.78188,0.49990,0.25876,1213.42
quat2,-0.41741,0.68215,-0.56456,-0.20422,1213.42
quat3,-0.36878,0.64578,0.41730,0.52232,1213.42
quat4,-0.32537,0.62463,0.57718,0.41333,1213.42
quat5,0.00000,-1.00000,0.00000,0.00000,1213.42
quat6,0.00000,-1.00000,0.00000,0.00000,1213.42
quat7,0.00000,-1.00000,0.00000,0.00000,1213.42
quat8,0.00000,-1.00000,0.00000,0.00000,1213.42
quat0,-0.00124,0.04932,0.98798,0.14649,1213.44
quat1,0.26823,-0.78203,0.49968,0.25848,1213.44
quat2,-0.41312,0.68449,-0.56686,-0.19867,1213.44
quat3,-0.36938,0.64567,0.41745,0.52191,1213.44
quat4,-0.31937,0.62886,0.57974,0.40797,1213.44
quat5,0.00000,-1.00000,0.00000,0.00000,1213.44
quat6,0.00000,-1.00000,0.00000,0.00000,1213.44
quat7,0.00000,-1.00000,0.00000,0.00000,1213.44
quat8,0.00000,-1.00000,0.00000,0.00000,1213.44
quat0,-0.00146,0.04858,0.98798,0.14671,1213.46
quat1,0.26850,-0.78225,0.49946,0.25795,1213.46
quat2,-0.40989,0.68646,-0.56842,-0.19405,1213.46
quat3,-0.36971,0.64571,0.41777,0.52139,1213.46
quat4,-0.31438,0.63212,0.58213,0.40338,1213.46
quat5,0.00000,-1.00000,0.00000,0.00000,1213.46
quat6,0.00000,-1.00000,0.00000,0.00000,1213.46
quat7,0.00000,-1.00000,0.00000,0.00000,1213.46
quat8,0.00000,-1.00000,0.00000,0.00000,1213.46
quat0,-0.00039,0.04912,0.98789,0.14720,1213.48
quat1,0.26868,-0.78265,0.49927,0.25691,1213.48
quat2,-0.40753,0.68808,-0.56942,-0.19034,1213.48
quat3,-0.36996,0.64572,0.41801,0.52100,1213.48
quat4,-0.30922,0.63546,0.58465,0.39845,1213.48
quat5,0.00000,-1.00000,0.00000,0.00000,1213.48
quat6,0.00000,-1.00000,0.00000,0.00000,1213.48
quat7,0.00000,-1.00000,0.00000,0.00000,1213.48
quat8,0.00000,-1.00000,0.00000,0.00000,1213.48
quat0,-0.00056,0.04866,0.98799,0.14665,1213.5
quat1,0.26933,-0.78280,0.49910,0.25611,1213.5
quat2,-0.40439,0.68983,-0.57103,-0.18581,1213.5
quat3,-0.37030,0.64590,0.41814,0.52043,1213.5
quat4,-0.30243,0.64012,0.58744,0.39204,1213.5
quat5,0.00000,-1.00000,0.00000,0.00000,1213.5
quat6,0.00000,-1.00000,0.00000,0.00000,1213.5
quat7,0.00000,-1.00000,0.00000,0.00000,1213.5
quat8,0.00000,-1.00000,0.00000,0.00000,1213.5
quat0,-0.00057,0.04834,0.98787,0.14760,1213.52
quat1,0.27016,-0.78294,0.49876,0.25546,1213.52
quat2,-0.40044,0.69183,-0.57299,-0.18084,1213.52
quat3,-0.37062,0.64625,0.41823,0.51970,1213.52
quat4,-0.29637,0.64437,0.58983,0.38608,1213.52
quat5,0.00000,-1.00000,0.00000,0.00000,1213.52
quat6,0.00000,-1.00000,0.00000,0.00000,1213.52
quat7,0.00000,-1.00000,0.00000,0.00000,1213.52
quat8,0.00000,-1.00000,0.00000,0.00000,1213.52
quat0,0.00033,0.04856,0.98795,0.14697,1213.54
quat1,0.27080,-0.78326,0.49839,0.25452,1213.54
quat2,-0.39840,0.69316,-0.57385,-0.17751,1213.54
quat3,-0.37092,0.64659,0.41831,0.51900,1213.54
quat4,-0.29303,0.64696,0.59107,0.38238,1213.54
quat5,0.00000,-1.00000,0.00000,0.00000,1213.54
quat6,0.00000,-1.00000,0.00000,0.00000,1213.54
quat7,0.00000,-1.00000,0.00000,0.00000,1213.54
quat8,0.00000,-1.00000,0.00000,0.00000,1213.54
quat0,0.00111,0.04840,0.98799,0.14676,1213.56
quat1,0.27125,-0.78358,0.49822,0.25336,1213.56
quat2,-0.40067,0.69293,-0.57214,-0.17880,1213.56
quat3,-0.37102,0.64684,0.41818,0.51871,1213.56
quat4,-0.29284,0.64754,0.59107,0.38154,1213.56
