QUAT,w,x,y,z,timestamp
quat0,0.50758,-0.00391,-0.85061,-0.13715,512.58
quat1,0.36548,0.21574,0.07479,-0.90238,512.58
quat2,-0.17196,0.62560,-0.20392,-0.73312,512.58
quat3,-0.33366,0.22808,0.02457,-0.91436,512.58
quat4,-0.07331,-0.43383,-0.49324,-0.75043,512.58
quat5,0.00000,0.00000,0.00000,-1.00000,512.58
quat6,0.00000,0.00000,0.00000,-1.00000,512.58
quat7,0.00000,0.00000,0.00000,-1.00000,512.58
quat8,0.00000,0.00000,0.00000,-1.00000,512.58
quat0,-0.43589,0.05806,-0.89187,-0.10581,512.6
quat1,0.36681,0.20893,0.07818,-0.90316,512.6
quat2,-0.16787,0.62061,-0.20287,-0.73858,512.6
quat3,-0.32909,0.22424,0.02599,-0.91692,512.6
quat4,-0.06836,-0.43274,-0.49703,-0.74901,512.6
quat5,0.00000,0.00000,0.00000,-1.00000,512.6
quat6,0.00000,0.00000,0.00000,-1.00000,512.6
quat7,0.00000,0.00000,0.00000,-1.00000,512.6
quat8,0.00000,0.00000,0.00000,-1.00000,512.6
quat0,-0.99452,0.08404,-0.05674,0.02536,512.62
quat1,0.36747,0.19646,0.08287,-0.90526,512.62
quat2,-0.16082,0.61121,-0.20526,-0.74728,512.62
quat3,-0.32446,0.21193,0.02659,-0.92147,512.62
quat4,-0.05934,-0.43570,-0.49973,-0.74627,512.62
quat5,0.00000,0.00000,0.00000,-1.00000,512.62
quat6,0.00000,0.00000,0.00000,-1.00000,512.62
quat7,0.00000,0.00000,0.00000,-1.00000,512.62
quat8,0.00000,0.00000,0.00000,-1.00000,512.62
quat0,-0.99233,0.09179,-0.08021,0.02068,512.64
quat1,0.36693,0.17794,0.08949,-0.90868,512.64
quat2,-0.15124,0.59730,-0.21017,-0.75907,512.64
quat3,-0.32099,0.19258,0.02524,-0.92695,512.64
quat4,-0.04682,-0.44444,-0.50157,-0.74075,512.64
quat5,0.00000,0.00000,0.00000,-1.00000,512.64
quat6,0.00000,0.00000,0.00000,-1.00000,512.64
quat7,0.00000,0.00000,0.00000,-1.00000,512.64
quat8,0.00000,0.00000,0.00000,-1.00000,512.64
quat0,-0.98880,0.09786,-0.11164,0.01510,512.66
quat1,0.36539,0.15271,0.09686,-0.91312,512.66
quat2,-0.13933,0.57858,-0.21714,-0.77375,512.66
quat3,-0.31869,0.16665,0.02217,-0.93283,512.66
quat4,-0.03096,-0.45794,-0.50165,-0.73326,512.66
quat5,0.00000,0.00000,0.00000,-1.00000,512.66
quat6,0.00000,0.00000,0.00000,-1.00000,512.66
quat7,0.00000,0.00000,0.00000,-1.00000,512.66
quat8,0.00000,0.00000,0.00000,-1.00000,512.66
quat0,-0.98447,0.09839,-0.14510,0.00929,512.68
quat1,0.36302,0.12182,0.10611,-0.91767,512.68
quat2,-0.12604,0.55445,-0.22516,-0.79120,512.68
quat3,-0.31750,0.13614,0.01645,-0.93829,512.68
quat4,-0.01162,-0.47545,-0.50075,-0.72322,512.68
quat5,0.00000,0.00000,0.00000,-1.00000,512.68
quat6,0.00000,0.00000,0.00000,-1.00000,512.68
quat7,0.00000,0.00000,0.00000,-1.00000,512.68
quat8,0.00000,0.00000,0.00000,-1.00000,512.68
quat0,-0.97785,0.10511,-0.18098,0.00333,512.7
quat1,0.36024,0.08558,0.11592,-0.92167,512.7
quat2,-0.11073,0.52535,-0.23479,-0.81032,512.7
quat3,-0.31644,0.09946,0.00943,-0.94334,512.7
quat4,0.01009,-0.49607,-0.49808,-0.71115,512.7
quat5,0.00000,0.00000,0.00000,-1.00000,512.7
quat6,0.00000,0.00000,0.00000,-1.00000,512.7
quat7,0.00000,0.00000,0.00000,-1.00000,512.7
quat8,0.00000,0.00000,0.00000,-1.00000,512.7
quat0,-0.96956,0.10836,-0.21954,-0.00247,512.72
quat1,0.35631,0.04558,0.12725,-0.92454,512.72
quat2,-0.09459,0.49102,-0.24482,-0.83067,512.72
quat3,-0.31525,0.05757,0.00056,-0.94726,512.72
quat4,0.03269,-0.52063,-0.49505,-0.69484,512.72
quat5,0.00000,0.00000,0.00000,-1.00000,512.72
quat6,0.00000,0.00000,0.00000,-1.00000,512.72
quat7,0.00000,0.00000,0.00000,-1.00000,512.72
quat8,0.00000,0.00000,0.00000,-1.00000,512.72
quat0,-0.95863,0.11420,-0.26059,-0.00866,512.74
quat1,0.35178,0.00134,0.13835,-0.92580,512.74
quat2,-0.07668,0.45271,-0.25580,-0.85073,512.74
quat3,-0.31331,0.01024,-0.00851,-0.94956,512.74
quat4,0.05501,-0.54877,-0.49045,-0.67475,512.74
quat5,0.00000,0.00000,0.00000,-1.00000,512.74
quat6,0.00000,0.00000,0.00000,-1.00000,512.74
quat7,0.00000,0.00000,0.00000,-1.00000,512.74
quat8,0.00000,0.00000,0.00000,-1.00000,512.74
quat0,-0.94555,0.11795,-0.30299,-0.01479,512.76
quat1,0.34635,-0.04589,0.15065,-0.92479,512.76
quat2,-0.05737,0.41228,-0.26641,-0.86934,512.76
quat3,-0.31091,-0.03921,-0.01919,-0.94944,512.76
quat4,0.07762,-0.57930,-0.48509,-0.65044,512.76
quat5,0.00000,0.00000,0.00000,-1.00000,512.76
quat6,0.00000,0.00000,0.00000,-1.00000,512.76
quat7,0.00000,0.00000,0.00000,-1.00000,512.76
quat8,0.00000,0.00000,0.00000,-1.00000,512.76
quat0,-0.92907,0.12164,-0.34865,-0.02202,512.78
quat1,0.34000,-0.09619,0.16227,-0.92131,512.78
quat2,-0.03610,0.37042,-0.27645,-0.88604,512.78
quat3,-0.30807,-0.09091,-0.03038,-0.94652,512.78
quat4,0.10076,-0.61003,-0.47726,-0.62444,512.78
quat5,0.00000,0.00000,0.00000,-1.00000,512.78
quat6,0.00000,0.00000,0.00000,-1.00000,512.78
quat7,0.00000,0.00000,0.00000,-1.00000,512.78
quat8,0.00000,0.00000,0.00000,-1.00000,512.78
quat0,-0.90966,0.12412,-0.39540,-0.02788,512.8
quat1,0.33208,-0.14724,0.17468,-0.91517,512.8
quat2,-0.01440,0.32556,-0.28478,-0.90150,512.8
quat3,-0.30485,-0.14231,-0.04332,-0.94071,512.8
quat4,0.12427,-0.64050,-0.46857,-0.59562,512.8
quat5,0.00000,0.00000,0.00000,-1.00000,512.8
quat6,0.00000,0.00000,0.00000,-1.00000,512.8
quat7,0.00000,0.00000,0.00000,-1.00000,512.8
quat8,0.00000,0.00000,0.00000,-1.00000,512.8
quat0,-0.88831,0.12593,-0.44023,-0.03530,512.82
quat1,0.32385,-0.20027,0.18704,-0.90555,512.82
quat2,0.00913,0.27850,-0.29264,-0.91472,512.82
quat3,-0.30176,-0.19428,-0.05610,-0.93169,512.82
quat4,0.14785,-0.67079,-0.45715,-0.56498,512.82
quat5,0.00000,0.00000,0.00000,-1.00000,512.82
quat6,0.00000,0.00000,0.00000,-1.00000,512.82
quat7,0.00000,0.00000,0.00000,-1.00000,512.82
quat8,0.00000,0.00000,0.00000,-1.00000,512.82
quat0,-0.86298,0.12715,-0.48731,-0.04046,512.84
quat1,0.31486,-0.25384,0.20136,-0.89213,512.84
quat2,0.03271,0.22813,-0.29884,-0.92606,512.84
quat3,-0.29829,-0.24542,-0.07048,-0.91969,512.84
quat4,0.17135,-0.70185,-0.44378,-0.53019,512.84
quat5,0.00000,0.00000,0.00000,-1.00000,512.84
quat6,0.00000,0.00000,0.00000,-1.00000,512.84
quat7,0.00000,0.00000,0.00000,-1.00000,512.84
quat8,0.00000,0.00000,0.00000,-1.00000,512.84
quat0,-0.83523,0.12665,-0.53313,-0.04613,512.86
quat1,0.30526,-0.30901,0.21574,-0.87452,512.86
quat2,0.05679,0.17572,-0.30361,-0.93473,512.86
quat3,-0.29450,-0.29798,-0.08512,-0.90401,512.86
quat4,0.19349,-0.73313,-0.42726,-0.49247,512.86
quat5,0.00000,0.00000,0.00000,-1.00000,512.86
quat6,0.00000,0.00000,0.00000,-1.00000,512.86
