QUAT,w,x,y,z,timestamp
quat0,-0.18906,-0.50119,0.53978,-0.64939,515.74
quat1,-0.01005,0.41527,0.02545,-0.90928,515.74
quat2,0.04734,0.71909,-0.05609,-0.69103,515.74
quat3,-0.13632,0.52987,0.34662,-0.76191,515.74
quat4,-0.05115,0.00369,0.19540,-0.97938,515.74
quat5,0.00000,0.38268,0.00000,-0.92388,515.74
quat6,0.00000,0.38268,0.00000,-0.92388,515.74
quat7,0.00000,0.38268,0.00000,-0.92388,515.74
quat8,0.00000,0.38268,0.00000,-0.92388,515.74
quat0,-0.62949,-0.74135,0.16805,-0.16092,515.76
quat1,-0.01295,0.43094,0.03214,-0.90171,515.76
quat2,0.04132,0.73218,-0.05233,-0.67784,515.76
quat3,-0.13620,0.52634,0.38064,-0.74801,515.76
quat4,-0.02697,0.00284,0.22450,-0.97410,515.76
quat5,0.00000,0.38268,0.00000,-0.92388,515.76
quat6,0.00000,0.38268,0.00000,-0.92388,515.76
quat7,0.00000,0.38268,0.00000,-0.92388,515.76
quat8,0.00000,0.38268,0.00000,-0.92388,515.76
quat0,-0.88979,-0.29483,0.33679,0.08896,515.78
quat1,-0.01379,0.44539,0.03904,-0.89438,515.78
quat2,0.03566,0.74592,-0.04883,-0.66329,515.78
quat3,-0.13475,0.52137,0.41575,-0.73292,515.78
quat4,-0.00179,0.00293,0.25324,-0.96740,515.78
quat5,0.00000,0.38268,0.00000,-0.92388,515.78
quat6,0.00000,0.38268,0.00000,-0.92388,515.78
quat7,0.00000,0.38268,0.00000,-0.92388,515.78
quat8,0.00000,0.38268,0.00000,-0.92388,515.78
quat0,-0.87907,-0.33195,0.33285,0.07904,515.8
quat1,-0.01185,0.45549,0.04405,-0.88907,515.8
quat2,0.03021,0.75946,-0.04573,-0.64824,515.8
quat3,-0.13235,0.51550,0.45014,-0.71702,515.8
quat4,0.02542,0.00317,0.28180,-0.95913,515.8
quat5,0.00000,0.38268,0.00000,-0.92388,515.8
quat6,0.00000,0.38268,0.00000,-0.92388,515.8
quat7,0.00000,0.38268,0.00000,-0.92388,515.8
quat8,0.00000,0.38268,0.00000,-0.92388,515.8
quat0,-0.86826,-0.36913,0.32505,0.06487,515.82
quat1,-0.00760,0.46138,0.04919,-0.88580,515.82
quat2,0.02570,0.77105,-0.04274,-0.63482,515.82
quat3,-0.13078,0.51186,0.48275,-0.69846,515.82
quat4,0.05337,0.00392,0.30990,-0.94926,515.82
quat5,0.00000,0.38268,0.00000,-0.92388,515.82
quat6,0.00000,0.38268,0.00000,-0.92388,515.82
quat7,0.00000,0.38268,0.00000,-0.92388,515.82
quat8,0.00000,0.38268,0.00000,-0.92388,515.82
quat0,-0.85740,-0.40164,0.31775,0.05092,515.84
quat1,-0.00661,0.46300,0.05744,-0.88447,515.84
quat2,0.02081,0.77945,-0.04094,-0.62477,515.84
quat3,-0.13018,0.50969,0.51437,-0.67727,515.84
quat4,0.08193,0.00567,0.33818,-0.93749,515.84
quat5,0.00000,0.38268,0.00000,-0.92388,515.84
quat6,0.00000,0.38268,0.00000,-0.92388,515.84
quat7,0.00000,0.38268,0.00000,-0.92388,515.84
quat8,0.00000,0.38268,0.00000,-0.92388,515.84
quat0,-0.84264,-0.43337,0.31568,0.04994,515.86
quat1,-0.00737,0.46268,0.06559,-0.88407,515.86
quat2,0.01503,0.78438,-0.04005,-0.61880,515.86
quat3,-0.12902,0.50611,0.54516,-0.65575,515.86
quat4,0.11010,0.00899,0.36610,-0.92400,515.86
quat5,0.00000,0.38268,0.00000,-0.92388,515.86
quat6,0.00000,0.38268,0.00000,-0.92388,515.86
quat7,0.00000,0.38268,0.00000,-0.92388,515.86
quat8,0.00000,0.38268,0.00000,-0.92388,515.86
quat0,-0.83090,-0.46166,0.30783,0.04139,515.88
quat1,-0.00827,0.46298,0.07361,-0.88327,515.88
quat2,0.00740,0.78743,-0.04060,-0.61502,515.88
quat3,-0.12658,0.49988,0.57422,-0.63590,515.88
quat4,0.13800,0.01286,0.39342,-0.90885,515.88
quat5,0.00000,0.38268,0.00000,-0.92388,515.88
quat6,0.00000,0.38268,0.00000,-0.92388,515.88
quat7,0.00000,0.38268,0.00000,-0.92388,515.88
quat8,0.00000,0.38268,0.00000,-0.92388,515.88
quat0,-0.81491,-0.49378,0.30210,0.02895,515.9
quat1,-0.00935,0.46268,0.08186,-0.88269,515.9
quat2,-0.00105,0.79045,-0.04254,-0.61105,515.9
quat3,-0.12340,0.49383,0.60094,-0.61626,515.9
quat4,0.16584,0.01656,0.41969,-0.89224,515.9
quat5,0.00000,0.38268,0.00000,-0.92388,515.9
quat6,0.00000,0.38268,0.00000,-0.92388,515.9
quat7,0.00000,0.38268,0.00000,-0.92388,515.9
quat8,0.00000,0.38268,0.00000,-0.92388,515.9
quat0,-0.79645,-0.52714,0.29603,0.01207,515.92
quat1,-0.01086,0.46266,0.09073,-0.88181,515.92
quat2,-0.01042,0.79272,-0.04499,-0.60783,515.92
quat3,-0.12157,0.49006,0.62523,-0.59511,515.92
quat4,0.19336,0.01977,0.44499,-0.87419,515.92
quat5,0.00000,0.38268,0.00000,-0.92388,515.92
quat6,0.00000,0.38268,0.00000,-0.92388,515.92
quat7,0.00000,0.38268,0.00000,-0.92388,515.92
quat8,0.00000,0.38268,0.00000,-0.92388,515.92
quat0,-0.78580,-0.54572,0.29099,0.00575,515.94
quat1,-0.01519,0.46310,0.10044,-0.88047,515.94
quat2,-0.02019,0.79295,-0.04711,-0.60713,515.94
quat3,-0.12006,0.48582,0.64778,-0.57441,515.94
quat4,0.21955,0.02372,0.47041,-0.85437,515.94
quat5,0.00000,0.38268,0.00000,-0.92388,515.94
quat6,0.00000,0.38268,0.00000,-0.92388,515.94
quat7,0.00000,0.38268,0.00000,-0.92388,515.94
quat8,0.00000,0.38268,0.00000,-0.92388,515.94
quat0,-0.76748,-0.57764,0.27799,-0.00483,515.96
quat1,-0.02342,0.46249,0.11171,-0.87925,515.96
quat2,-0.03119,0.79228,-0.04931,-0.60736,515.96
quat3,-0.11728,0.47880,0.66860,-0.55676,515.96
quat4,0.24297,0.02877,0.49687,-0.83262,515.96
quat5,0.00000,0.38268,0.00000,-0.92388,515.96
quat6,0.00000,0.38268,0.00000,-0.92388,515.96
quat7,0.00000,0.38268,0.00000,-0.92388,515.96
quat8,0.00000,0.38268,0.00000,-0.92388,515.96
quat0,-0.75641,-0.59529,0.27057,-0.01663,515.98
quat1,-0.03338,0.45855,0.12249,-0.87955,515.98
quat2,-0.04308,0.79257,-0.05184,-0.60604,515.98
quat3,-0.11308,0.47100,0.68816,-0.54019,515.98
quat4,0.26256,0.03356,0.52340,-0.80993,515.98
quat5,0.00000,0.38268,0.00000,-0.92388,515.98
quat6,0.00000,0.38268,0.00000,-0.92388,515.98
quat7,0.00000,0.38268,0.00000,-0.92388,515.98
quat8,0.00000,0.38268,0.00000,-0.92388,515.98
quat0,-0.73785,-0.62209,0.25941,-0.03593,516
quat1,-0.04566,0.45042,0.13328,-0.88163,516
quat2,-0.05563,0.79163,-0.05326,-0.60613,516
quat3,-0.10871,0.46274,0.70687,-0.52382,516
quat4,0.27967,0.03729,0.54747,-0.78783,516
quat5,0.00000,0.38268,0.00000,-0.92388,516
quat6,0.00000,0.38268,0.00000,-0.92388,516
quat7,0.00000,0.38268,0.00000,-0.92388,516
quat8,0.00000,0.38268,0.00000,-0.92388,516
quat0,-0.72183,-0.64344,0.25126,-0.04261,516.02
quat1,-0.05700,0.44227,0.14275,-0.88361,516.02
quat2,-0.06860,0.78838,-0.05373,-0.60899,516.02
quat3,-0.10519,0.45307,0.72475,-0.50834,516.02
quat4,0.29627,0.03855,0.56833,-0.76664,516.02
quat5,0.00000,0.38268,0.00000,-0.92388,516.02
quat6,0.00000,0.38268,0.00000,-0.92388,516.02
quat7,0.00000,0.38268,0.00000,-0.92388,516.02
quat8,0.00000,0.38268,0.00000,-0.92388,516.02
quat0,-0.70874,-0.65946,0.24484,-0.05345,516.04
quat1,-0.06801,0.43311,0.15304,-0.88565,516.04
