quat0,0.26797,0.09502,-0.95628,0.06844,1469.76
quat1,0.50841,-0.70300,0.00110,-0.49731,1469.76
quat2,0.58126,-0.51371,0.01509,-0.63088,1469.76
quat3,0.36184,-0.87150,-0.31500,-0.10170,1469.76
quat4,0.43825,-0.77253,-0.42176,0.18236,1469.76
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.76
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.76
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.76
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.76
quat0,-0.38773,-0.00275,-0.91973,0.06125,1469.78
quat1,0.50888,-0.70572,-0.00036,-0.49295,1469.78
quat2,0.58462,-0.51374,0.00866,-0.62787,1469.78
quat3,0.36647,-0.86947,-0.31251,-0.10985,1469.78
quat4,0.44158,-0.77079,-0.42176,0.18168,1469.78
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.78
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.78
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.78
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.78
quat0,-0.38346,0.00237,-0.92110,0.06724,1469.8
quat1,0.50942,-0.70830,-0.00134,-0.48868,1469.8
quat2,0.58834,-0.51286,0.00416,-0.62515,1469.8
quat3,0.36964,-0.86704,-0.31214,-0.11910,1469.8
quat4,0.44681,-0.76659,-0.42305,0.18366,1469.8
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.8
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.8
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.8
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.8
quat0,-0.38406,0.00827,-0.92174,0.05312,1469.82
quat1,0.51096,-0.71100,-0.00243,-0.48311,1469.82
quat2,0.59302,-0.51071,0.00044,-0.62249,1469.82
quat3,0.37164,-0.86501,-0.31231,-0.12691,1469.82
quat4,0.45426,-0.76272,-0.42217,0.18353,1469.82
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.82
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.82
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.82
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.82
quat0,-0.38348,0.01307,-0.92261,0.03943,1469.84
quat1,0.51242,-0.71454,-0.00269,-0.47629,1469.84
quat2,0.59863,-0.50899,-0.00552,-0.61850,1469.84
quat3,0.37572,-0.86281,-0.30939,-0.13665,1469.84
quat4,0.46046,-0.75908,-0.42183,0.18394,1469.84
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.84
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.84
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.84
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.84
quat0,-0.38246,0.01957,-0.92346,0.02381,1469.86
quat1,0.51349,-0.71894,-0.00201,-0.46846,1469.86
quat2,0.60490,-0.50459,-0.00888,-0.61596,1469.86
quat3,0.38114,-0.85958,-0.30592,-0.14922,1469.86
quat4,0.46683,-0.75416,-0.42268,0.18618,1469.86
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.86
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.86
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.86
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.86
quat0,-0.38221,0.02689,-0.92364,0.00959,1469.88
quat1,0.51347,-0.72357,-0.00113,-0.46130,1469.88
quat2,0.61089,-0.49987,-0.01267,-0.61382,1469.88
quat3,0.38344,-0.85724,-0.30393,-0.16045,1469.88
quat4,0.47393,-0.74851,-0.42398,0.18805,1469.88
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.88
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.88
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.88
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.88
quat0,-0.38134,0.03345,-0.92382,-0.00500,1469.9
quat1,0.51337,-0.72830,-0.00049,-0.45392,1469.9
quat2,0.61622,-0.49572,-0.01762,-0.61174,1469.9
quat3,0.38372,-0.85573,-0.30346,-0.16851,1469.9
quat4,0.48271,-0.74342,-0.42335,0.18733,1469.9
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.9
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.9
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.9
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.9
quat0,-0.37938,0.04111,-0.92411,-0.02014,1469.92
quat1,0.51223,-0.73366,-0.00033,-0.44651,1469.92
quat2,0.62220,-0.49273,-0.02550,-0.60782,1469.92
quat3,0.38341,-0.85459,-0.30219,-0.17707,1469.92
quat4,0.49071,-0.73846,-0.42289,0.18722,1469.92
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.92
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.92
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.92
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.92
quat0,-0.37834,0.04808,-0.92375,-0.03508,1469.94
quat1,0.50951,-0.74004,-0.00086,-0.43901,1469.94
quat2,0.62806,-0.48995,-0.03430,-0.60358,1469.94
quat3,0.38208,-0.85336,-0.30105,-0.18750,1469.94
quat4,0.49999,-0.73306,-0.42161,0.18677,1469.94
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.94
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.94
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.94
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.94
quat0,-0.37762,0.05492,-0.92314,-0.04684,1469.96
quat1,0.50443,-0.74776,-0.00290,-0.43174,1469.96
quat2,0.63284,-0.48798,-0.04345,-0.59959,1469.96
quat3,0.37905,-0.85242,-0.30022,-0.19894,1469.96
quat4,0.50969,-0.72776,-0.41965,0.18569,1469.96
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.96
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.96
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.96
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.96
quat0,-0.37903,0.06245,-0.92164,-0.05488,1469.98
quat1,0.49845,-0.75764,-0.00612,-0.42130,1469.98
quat2,0.63786,-0.48610,-0.05429,-0.59489,1469.98
quat3,0.37503,-0.85179,-0.29876,-0.21107,1469.98
quat4,0.52051,-0.72181,-0.41741,0.18397,1469.98
quat5,0.00000,-0.92388,0.00000,-0.38268,1469.98
quat6,0.00000,-0.92388,0.00000,-0.38268,1469.98
quat7,0.00000,-0.92388,0.00000,-0.38268,1469.98
quat8,0.00000,-0.92388,0.00000,-0.38268,1469.98
quat0,-0.37625,0.06823,-0.92129,-0.07078,1470
quat1,0.49106,-0.76968,-0.00795,-0.40789,1470
quat2,0.64316,-0.48374,-0.06560,-0.58994,1470
quat3,0.36912,-0.85180,-0.29610,-0.22474,1470
quat4,0.53242,-0.71528,-0.41452,0.18186,1470
quat5,0.00000,-0.92388,0.00000,-0.38268,1470
quat6,0.00000,-0.92388,0.00000,-0.38268,1470
quat7,0.00000,-0.92388,0.00000,-0.38268,1470
quat8,0.00000,-0.92388,0.00000,-0.38268,1470
quat0,-0.37780,0.07323,-0.91956,-0.07940,1470.02
quat1,0.48209,-0.78113,-0.00719,-0.39670,1470.02
quat2,0.64932,-0.48101,-0.07772,-0.58393,1470.02
quat3,0.36051,-0.85241,-0.29402,-0.23871,1470.02
quat4,0.54645,-0.70764,-0.41061,0.17899,1470.02
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.02
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.02
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.02
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.02
quat0,-0.37873,0.07556,-0.91847,-0.08528,1470.04
quat1,0.47123,-0.79203,-0.00430,-0.38810,1470.04
quat2,0.65547,-0.47622,-0.08875,-0.57940,1470.04
quat3,0.34957,-0.85459,-0.29130,-0.25024,1470.04
quat4,0.55962,-0.70053,-0.40620,0.17634,1470.04
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.04
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.04
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.04
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.04
quat0,-0.37840,0.07770,-0.91754,-0.09434,1470.06
quat1,0.46045,-0.80201,0.00089,-0.38048,1470.06
quat2,0.66150,-0.47057,-0.09800,-0.57566,1470.06
quat3,0.33772,-0.85682,-0.28802,-0.26238,1470.06
quat4,0.57181,-0.69358,-0.40182,0.17469,1470.06
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.06
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.06
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.06
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.06
quat0,-0.37913,0.07896,-0.91616,-0.10332,1470.08
quat1,0.45150,-0.80947,0.00973,-0.37525,1470.08
quat2,0.66595,-0.46611,-0.10663,-0.57261,1470.08
quat3,0.32473,-0.85886,-0.28486,-0.27525,1470.08
quat4,0.58439,-0.68615,-0.39677,0.17397,1470.08
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.08
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.08
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.08
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.08
quat0,-0.38206,0.08053,-0.91372,-0.11255,1470.1
quat1,0.44465,-0.81541,0.01913,-0.37017,1470.1
quat2,0.67280,-0.45733,-0.11207,-0.57064,1470.1
quat3,0.31116,-0.86062,-0.28135,-0.28872,1470.1
quat4,0.59671,-0.67817,-0.39236,0.17341,1470.1
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.1
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.1
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.1
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.1
quat0,-0.38680,0.08157,-0.91136,-0.11474,1470.12
quat1,0.43707,-0.82256,0.03050,-0.36254,1470.12
quat2,0.67974,-0.44768,-0.11750,-0.56897,1470.12
quat3,0.29744,-0.86238,-0.27792,-0.30097,1470.12
quat4,0.60949,-0.67082,-0.38611,0.17157,1470.12
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.12
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.12
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.12
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.12
quat0,-0.39279,0.07941,-0.90816,-0.12106,1470.14
quat1,0.42706,-0.83088,0.04225,-0.35422,1470.14
quat2,0.68483,-0.44060,-0.12609,-0.56655,1470.14
quat3,0.28321,-0.86318,-0.27666,-0.31333,1470.14
quat4,0.62439,-0.66083,-0.37976,0.17095,1470.14
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.14
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.14
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.14
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.14
quat0,-0.39395,0.08105,-0.90706,-0.12444,1470.16
quat1,0.41697,-0.84065,0.05428,-0.34131,1470.16
quat2,0.68909,-0.43214,-0.13370,-0.56617,1470.16
quat3,0.26659,-0.86386,-0.27563,-0.32666,1470.16
quat4,0.63935,-0.64823,-0.37581,0.17265,1470.16
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.16
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.16
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.16
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.16
quat0,-0.39906,0.08390,-0.90474,-0.12314,1470.18
quat1,0.40656,-0.85073,0.06731,-0.32625,1470.18
quat2,0.69358,-0.42295,-0.14272,-0.56541,1470.18
quat3,0.24686,-0.86423,-0.27485,-0.34150,1470.18
quat4,0.65272,-0.63590,-0.37312,0.17424,1470.18
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.18
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.18
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.18
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.18
quat0,-0.40767,0.08376,-0.90154,-0.11841,1470.2
quat1,0.39287,-0.86024,0.08384,-0.31403,1470.2
quat2,0.69910,-0.41230,-0.15265,-0.56388,1470.2
quat3,0.22404,-0.86463,-0.27306,-0.35729,1470.2
quat4,0.66391,-0.62653,-0.36976,0.17309,1470.2
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.2
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.2
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.2
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.2
quat0,-0.41062,0.08576,-0.90000,-0.11845,1470.22
quat1,0.37540,-0.86918,0.10014,-0.30590,1470.22
quat2,0.70420,-0.40368,-0.16414,-0.56053,1470.22
quat3,0.19923,-0.86462,-0.26992,-0.37400,1470.22
quat4,0.67565,-0.61858,-0.36432,0.16772,1470.22
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.22
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.22
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.22
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.22
quat0,-0.41147,0.08505,-0.90009,-0.11528,1470.24
quat1,0.35701,-0.87769,0.11300,-0.29905,1470.24
quat2,0.70718,-0.39805,-0.17738,-0.55677,1470.24
quat3,0.17219,-0.86419,-0.26534,-0.39131,1470.24
quat4,0.68702,-0.61183,-0.35745,0.16092,1470.24
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.24
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.24
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.24
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.24
quat0,-0.41608,0.08115,-0.89931,-0.10736,1470.26
quat1,0.33914,-0.88731,0.12785,-0.28517,1470.26
quat2,0.71160,-0.38852,-0.19056,-0.55350,1470.26
quat3,0.14264,-0.86180,-0.26114,-0.41080,1470.26
quat4,0.69582,-0.60694,-0.35222,0.15298,1470.26
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.26
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.26
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.26
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.26
quat0,-0.42216,0.08053,-0.89749,-0.09903,1470.28
quat1,0.31693,-0.90050,0.14813,-0.25829,1470.28
quat2,0.71497,-0.38124,-0.20430,-0.54931,1470.28
quat3,0.10932,-0.85670,-0.25822,-0.43293,1470.28
quat4,0.70238,-0.60519,-0.34568,0.14460,1470.28
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.28
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.28
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.28
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.28
quat0,-0.42189,0.08157,-0.89814,-0.09326,1470.3
quat1,0.29126,-0.91234,0.16873,-0.23311,1470.3
quat2,0.71453,-0.37702,-0.21958,-0.54689,1470.3
quat3,0.07350,-0.84850,-0.25660,-0.45694,1470.3
quat4,0.70823,-0.60508,-0.33730,0.13609,1470.3
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.3
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.3
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.3
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.3
quat0,-0.42730,0.07599,-0.89694,-0.08448,1470.32
quat1,0.26397,-0.91904,0.19550,-0.21788,1470.32
quat2,0.71133,-0.37669,-0.23778,-0.54366,1470.32
quat3,0.03454,-0.83957,-0.25590,-0.47795,1470.32
quat4,0.71405,-0.60690,-0.32561,0.12560,1470.32
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.32
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.32
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.32
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.32
quat0,-0.42794,0.06981,-0.89811,-0.07345,1470.34
quat1,0.23241,-0.92345,0.22729,-0.20389,1470.34
quat2,0.70763,-0.37808,-0.24947,-0.54229,1470.34
quat3,-0.00849,-0.82768,-0.25646,-0.49910,1470.34
quat4,0.71670,-0.61062,-0.31584,0.11715,1470.34
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.34
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.34
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.34
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.34
quat0,-0.42648,0.07015,-0.89926,-0.06733,1470.36
quat1,0.19944,-0.92733,0.25724,-0.18468,1470.36
quat2,0.69948,-0.38579,-0.26302,-0.54104,1470.36
quat3,-0.05133,-0.81520,-0.25657,-0.51671,1470.36
quat4,0.71980,-0.61781,-0.29890,0.10423,1470.36
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.36
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.36
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.36
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.36
quat0,-0.42532,0.06457,-0.90091,-0.05745,1470.38
quat1,0.16780,-0.92899,0.28573,-0.16487,1470.38
quat2,0.69043,-0.39589,-0.26772,-0.54305,1470.38
quat3,-0.09078,-0.80263,-0.25459,-0.53172,1470.38
quat4,0.71843,-0.62746,-0.28531,0.09352,1470.38
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.38
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.38
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.38
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.38
quat0,-0.42328,0.06180,-0.90240,-0.05181,1470.4
quat1,0.14285,-0.92845,0.30716,-0.15243,1470.4
quat2,0.67953,-0.40968,-0.27022,-0.54532,1470.4
quat3,-0.12192,-0.79434,-0.25187,-0.53918,1470.4
quat4,0.71361,-0.63676,-0.27831,0.08856,1470.4
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.4
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.4
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.4
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.4
quat0,-0.42537,0.05986,-0.90186,-0.04614,1470.42
quat1,0.12496,-0.92704,0.32095,-0.14823,1470.42
quat2,0.67077,-0.42410,-0.27130,-0.54462,1470.42
quat3,-0.14434,-0.79033,-0.24897,-0.54089,1470.42
quat4,0.71061,-0.64311,-0.27353,0.08144,1470.42
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.42
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.42
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.42
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.42
quat0,-0.42557,0.05817,-0.90220,-0.03926,1470.44
quat1,0.11364,-0.92549,0.32989,-0.14743,1470.44
quat2,0.66857,-0.42923,-0.26912,-0.54438,1470.44
quat3,-0.15561,-0.78645,-0.24642,-0.54457,1470.44
quat4,0.71245,-0.64194,-0.27275,0.07707,1470.44
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.44
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.44
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.44
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.44
quat0,-0.42533,0.05281,-0.90318,-0.02391,1470.46
quat1,0.10859,-0.92427,0.33131,-0.15544,1470.46
quat2,0.67146,-0.42646,-0.27025,-0.54243,1470.46
quat3,-0.15685,-0.78673,-0.24645,-0.54380,1470.46
quat4,0.71809,-0.63368,-0.27652,0.07962,1470.46
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.46
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.46
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.46
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.46
quat0,-0.43005,0.05164,-0.90109,-0.02090,1470.48
quat1,0.11136,-0.92262,0.32930,-0.16712,1470.48
quat2,0.67959,-0.41586,-0.26946,-0.54093,1470.48
quat3,-0.14951,-0.79278,-0.24961,-0.53557,1470.48
quat4,0.72585,-0.62155,-0.28162,0.08664,1470.48
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.48
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.48
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.48
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.48
quat0,-0.42933,0.04946,-0.90171,-0.01257,1470.5
quat1,0.11987,-0.91990,0.32767,-0.17904,1470.5
quat2,0.68996,-0.40016,-0.26217,-0.54322,1470.5
quat3,-0.13845,-0.80123,-0.25614,-0.52274,1470.5
quat4,0.73231,-0.60949,-0.28737,0.09829,1470.5
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.5
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.5
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.5
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.5
quat0,-0.42457,0.04544,-0.90425,-0.00347,1470.52
quat1,0.13599,-0.91711,0.32468,-0.18710,1470.52
quat2,0.70148,-0.38262,-0.25409,-0.54495,1470.52
quat3,-0.12228,-0.80965,-0.26576,-0.50881,1470.52
quat4,0.73759,-0.59666,-0.29476,0.11434,1470.52
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.52
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.52
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.52
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.52
quat0,-0.42074,0.04224,-0.90619,0.00349,1470.54
quat1,0.15720,-0.91456,0.31904,-0.19257,1470.54
quat2,0.71204,-0.36598,-0.24855,-0.54524,1470.54
quat3,-0.10294,-0.81709,-0.27765,-0.49465,1470.54
quat4,0.74209,-0.58461,-0.30055,0.13116,1470.54
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.54
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.54
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.54
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.54
quat0,-0.41847,0.04083,-0.90727,0.00902,1470.56
quat1,0.18281,-0.91206,0.31087,-0.19513,1470.56
quat2,0.72320,-0.34703,-0.23818,-0.54756,1470.56
quat3,-0.07917,-0.82305,-0.29034,-0.48169,1470.56
quat4,0.74635,-0.57211,-0.30648,0.14740,1470.56
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.56
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.56
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.56
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.56
quat0,-0.41377,0.03827,-0.90942,0.01655,1470.58
quat1,0.20768,-0.90883,0.30271,-0.19814,1470.58
quat2,0.73127,-0.33125,-0.22646,-0.55158,1470.58
quat3,-0.05386,-0.82795,-0.30253,-0.46912,1470.58
quat4,0.74951,-0.56065,-0.31175,0.16344,1470.58
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.58
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.58
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.58
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.58
quat0,-0.41001,0.03556,-0.91113,0.02159,1470.6
quat1,0.23108,-0.90463,0.29372,-0.20488,1470.6
quat2,0.73613,-0.32018,-0.21746,-0.55526,1470.6
quat3,-0.02679,-0.83081,-0.31591,-0.45744,1470.6
quat4,0.75285,-0.54665,-0.31923,0.18022,1470.6
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.6
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.6
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.6
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.6
quat0,-0.40891,0.03249,-0.91155,0.02853,1470.62
quat1,0.25254,-0.89928,0.28386,-0.21669,1470.62
quat2,0.73787,-0.31285,-0.21000,-0.55997,1470.62
quat3,-0.00116,-0.83262,-0.32890,-0.44561,1470.62
quat4,0.75550,-0.53252,-0.32669,0.19728,1470.62
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.62
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.62
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.62
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.62
quat0,-0.40551,0.03092,-0.91288,0.03543,1470.64
quat1,0.27364,-0.89270,0.27381,-0.23073,1470.64
quat2,0.73940,-0.30690,-0.20381,-0.56353,1470.64
quat3,0.02520,-0.83345,-0.34158,-0.43364,1470.64
quat4,0.75690,-0.51827,-0.33504,0.21505,1470.64
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.64
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.64
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.64
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.64
quat0,-0.40058,0.03053,-0.91479,0.04203,1470.66
quat1,0.29217,-0.88562,0.26348,-0.24677,1470.66
quat2,0.73994,-0.30254,-0.19439,-0.56849,1470.66
quat3,0.05053,-0.83351,-0.35388,-0.42127,1470.66
quat4,0.75492,-0.50811,-0.34375,0.23186,1470.66
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.66
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.66
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.66
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.66
quat0,-0.39775,0.02953,-0.91564,0.05029,1470.68
quat1,0.30972,-0.87807,0.25279,-0.26301,1470.68
quat2,0.74121,-0.29926,-0.18498,-0.57169,1470.68
quat3,0.07617,-0.83228,-0.36592,-0.40941,1470.68
quat4,0.75113,-0.49997,-0.35295,0.24752,1470.68
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.68
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.68
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.68
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.68
quat0,-0.39452,0.02800,-0.91660,0.05843,1470.7
quat1,0.32572,-0.87019,0.24364,-0.27807,1470.7
quat2,0.74221,-0.29783,-0.17815,-0.57331,1470.7
quat3,0.09948,-0.83130,-0.37603,-0.39704,1470.7
quat4,0.74570,-0.49701,-0.35948,0.26017,1470.7
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.7
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.7
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.7
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.7
quat0,-0.39074,0.02739,-0.91779,0.06501,1470.72
quat1,0.34157,-0.86339,0.23338,-0.28884,1470.72
quat2,0.74486,-0.29599,-0.17253,-0.57254,1470.72
quat3,0.12177,-0.83063,-0.38494,-0.38347,1470.72
quat4,0.73992,-0.49820,-0.36277,0.26966,1470.72
quat5,0.00000,-0.92388,0.00000,-0.38268,1470.72
quat6,0.00000,-0.92388,0.00000,-0.38268,1470.72
quat7,0.00000,-0.92388,0.00000,-0.38268,1470.72
quat8,0.00000,-0.92388,0.00000,-0.38268,1470.72
quat0,-0.38598,0.02570,-0.91942,0.07088,1470.74
quat1,0.35550,-0.85829,0.22254,-0.29569,1470.74
quat2,0.74750,-0.29371,-0.16243,-0.57323,1470.74
quat3,0.14224,-0.82990,-0.39404,-0.36846,1470.74
quat4,0.73267,-0.50464,-0.36316,0.27687,1470.74
