QUAT,w,x,y,z,timestamp
quat0,0.62638,-0.39534,0.48806,0.46168,143.88
quat1,0.48787,-0.56752,0.21249,0.62829,143.88
quat2,-0.10473,0.65409,-0.31314,-0.68054,143.88
quat3,0.88088,0.01919,0.47171,0.03432,143.88
quat4,0.68747,0.0919,0.68404,-0.22589,143.88
quat5,0.26445,0.68922,0.501,-0.45171,143.88
quat6,0.54523,0.35531,0.40223,-0.64396,143.88
quat7,0.43902,0.54509,0.17901,-0.69145,143.88
quat8,-0.57566,-0.43271,-0.69157,0.05576,143.88
quat0,0.6305,-0.39526,0.48446,0.45994,143.9
quat1,0.49489,-0.56881,0.21181,0.62183,143.9
quat2,-0.1079,0.65543,-0.31749,-0.67673,143.9
quat3,0.88404,0.01876,0.46595,0.03181,143.9
quat4,0.68709,0.1028,0.68167,-0.22949,143.9
quat5,0.26924,0.68725,0.50154,-0.45128,143.9
quat6,0.54701,0.35271,0.40366,-0.64298,143.9
quat7,0.4351,0.55055,0.17134,-0.69154,143.9
quat8,-0.57543,-0.43225,-0.69193,0.05723,143.9
quat0,0.63392,-0.39511,0.48115,0.45883,143.92
quat1,0.50121,-0.5699,0.21033,0.61625,143.92
quat2,-0.10998,0.65764,-0.32073,-0.67272,143.92
quat3,0.8869,0.01863,0.46071,0.02842,143.92
quat4,0.68821,0.10908,0.67943,-0.22989,143.92
quat5,0.27422,0.68551,0.5026,-0.44975,143.92
quat6,0.54909,0.35388,0.40271,-0.64116,143.92
quat7,0.4321,0.5557,0.16605,-0.69059,143.92
quat8,-0.57579,-0.42915,-0.69367,0.05587,143.92
quat0,0.63635,-0.39598,0.47736,0.45869,143.94
quat1,0.50601,-0.57085,0.20853,0.61205,143.94
quat2,-0.11109,0.6609,-0.32165,-0.66889,143.94
quat3,0.88919,0.01805,0.45651,0.02463,143.94
quat4,0.69022,0.1132,0.67707,-0.22882,143.94
quat5,0.27693,0.68438,0.50185,-0.45064,143.94
quat6,0.55177,0.35609,0.40239,-0.63784,143.94
quat7,0.42998,0.55924,0.1636,-0.68964,143.94
quat8,-0.57636,-0.42453,-0.69628,0.05271,143.94
quat0,0.63867,-0.39657,0.47394,0.45849,143.96
quat1,0.50866,-0.57217,0.20714,0.60908,143.96
quat2,-0.11234,0.66482,-0.32016,-0.6655,143.96
quat3,0.8905,0.01858,0.45413,0.02059,143.96
quat4,0.69335,0.11549,0.67418,-0.22674,143.96
quat5,0.27882,0.68321,0.50131,-0.45186,143.96
quat6,0.55484,0.3578,0.40131,-0.63489,143.96
quat7,0.42896,0.56144,0.16231,-0.6888,143.96
quat8,-0.57631,-0.42133,-0.69841,0.05066,143.96
quat0,0.64084,-0.39652,0.47131,0.45822,143.98
quat1,0.50927,-0.57444,0.20601,0.60681,143.98
quat2,-0.11382,0.66947,-0.31618,-0.66248,143.98
quat3,0.89066,0.01983,0.45392,0.01701,143.98
quat4,0.69738,0.11584,0.67109,-0.22332,143.98
quat5,0.28136,0.68203,0.50107,-0.45233,143.98
quat6,0.55745,0.35766,0.40155,-0.63253,143.98
quat7,0.42906,0.56273,0.16275,-0.68758,143.98
quat8,-0.57615,-0.41916,-0.69982,0.05106,143.98
quat0,0.64252,-0.39646,0.46948,0.45778,144.0
quat1,0.50773,-0.57769,0.2053,0.60526,144.0
quat2,-0.11623,0.67397,-0.31135,-0.65978,144.0
quat3,0.89008,0.0219,0.45506,0.01395,144.0
quat4,0.70178,0.11393,0.66828,-0.21891,144.0
quat5,0.28329,0.68197,0.50004,-0.45236,144.0
quat6,0.55984,0.35609,0.4025,-0.63069,144.0
quat7,0.43026,0.5625,0.16537,-0.68638,144.0
quat8,-0.57661,-0.41645,-0.70099,0.05201,144.0
quat0,0.64369,-0.39631,0.46838,0.4574,144.02
quat1,0.50452,-0.58188,0.20434,0.60426,144.02
quat2,-0.11877,0.67785,-0.3064,-0.65768,144.02
quat3,0.88934,0.02378,0.45647,0.01213,144.02
quat4,0.70574,0.10979,0.66638,-0.21405,144.02
quat5,0.2847,0.68303,0.49774,-0.4524,144.02
quat6,0.56278,0.35244,0.40488,-0.6286,144.02
quat7,0.4312,0.56314,0.17108,-0.68386,144.02
quat8,-0.57804,-0.4131,-0.70176,0.05242,144.02
quat0,0.64466,-0.39577,0.46771,0.45719,144.04
quat1,0.50042,-0.5872,0.20323,0.60289,144.04
quat2,-0.12159,0.68042,-0.30309,-0.65604,144.04
quat3,0.88891,0.02452,0.45729,0.011,144.04
quat4,0.70882,0.1043,0.66528,-0.20999,144.04
quat5,0.28603,0.68435,0.49581,-0.45169,144.04
quat6,0.56629,0.34878,0.40702,-0.62611,144.04
quat7,0.43191,0.56347,0.17813,-0.68134,144.04
quat8,-0.57858,-0.41101,-0.70248,0.05325,144.04
quat0,0.64497,-0.39508,0.46791,0.45715,144.06
quat1,0.49645,-0.59254,0.20129,0.60159,144.06
quat2,-0.12395,0.68166,-0.3021,-0.65476,144.06
quat3,0.88908,0.0227,0.45705,0.01119,144.06
quat4,0.71059,0.09865,0.66483,-0.20815,144.06
quat5,0.28823,0.68508,0.49621,-0.44874,144.06
quat6,0.57154,0.34331,0.40877,-0.6232,144.06
quat7,0.43218,0.56381,0.18071,-0.68021,144.06
quat8,-0.57808,-0.40946,-0.70379,0.0533,144.06
quat0,0.64507,-0.39452,0.468,0.45741,144.08
quat1,0.49362,-0.59721,0.19924,0.59999,144.08
quat2,-0.12506,0.68183,-0.30378,-0.6536,144.08
quat3,0.88951,0.01962,0.45636,0.01139,144.08
quat4,0.71139,0.09327,0.66438,-0.20934,144.08
quat5,0.29085,0.68579,0.49919,-0.44262,144.08
quat6,0.57744,0.33679,0.40907,-0.62113,144.08
quat7,0.43146,0.56494,0.17612,-0.68093,144.08
quat8,-0.57557,-0.40874,-0.70645,0.05082,144.08
quat0,0.64426,-0.3937,0.4704,0.4568,144.1
quat1,0.49394,-0.59877,0.19742,0.59877,144.1
quat2,-0.12281,0.68133,-0.30742,-0.65284,144.1
quat3,0.89048,0.01419,0.45465,0.01209,144.1
quat4,0.71131,0.08842,0.66362,-0.21405,144.1
quat5,0.28927,0.6884,0.5012,-0.4373,144.1
quat6,0.58317,0.33137,0.40589,-0.62077,144.1
quat7,0.42906,0.56759,0.16752,-0.68241,144.1
quat8,-0.57178,-0.40872,-0.70993,0.04497,144.1
quat0,0.64222,-0.39254,0.47446,0.45646,144.12
quat1,0.49689,-0.59733,0.19686,0.59794,144.12
