QUAT,w,x,y,z,timestamp
quat0,-0.39231,-0.575,-0.45933,0.5518,152.64
quat1,-0.61699,-0.23321,-0.56101,-0.50021,152.64
quat2,-0.74015,0.0994,-0.13037,-0.65215,152.64
quat3,0.34204,-0.53503,-0.39221,0.66552,152.64
quat4,-0.5356,0.18809,0.00093,-0.82326,152.64
quat5,-0.57621,0.35686,-0.05133,-0.73348,152.64
quat6,-0.55047,-0.03724,-0.04178,-0.83298,152.64
quat7,-0.53532,-0.0864,-0.11231,-0.83268,152.64
quat8,-0.47732,0.24328,-0.17751,-0.82551,152.64
quat0,-0.39014,-0.57982,-0.46191,0.54611,152.66
quat1,-0.61525,-0.23526,-0.56164,-0.50068,152.66
quat2,-0.73948,0.09854,-0.13047,-0.65303,152.66
quat3,0.34215,-0.53324,-0.39615,0.66457,152.66
quat4,-0.53567,0.18499,-0.00027,-0.82391,152.66
quat5,-0.57672,0.35326,-0.0484,-0.73502,152.66
quat6,-0.55111,-0.03373,-0.04257,-0.83267,152.66
quat7,-0.53611,-0.08417,-0.11422,-0.83214,152.66
quat8,-0.47723,0.23928,-0.17589,-0.82708,152.66
quat0,-0.3876,-0.58488,-0.46453,0.54027,152.68
quat1,-0.61382,-0.23708,-0.56334,-0.49967,152.68
quat2,-0.73844,0.09717,-0.13307,-0.65388,152.68
quat3,0.34161,-0.5319,-0.40018,0.6635,152.68
quat4,-0.53656,0.1819,-0.00183,-0.82402,152.68
quat5,-0.57744,0.34945,-0.04564,-0.73646,152.68
quat6,-0.5519,-0.03033,-0.04313,-0.83224,152.68
quat7,-0.53698,-0.08249,-0.11641,-0.83144,152.68
quat8,-0.47729,0.23549,-0.17427,-0.82847,152.68
quat0,-0.3847,-0.59019,-0.46705,0.53436,152.7
quat1,-0.61282,-0.23889,-0.56606,-0.49695,152.7
quat2,-0.7371,0.09584,-0.13726,-0.65472,152.7
quat3,0.34012,-0.53191,-0.40462,0.66157,152.7
quat4,-0.53793,0.17857,-0.00519,-0.82384,152.7
quat5,-0.57825,0.34538,-0.0432,-0.73789,152.7
quat6,-0.5527,-0.02658,-0.04313,-0.83184,152.7
quat7,-0.53739,-0.08115,-0.11883,-0.83097,152.7
quat8,-0.4777,0.23158,-0.17275,-0.82966,152.7
quat0,-0.38159,-0.59562,-0.46965,0.52825,152.72
quat1,-0.612,-0.2416,-0.56959,-0.49259,152.72
quat2,-0.73577,0.09266,-0.14157,-0.65576,152.72
quat3,0.33831,-0.53315,-0.40913,0.65872,152.72
quat4,-0.53972,0.17581,-0.00694,-0.82325,152.72
quat5,-0.57924,0.3412,-0.04117,-0.73917,152.72
quat6,-0.55374,-0.02279,-0.04355,-0.83123,152.72
quat7,-0.53788,-0.07902,-0.12086,-0.83056,152.72
quat8,-0.47815,0.2279,-0.17066,-0.83085,152.72
quat0,-0.37831,-0.60116,-0.47239,0.52186,152.74
quat1,-0.61184,-0.24531,-0.57264,-0.48741,152.74
quat2,-0.73443,0.0906,-0.14654,-0.65645,152.74
quat3,0.33642,-0.53486,-0.41412,0.65517,152.74
quat4,-0.54228,0.1732,-0.00977,-0.8221,152.74
quat5,-0.58009,0.33694,-0.03907,-0.74057,152.74
quat6,-0.55484,-0.01868,-0.04427,-0.83057,152.74
quat7,-0.53814,-0.07581,-0.12214,-0.83051,152.74
quat8,-0.47865,0.2245,-0.16779,-0.83207,152.74
quat0,-0.37483,-0.60666,-0.47525,0.51536,152.76
quat1,-0.61263,-0.24957,-0.57401,-0.48261,152.76
quat2,-0.73303,0.08674,-0.14866,-0.65807,152.76
quat3,0.33437,-0.53648,-0.41882,0.6519,152.76
quat4,-0.54465,0.17128,-0.00945,-0.82093,152.76
quat5,-0.58118,0.33238,-0.037,-0.74188,152.76
quat6,-0.55613,-0.01436,-0.04489,-0.82976,152.76
quat7,-0.5387,-0.07222,-0.12307,-0.83032,152.76
quat8,-0.47918,0.22095,-0.1648,-0.83331,152.76
quat0,-0.371,-0.61224,-0.47833,0.50865,152.78
quat1,-0.61527,-0.25473,-0.57212,-0.47878,152.78
quat2,-0.73037,0.08414,-0.14959,-0.66114,152.78
quat3,0.33201,-0.53777,-0.4234,0.64908,152.78
quat4,-0.5476,0.1699,-0.00877,-0.81926,152.78
quat5,-0.58233,0.32775,-0.03467,-0.74315,152.78
quat6,-0.55737,-0.01038,-0.04529,-0.82896,152.78
quat7,-0.53916,-0.06903,-0.12403,-0.83015,152.78
quat8,-0.48013,0.2174,-0.1619,-0.83427,152.78
quat0,-0.367,-0.61802,-0.4815,0.50153,152.8
quat1,-0.61792,-0.26018,-0.56927,-0.47584,152.8
quat2,-0.7274,0.07932,-0.14868,-0.6652,152.8
quat3,0.32877,-0.53888,-0.42807,0.64674,152.8
quat4,-0.55048,0.16979,-0.00419,-0.81739,152.8
quat5,-0.58366,0.32336,-0.0321,-0.74414,152.8
quat6,-0.55861,-0.00625,-0.04565,-0.82815,152.8
quat7,-0.53977,-0.06596,-0.12516,-0.82984,152.8
quat8,-0.48107,0.21359,-0.15896,-0.83528,152.8
quat0,-0.36241,-0.62413,-0.48511,0.49376,152.82
quat1,-0.61986,-0.26619,-0.56555,-0.47441,152.82
quat2,-0.72404,0.07479,-0.1462,-0.66993,152.82
quat3,0.3251,-0.53892,-0.43294,0.64531,152.82
quat4,-0.55406,0.16913,0.00108,-0.81511,152.82
quat5,-0.58499,0.31916,-0.02934,-0.74503,152.82
quat6,-0.55958,-0.00164,-0.0459,-0.8275,152.82
quat7,-0.54031,-0.06155,-0.12595,-0.82971,152.82
quat8,-0.48204,0.20985,-0.15525,-0.83636,152.82
quat0,-0.358,-0.63011,-0.48864,0.48583,152.84
quat1,-0.62046,-0.27356,-0.56322,-0.47221,152.84
quat2,-0.72022,0.07013,-0.1441,-0.67498,152.84
quat3,0.32027,-0.5381,-0.43734,0.64545,152.84
quat4,-0.55771,0.1692,0.00885,-0.81256,152.84
quat5,-0.5865,0.31466,-0.02692,-0.74584,152.84
quat6,-0.56029,0.00304,-0.04617,-0.827,152.84
quat7,-0.54079,-0.05646,-0.12673,-0.82963,152.84
quat8,-0.48274,0.20615,-0.15074,-0.8377,152.84
quat0,-0.35368,-0.63601,-0.49261,0.47722,152.86
quat1,-0.6203,-0.28126,-0.56186,-0.46951,152.86
quat2,-0.71674,0.06472,-0.14135,-0.67979,152.86
quat3,0.31533,-0.53778,-0.44157,0.64527,152.86
quat4,-0.56071,0.16889,0.01794,-0.81041,152.86
quat5,-0.58771,0.30996,-0.02414,-0.74695,152.86
quat6,-0.56084,0.0075,-0.0472,-0.82654,152.86
quat7,-0.5411,-0.05139,-0.12719,-0.82969,152.86
quat8,-0.48357,0.20247,-0.14569,-0.83901,152.86
quat0,-0.34916,-0.64202,-0.49662,0.46827,152.88
quat1,-0.62061,-0.28715,-0.56026,-0.46744,152.88
quat2,-0.71248,0.05946,-0.1377,-0.68547,152.88
quat3,0.31037,-0.53716,-0.44618,0.64502,152.88
quat4,-0.56469,0.16544,0.0244,-0.80818,152.88
quat5,-0.58896,0.30433,-0.02157,-0.74836,152.88
quat6,-0.56174,0.01217,-0.04897,-0.82577,152.88
quat7,-0.541,-0.04662,-0.12822,-0.82989,152.88
quat8,-0.4847,0.19821,-0.14095,-0.84019,152.88
quat0,-0.3447,-0.64797,-0.50027,0.45941,152.9
quat1,-0.62086,-0.29185,-0.55905,-0.46564,152.9
quat2,-0.70853,0.05265,-0.13507,-0.69063,152.9
quat3,0.30529,-0.53487,-0.44988,0.64677,152.9
quat4,-0.57022,0.15818,0.03099,-0.80553,152.9
quat5,-0.58979,0.29859,-0.01928,-0.75008,152.9
quat6,-0.56315,0.01754,-0.05044,-0.82463,152.9
quat7,-0.54041,-0.04155,-0.12972,-0.8303,152.9
quat8,-0.48586,0.19365,-0.13649,-0.84132,152.9
quat0,-0.34033,-0.65401,-0.50363,0.45034,152.92
quat1,-0.62097,-0.29636,-0.55982,-0.46169,152.92
quat2,-0.70315,0.04358,-0.13541,-0.69667,152.92
quat3,0.29919,-0.53118,-0.45254,0.65081,152.92
quat4,-0.57571,0.14982,0.03653,-0.80298,152.92
quat5,-0.59059,0.29237,-0.01722,-0.75195,152.92
quat6,-0.56527,0.02362,-0.0506,-0.82301,152.92
quat7,-0.53951,-0.03578,-0.13142,-0.83089,152.92
quat8,-0.48692,0.18922,-0.13129,-0.84254,152.92
quat0,-0.33546,-0.66044,-0.50701,0.4407,152.94
quat1,-0.62187,-0.30048,-0.56109,-0.45625,152.94
quat2,-0.69832,0.03338,-0.13612,-0.70193,152.94
quat3,0.29215,-0.52828,-0.45585,0.65405,152.94
quat4,-0.57983,0.1422,0.04003,-0.80123,152.94
quat5,-0.59137,0.28556,-0.01518,-0.75399,152.94
quat6,-0.5675,0.02928,-0.05011,-0.82133,152.94
quat7,-0.53856,-0.03028,-0.13312,-0.83146,152.94
quat8,-0.48751,0.18526,-0.12535,-0.84398,152.94
quat0,-0.33008,-0.66684,-0.51014,0.43142,152.96
quat1,-0.62201,-0.30392,-0.56432,-0.44976,152.96
quat2,-0.69292,0.02438,-0.1365,-0.70755,152.96
quat3,0.28587,-0.52634,-0.46046,0.65515,152.96
quat4,-0.58363,0.13394,0.04159,-0.79982,152.96
quat5,-0.59224,0.27838,-0.01327,-0.75603,152.96
quat6,-0.56929,0.03398,-0.05073,-0.81987,152.96
quat7,-0.53784,-0.02516,-0.13493,-0.8318,152.96
quat8,-0.48821,0.1809,-0.12016,-0.84527,152.96
quat0,-0.32418,-0.67329,-0.51287,0.42255,152.98
