QUAT,w,x,y,z,timestamp
quat0,-0.36341,0.61059,-0.42076,-0.56398,311.12
quat1,0.02768,-0.62192,0.08204,0.77828,311.12
quat2,-0.43519,-0.54313,-0.15026,0.70217,311.12
quat3,-0.79199,0.18669,-0.55746,-0.16473,311.12
quat4,-0.83283,0.07274,-0.5334,0.12877,311.12
quat5,-0.24289,-0.6763,-0.31725,0.61885,311.12
quat6,-0.51006,-0.43873,-0.6003,0.43243,311.12
quat7,-0.53652,-0.43009,-0.58377,0.43171,311.12
quat8,-0.57865,-0.36664,-0.65197,0.32508,311.12
quat0,-0.3655,0.60674,-0.42274,-0.56531,311.14
quat1,0.02931,-0.61952,0.0826,0.78007,311.14
quat2,-0.43619,-0.54188,-0.14866,0.70286,311.14
quat3,-0.79485,0.18752,-0.55199,-0.16839,311.14
quat4,-0.8325,0.0799,-0.52972,0.14125,311.14
quat5,-0.22917,-0.68038,-0.32985,0.613,311.14
quat6,-0.52204,-0.43436,-0.58655,0.44132,311.14
quat7,-0.53705,-0.42686,-0.58288,0.43546,311.14
quat8,-0.572,-0.37154,-0.6559,0.32337,311.14
quat0,-0.36878,0.60121,-0.42577,-0.5668,311.16
quat1,0.03119,-0.61666,0.08318,0.7822,311.16
quat2,-0.43791,-0.54017,-0.14721,0.7034,311.16
quat3,-0.79766,0.1866,-0.54823,-0.16839,311.16
quat4,-0.83143,0.08795,-0.52613,0.15551,311.16
quat5,-0.21145,-0.68591,-0.34296,0.60596,311.16
quat6,-0.53692,-0.42727,-0.56892,0.4533,311.16
quat7,-0.53693,-0.42492,-0.58147,0.43937,311.16
quat8,-0.56554,-0.37601,-0.66011,0.32099,311.16
quat0,-0.37321,0.5944,-0.42967,-0.56814,311.18
quat1,0.0328,-0.61315,0.08291,0.78492,311.18
quat2,-0.44007,-0.53833,-0.14643,0.70363,311.18
quat3,-0.80046,0.18241,-0.54721,-0.16293,311.18
quat4,-0.82959,0.09487,-0.52299,0.17109,311.18
quat5,-0.19052,-0.69371,-0.35795,0.59527,311.18
quat6,-0.55311,-0.41576,-0.54833,0.46962,311.18
quat7,-0.53604,-0.42473,-0.57828,0.44481,311.18
quat8,-0.5588,-0.37966,-0.66548,0.31739,311.18
quat0,-0.38099,0.58425,-0.43478,-0.56963,311.2
quat1,0.03272,-0.60872,0.0811,0.78855,311.2
quat2,-0.44253,-0.53589,-0.14773,0.70368,311.2
quat3,-0.80263,0.17614,-0.54962,-0.1506,311.2
quat4,-0.82685,0.10003,-0.52034,0.18857,311.2
quat5,-0.16794,-0.70315,-0.37523,0.58015,311.2
quat6,-0.57322,-0.39122,-0.52744,0.49008,311.2
quat7,-0.53425,-0.42702,-0.57152,0.45343,311.2
quat8,-0.55056,-0.38427,-0.67137,0.31381,311.2
quat0,-0.38916,0.57306,-0.43845,-0.57265,311.22
quat1,0.03007,-0.60493,0.07638,0.79203,311.22
quat2,-0.44377,-0.53283,-0.15101,0.70453,311.22
quat3,-0.80357,0.16831,-0.55549,-0.13182,311.22
quat4,-0.82366,0.10221,-0.51757,0.208,311.22
quat5,-0.1446,-0.71239,-0.38799,0.56661,311.22
quat6,-0.59429,-0.35418,-0.50992,0.51123,311.22
quat7,-0.53276,-0.43042,-0.55991,0.46627,311.22
quat8,-0.5405,-0.39,-0.67794,0.31011,311.22
quat0,-0.39611,0.56303,-0.44075,-0.57605,311.24
quat1,0.02577,-0.60148,0.07009,0.79539,311.24
quat2,-0.44226,-0.52998,-0.15437,0.70689,311.24
quat3,-0.80209,0.16062,-0.56488,-0.10847,311.24
quat4,-0.81977,0.10349,-0.51344,0.23161,311.24
quat5,-0.11788,-0.72001,-0.39377,0.55914,311.24
quat6,-0.61,-0.32223,-0.48448,0.53791,311.24
quat7,-0.53343,-0.43274,-0.54302,0.48303,311.24
quat8,-0.52823,-0.39695,-0.6853,0.3062,311.24
quat0,-0.40034,0.55546,-0.44117,-0.58014,311.26
quat1,0.02241,-0.59678,0.0658,0.79939,311.26
quat2,-0.43825,-0.52705,-0.15761,0.71086,311.26
quat3,-0.79813,0.15342,-0.57691,-0.08142,311.26
quat4,-0.81473,0.10843,-0.50815,0.25738,311.26
quat5,-0.09386,-0.72762,-0.40188,0.54795,311.26
quat6,-0.62177,-0.30026,-0.45594,0.56157,311.26
quat7,-0.53801,-0.43154,-0.52094,0.50293,311.26
quat8,-0.5143,-0.40466,-0.69319,0.30204,311.26
quat0,-0.40437,0.54751,-0.4404,-0.58547,311.28
quat1,0.02202,-0.58937,0.06456,0.80498,311.28
quat2,-0.43207,-0.52308,-0.16238,0.71647,311.28
quat3,-0.79187,0.1521,-0.58938,-0.04938,311.28
quat4,-0.80778,0.11828,-0.50034,0.28837,311.28
quat5,-0.07616,-0.7347,-0.41314,0.53266,311.28
quat6,-0.63615,-0.28071,-0.4209,0.58255,311.28
quat7,-0.54631,-0.42771,-0.49688,0.52126,311.28
quat8,-0.49962,-0.41191,-0.70192,0.29667,311.28
quat0,-0.4066,0.54029,-0.43892,-0.59171,311.3
quat1,0.02378,-0.58076,0.06459,0.81116,311.3
quat2,-0.4238,-0.51723,-0.16877,0.72415,311.3
quat3,-0.78377,0.1609,-0.59966,-0.01512,311.3
quat4,-0.79915,0.12954,-0.48915,0.32451,311.3
quat5,-0.05936,-0.74156,-0.41687,0.52229,311.3
quat6,-0.65224,-0.25996,-0.37714,0.60396,311.3
quat7,-0.55909,-0.41862,-0.47948,0.53129,311.3
quat8,-0.48447,-0.41882,-0.71105,0.29032,311.3
quat0,-0.40734,0.53355,-0.43853,-0.59757,311.32
quat1,0.02713,-0.57189,0.06576,0.81724,311.32
quat2,-0.41363,-0.5089,-0.17607,0.73412,311.32
quat3,-0.77301,0.17764,-0.60874,0.01819,311.32
quat4,-0.78818,0.14336,-0.47328,0.36637,311.32
quat5,-0.04343,-0.74603,-0.41837,0.51625,311.32
quat6,-0.66949,-0.22579,-0.33801,0.62173,311.32
quat7,-0.57595,-0.40427,-0.47226,0.53086,311.32
quat8,-0.46919,-0.42419,-0.72064,0.28391,311.32
quat0,-0.40683,0.52722,-0.43921,-0.60301,311.34
quat1,0.03561,-0.56188,0.07059,0.82343,311.34
quat2,-0.40143,-0.49879,-0.18224,0.74623,311.34
quat3,-0.76038,0.19977,-0.61593,0.05049,311.34
quat4,-0.77492,0.15671,-0.45425,0.4106,311.34
quat5,-0.03133,-0.74797,-0.41695,0.51546,311.34
quat6,-0.6852,-0.18042,-0.31033,0.63376,311.34
quat7,-0.59567,-0.38376,-0.47866,0.51844,311.34
quat8,-0.45404,-0.42848,-0.72945,0.27956,311.34
quat0,-0.40461,0.52326,-0.44171,-0.60612,311.36
quat1,0.05053,-0.55002,0.08139,0.82964,311.36
quat2,-0.38574,-0.48918,-0.18539,0.75996,311.36
quat3,-0.74687,0.22404,-0.62067,0.0822,311.36
quat4,-0.75966,0.16944,-0.43105,0.45651,311.36
quat5,-0.0271,-0.74705,-0.41423,0.51924,311.36
quat6,-0.69941,-0.12758,-0.28699,0.64201,311.36
quat7,-0.6173,-0.35703,-0.49325,0.49817,311.36
quat8,-0.44177,-0.43121,-0.73662,0.27622,311.36
quat0,-0.40375,0.51848,-0.4459,-0.60773,311.38
quat1,0.07171,-0.53576,0.0998,0.83538,311.38
quat2,-0.3662,-0.48141,-0.18427,0.77472,311.38
quat3,-0.73485,0.2438,-0.62234,0.11513,311.38
quat4,-0.74445,0.17912,-0.4045,0.50009,311.38
quat5,-0.03524,-0.74385,-0.4119,0.52514,311.38
quat6,-0.70984,-0.0692,-0.26666,0.64825,311.38
quat7,-0.63559,-0.3312,-0.50689,0.47895,311.38
quat8,-0.43358,-0.43222,-0.74134,0.27498,311.38
quat0,-0.40279,0.5152,-0.45217,-0.60652,311.4
quat1,0.09891,-0.51939,0.12282,0.83986,311.4
quat2,-0.34353,-0.47549,-0.17958,0.78972,311.4
quat3,-0.72415,0.25893,-0.62177,0.1482,311.4
quat4,-0.7294,0.18564,-0.37419,0.54175,311.4
quat5,-0.05342,-0.7384,-0.41056,0.5323,311.4
quat6,-0.71575,-0.01015,-0.24447,0.65409,311.4
quat7,-0.64596,-0.31156,-0.5197,0.4643,311.4
quat8,-0.43135,-0.43164,-0.74248,0.27631,311.4
quat0,-0.40425,0.5124,-0.45907,-0.60273,311.42
quat1,0.13115,-0.502,0.14584,0.84234,311.42
quat2,-0.3207,-0.47104,-0.17261,0.80342,311.42
quat3,-0.71668,0.26512,-0.61918,0.18082,311.42
quat4,-0.71611,0.18921,-0.34511,0.57643,311.42
quat5,-0.07468,-0.73144,-0.40908,0.54043,311.42
quat6,-0.71598,0.03802,-0.22941,0.65826,311.42
quat7,-0.64467,-0.3029,-0.53018,0.45996,311.42
quat8,-0.43609,-0.43066,-0.73897,0.2798,311.42
quat0,-0.40784,0.51266,-0.46555,-0.59506,311.44
quat1,0.16414,-0.48616,0.16511,0.84229,311.44
quat2,-0.2985,-0.46902,-0.16538,0.8146,311.44
quat3,-0.71175,0.25537,-0.61837,0.21406,311.44
quat4,-0.70422,0.19309,-0.32646,0.60017,311.44
quat5,-0.09096,-0.72556,-0.40319,0.55021,311.44
quat6,-0.71307,0.07296,-0.22665,0.65942,311.44
quat7,-0.63399,-0.30578,-0.54221,0.45886,311.44
