QUAT,w,x,y,z,timestamp
quat0,0.08789,-0.72969,0.01211,0.678,99.22
quat1,0.84396,0.40516,0.31139,-0.16314,99.22
quat2,0.7286,0.53852,0.30255,0.29597,99.22
quat3,0.3768,-0.56784,0.26775,0.68109,99.22
quat4,0.69432,-0.35442,0.59388,0.19906,99.22
quat5,0.41555,-0.07592,0.89726,-0.12835,99.22
quat6,0.66031,0.13866,0.7354,-0.06282,99.22
quat7,0.73339,-0.00143,0.6797,-0.01151,99.22
quat8,0.74823,-0.00868,0.65346,-0.11434,99.22
quat0,0.08832,-0.73017,0.01162,0.67743,99.24
quat1,0.84403,0.40777,0.30862,-0.16152,99.24
quat2,0.73031,0.53912,0.30388,0.28923,99.24
quat3,0.38956,-0.5713,0.26805,0.67083,99.24
quat4,0.70265,-0.35852,0.58755,0.18037,99.24
quat5,0.41097,-0.06623,0.8985,-0.13933,99.24
quat6,0.67845,0.13854,0.71898,-0.05985,99.24
quat7,0.72535,-0.00366,0.68826,-0.01238,99.24
quat8,0.74611,-0.01238,0.65597,-0.11341,99.24
quat0,0.08823,-0.73059,0.01056,0.67701,99.26
quat1,0.84429,0.41018,0.30565,-0.15968,99.26
quat2,0.73218,0.53915,0.3052,0.28298,99.26
quat3,0.40332,-0.57481,0.26873,0.65933,99.26
quat4,0.70967,-0.36252,0.58164,0.16323,99.26
quat5,0.41206,-0.05611,0.89816,-0.14272,99.26
quat6,0.69543,0.13772,0.70309,-0.05534,99.26
quat7,0.71667,-0.01113,0.69725,-0.01023,99.26
quat8,0.74454,-0.01562,0.65791,-0.11215,99.26
quat0,0.08925,-0.73077,0.01008,0.67669,99.28
quat1,0.84503,0.41122,0.30331,-0.15757,99.28
quat2,0.7344,0.53879,0.30627,0.27668,99.28
quat3,0.41756,-0.57841,0.26923,0.64699,99.28
quat4,0.71656,-0.36639,0.57509,0.14686,99.28
quat5,0.42053,-0.05072,0.89565,-0.13564,99.28
quat6,0.71023,0.13631,0.68884,-0.04989,99.28
quat7,0.70789,-0.02069,0.706,-0.00489,99.28
quat8,0.74284,-0.0182,0.65982,-0.11178,99.28
quat0,0.09049,-0.73152,0.01006,0.67571,99.3
quat1,0.84575,0.4118,0.30165,-0.15537,99.3
quat2,0.73613,0.5389,0.3072,0.27079,99.3
quat3,0.4308,-0.58225,0.2691,0.63481,99.3
quat4,0.72271,-0.36998,0.56881,0.13136,99.3
quat5,0.43387,-0.04696,0.89133,-0.12279,99.3
quat6,0.72169,0.13325,0.67802,-0.04122,99.3
quat7,0.699,-0.02933,0.71451,0.00373,99.3
quat8,0.74169,-0.02131,0.66115,-0.11102,99.3
quat0,0.09204,-0.73151,0.01044,0.67551,99.32
quat1,0.84615,0.41302,0.29994,-0.15321,99.32
quat2,0.73757,0.53889,0.30756,0.26645,99.32
quat3,0.44262,-0.58593,0.26842,0.62348,99.32
quat4,0.72854,-0.37401,0.56198,0.11628,99.32
quat5,0.45348,-0.04616,0.88402,-0.10358,99.32
quat6,0.73189,0.12682,0.66885,-0.02974,99.32
quat7,0.6898,-0.03604,0.72299,0.01242,99.32
quat8,0.74042,-0.02593,0.66292,-0.10792,99.32
quat0,0.09272,-0.73172,0.01011,0.67519,99.34
quat1,0.84676,0.41419,0.29773,-0.15098,99.34
quat2,0.73854,0.53939,0.30726,0.26305,99.34
quat3,0.45309,-0.58929,0.26723,0.61322,99.34
quat4,0.73362,-0.3781,0.55548,0.10144,99.34
quat5,0.47653,-0.0473,0.87414,-0.08103,99.34
quat6,0.74101,0.1156,0.66128,-0.01595,99.34
quat7,0.68056,-0.04191,0.73123,0.01961,99.34
quat8,0.73947,-0.03164,0.66451,-0.10302,99.34
quat0,0.09305,-0.73203,0.00948,0.67483,99.36
quat1,0.84692,0.41592,0.29579,-0.14915,99.36
quat2,0.73846,0.54116,0.30735,0.25954,99.36
quat3,0.46316,-0.59179,0.26583,0.60382,99.36
quat4,0.73859,-0.38127,0.54926,0.08617,99.36
quat5,0.50435,-0.05026,0.86022,-0.05596,99.36
quat6,0.74925,0.10046,0.65462,-0.0005,99.36
quat7,0.67087,-0.04722,0.7396,0.02614,99.36
quat8,0.73806,-0.037,0.66646,-0.09866,99.36
quat0,0.09247,-0.73172,0.0082,0.67525,99.38
quat1,0.84711,0.41742,0.29406,-0.14728,99.38
quat2,0.7386,0.54222,0.30716,0.25713,99.38
quat3,0.47301,-0.59322,0.26458,0.59527,99.38
quat4,0.74345,-0.38291,0.54376,0.07067,99.38
quat5,0.53462,-0.05291,0.84283,-0.03197,99.38
quat6,0.75644,0.08126,0.64879,0.01604,99.38
quat7,0.66119,-0.05182,0.74775,0.0317,99.38
quat8,0.73665,-0.04166,0.66827,-0.09504,99.38
quat0,0.0914,-0.73129,0.00693,0.67588,99.4
quat1,0.8473,0.41844,0.29279,-0.14586,99.4
quat2,0.73955,0.54191,0.30705,0.25517,99.4
quat3,0.48151,-0.59431,0.26277,0.58813,99.4
quat4,0.7483,-0.38367,0.53837,0.05485,99.4
quat5,0.56823,-0.05444,0.82101,-0.00948,99.4
quat6,0.76224,0.06165,0.64356,0.03195,99.4
quat7,0.65176,-0.05563,0.75551,0.03634,99.4
quat8,0.7347,-0.04652,0.67066,-0.0909,99.4
quat0,0.08955,-0.73079,0.0052,0.67668,99.42
quat1,0.84753,0.41879,0.2922,-0.14468,99.42
quat2,0.74029,0.54155,0.30736,0.2534,99.42
quat3,0.48838,-0.5953,0.26099,0.58223,99.42
quat4,0.75246,-0.38415,0.53351,0.03996,99.42
quat5,0.60217,-0.05352,0.79651,0.00998,99.42
quat6,0.76589,0.04506,0.63978,0.0455,99.42
quat7,0.64276,-0.05939,0.76269,0.04046,99.42
quat8,0.73245,-0.05099,0.67335,-0.08669,99.42
quat0,0.08783,-0.72993,0.00373,0.67784,99.44
quat1,0.84791,0.41825,0.29224,-0.14393,99.44
quat2,0.74086,0.54108,0.30732,0.25281,99.44
quat3,0.4939,-0.59616,0.25974,0.57722,99.44
quat4,0.75603,-0.38455,0.52903,0.02596,99.44
quat5,0.63753,-0.0509,0.76823,0.02802,99.44
quat6,0.76742,0.03542,0.63774,0.05578,99.44
quat7,0.63335,-0.06306,0.77003,0.04409,99.44
quat8,0.72955,-0.05535,0.67668,-0.0824,99.44
quat0,0.0864,-0.7289,0.00267,0.67914,99.46
quat1,0.84793,0.41783,0.29272,-0.14401,99.46
quat2,0.74041,0.5417,0.3069,0.25329,99.46
quat3,0.49839,-0.59691,0.25872,0.57304,99.46
quat4,0.75894,-0.385,0.52496,0.01388,99.46
quat5,0.67151,-0.0466,0.7382,0.04442,99.46
quat6,0.76792,0.03282,0.63666,0.06233,99.46
quat7,0.62411,-0.06549,0.77725,0.04555,99.46
quat8,0.72645,-0.05824,0.68011,-0.07957,99.46
quat0,0.08559,-0.728,0.00197,0.68021,99.48
quat1,0.84777,0.41775,0.29318,-0.14428,99.48
quat2,0.73951,0.54281,0.30649,0.25405,99.48
quat3,0.5018,-0.59778,0.25798,0.56947,99.48
quat4,0.76109,-0.38554,0.52163,0.00347,99.48
quat5,0.70406,-0.04348,0.70614,0.06147,99.48
quat6,0.76783,0.03531,0.63632,0.06555,99.48
quat7,0.61448,-0.06591,0.78491,0.04462,99.48
quat8,0.72286,-0.06054,0.68406,-0.07667,99.48
quat0,0.08491,-0.7272,0.00112,0.68116,99.5
quat1,0.84765,0.41772,0.2937,-0.14402,99.5
quat2,0.73856,0.54393,0.30603,0.25498,99.5
quat3,0.50388,-0.59895,0.2572,0.56676,99.5
quat4,0.76236,-0.3869,0.51874,-0.00411,99.5
quat5,0.73212,-0.04187,0.67555,0.07666,99.5
quat6,0.76789,0.0387,0.63588,0.0671,99.5
quat7,0.60499,-0.06501,0.79237,0.0437,99.5
quat8,0.71905,-0.06095,0.68814,-0.07558,99.5
