QUAT,w,x,y,z,timestamp
quat0,-0.05166,-0.77738,-0.10145,0.61864,229.78
quat1,0.46179,0.42601,0.31657,-0.71067,229.78
quat2,0.80244,0.43675,0.39593,0.09255,229.78
quat3,0.16657,-0.51048,0.11105,0.83626,229.78
quat4,0.87322,-0.46415,0.09944,0.11024,229.78
quat5,0.20386,-0.53931,0.80366,0.14737,229.78
quat6,0.69313,-0.18766,0.65337,0.23972,229.78
quat7,0.70911,-0.19164,0.65368,0.18204,229.78
quat8,0.56816,0.14716,0.80105,-0.11768,229.78
quat0,-0.05196,-0.78012,-0.09513,0.61616,229.8
quat1,0.42579,0.42955,0.28769,-0.74258,229.8
quat2,0.79183,0.47294,0.38284,0.05254,229.8
quat3,0.17427,-0.52843,0.10647,0.82405,229.8
quat4,0.88625,-0.4489,0.08072,0.08088,229.8
quat5,0.21197,-0.54006,0.79577,0.17365,229.8
quat6,0.71127,-0.1816,0.63085,0.25128,229.8
quat7,0.70008,-0.18603,0.66869,0.16772,229.8
quat8,0.55445,0.15285,0.80932,-0.11928,229.8
quat0,-0.04821,-0.78003,-0.08875,0.61754,229.82
quat1,0.39842,0.42628,0.24617,-0.77392,229.82
quat2,0.78503,0.4956,0.37053,0.02867,229.82
quat3,0.19689,-0.54322,0.12911,0.8059,229.82
quat4,0.89133,-0.44684,0.0603,0.04723,229.82
quat5,0.22666,-0.54117,0.78002,0.21755,229.82
quat6,0.7233,-0.17099,0.61371,0.26637,229.82
quat7,0.68739,-0.17504,0.69089,0.13975,229.82
quat8,0.54838,0.15937,0.81245,-0.11752,229.82
quat0,-0.0321,-0.789,-0.07024,0.60952,229.84
quat1,0.37786,0.42143,0.21536,-0.79576,229.84
quat2,0.78558,0.50228,0.36115,0.0126,229.84
quat3,0.22597,-0.54796,0.14848,0.7916,229.84
quat4,0.89092,-0.4517,0.04582,0.01142,229.84
quat5,0.25448,-0.54001,0.75701,0.26564,229.84
quat6,0.72855,-0.1648,0.59993,0.28662,229.84
quat7,0.6627,-0.17022,0.72098,0.10974,229.84
quat8,0.54466,0.16368,0.81404,-0.11788,229.84
quat0,-0.01756,-0.79383,-0.05319,0.60556,229.86
quat1,0.36365,0.41632,0.19661,-0.8098,229.86
quat2,0.79085,0.50051,0.3522,0.00078,229.86
quat3,0.25533,-0.54359,0.16149,0.78309,229.86
quat4,0.88778,-0.45768,0.04142,-0.0257,229.86
quat5,0.29286,-0.53206,0.73142,0.31011,229.86
quat6,0.72878,-0.16807,0.58624,0.31139,229.86
quat7,0.64262,-0.16627,0.74352,0.08101,229.86
quat8,0.54248,0.16445,0.81558,-0.11619,229.86
quat0,-0.00686,-0.79264,-0.03825,0.60845,229.88
quat1,0.35334,0.41361,0.18898,-0.81754,229.88
quat2,0.7986,0.49325,0.34473,-0.01001,229.88
quat3,0.27359,-0.54039,0.16323,0.77877,229.88
quat4,0.8844,-0.46068,0.04485,-0.06003,229.88
quat5,0.33784,-0.51879,0.69916,0.35762,229.88
quat6,0.72269,-0.18226,0.57591,0.3359,229.88
quat7,0.61895,-0.18648,0.75917,0.07601,229.88
quat8,0.54137,0.15754,0.81977,-0.10035,229.88
quat0,0.00063,-0.79219,-0.02603,0.60972,229.9
quat1,0.34476,0.41395,0.18746,-0.82137,229.9
quat2,0.80484,0.48625,0.3397,-0.02019,229.9
quat3,0.28353,-0.53697,0.16063,0.77812,229.9
quat4,0.88419,-0.45548,0.05441,-0.08828,229.9
quat5,0.38982,-0.49762,0.66473,0.39818,229.9
quat6,0.71356,-0.19351,0.57106,0.35676,229.9
quat7,0.58398,-0.21553,0.77802,0.08486,229.9
quat8,0.54165,0.14751,0.82441,-0.07218,229.9
quat0,0.00741,-0.79468,-0.01668,0.60676,229.92
quat1,0.33665,0.41856,0.18928,-0.82198,229.92
quat2,0.80648,0.48477,0.33705,-0.03122,229.92
quat3,0.29165,-0.52824,0.1561,0.78201,229.92
quat4,0.88656,-0.44425,0.06718,-0.11016,229.92
quat5,0.44223,-0.46916,0.62893,0.43448,229.92
quat6,0.70622,-0.19046,0.57869,0.36069,229.92
quat7,0.56037,-0.23,0.79054,0.0902,229.92
quat8,0.53523,0.1412,0.83145,-0.04775,229.92
quat0,0.01314,-0.792,-0.01208,0.61026,229.94
quat1,0.33072,0.42313,0.19224,-0.82135,229.94
quat2,0.80431,0.48913,0.3348,-0.04187,229.94
quat3,0.29931,-0.51503,0.15373,0.78837,229.94
quat4,0.88769,-0.43499,0.08378,-0.12561,229.94
quat5,0.48573,-0.43914,0.59384,0.46752,229.94
quat6,0.69735,-0.18709,0.59142,0.35906,229.94
quat7,0.5548,-0.22745,0.79501,0.09175,229.94
quat8,0.51394,0.1462,0.84419,-0.04273,229.94
quat0,0.01651,-0.78258,-0.01483,0.62215,229.96
quat1,0.32853,0.42635,0.19515,-0.81989,229.96
quat2,0.80167,0.4959,0.33034,-0.04774,229.96
quat3,0.30388,-0.50005,0.15546,0.79589,229.96
quat4,0.88687,-0.43015,0.10531,-0.13173,229.96
quat5,0.52368,-0.40709,0.56649,0.48901,229.96
quat6,0.6864,-0.19845,0.59885,0.36173,229.96
quat7,0.55743,-0.2206,0.79511,0.09171,229.96
quat8,0.48039,0.16178,0.86034,-0.05347,229.96
quat0,0.02058,-0.77253,-0.02081,0.6343,229.98
quat1,0.32949,0.42727,0.20199,-0.81736,229.98
quat2,0.8006,0.50092,0.32531,-0.04792,229.98
quat3,0.30219,-0.48564,0.15916,0.80468,229.98
quat4,0.88516,-0.42942,0.12804,-0.12525,229.98
quat5,0.54439,-0.38497,0.54663,0.50659,229.98
quat6,0.6775,-0.21588,0.59726,0.37105,229.98
quat7,0.5639,-0.21065,0.7941,0.08395,229.98
quat8,0.43928,0.16931,0.8807,-0.05229,229.98
quat0,0.02616,-0.76926,-0.02598,0.63787,230.0
quat1,0.33542,0.42763,0.21495,-0.81144,230.0
quat2,0.80291,0.50066,0.32078,-0.04221,230.0
quat3,0.29035,-0.47343,0.16324,0.81542,230.0
quat4,0.88274,-0.43226,0.15152,-0.10466,230.0
quat5,0.54848,-0.37862,0.53043,0.5239,230.0
quat6,0.67845,-0.21031,0.59742,0.37224,230.0
quat7,0.57413,-0.20258,0.789,0.08252,230.0
quat8,0.39184,0.17525,0.90203,-0.0458,230.0
quat0,0.02985,-0.7661,-0.03344,0.64115,230.02
quat1,0.34597,0.42898,0.23258,-0.80137,230.02
quat2,0.80604,0.49813,0.31799,-0.03228,230.02
quat3,0.27101,-0.46289,0.16494,0.8277,230.02
quat4,0.88087,-0.43415,0.1744,-0.07188,230.02
quat5,0.54651,-0.37591,0.52804,0.53028,230.02
quat6,0.67741,-0.19534,0.60454,0.37079,230.02
quat7,0.59523,-0.18674,0.77659,0.08793,230.02
quat8,0.3395,0.182,0.9221,-0.03655,230.02
quat0,0.02983,-0.76095,-0.04261,0.64672,230.04
quat1,0.36286,0.43095,0.2531,-0.78648,230.04
quat2,0.8088,0.4961,0.31526,-0.01846,230.04
quat3,0.24862,-0.45357,0.16389,0.84,230.04
quat4,0.87977,-0.43115,0.19789,-0.03084,230.04
quat5,0.52543,-0.38124,0.53748,0.53824,230.04
quat6,0.66664,-0.17942,0.62224,0.36907,230.04
quat7,0.61468,-0.17313,0.76237,0.10482,230.04
quat8,0.28921,0.18716,0.93858,-0.01967,230.04
quat0,0.02525,-0.75706,-0.05497,0.65054,230.06
quat1,0.38357,0.43288,0.27471,-0.76813,230.06
quat2,0.81177,0.49432,0.31094,0.00041,230.06
