QUAT,w,x,y,z,timestamp
quat0,-0.28349,0.0877,0.06096,-0.95301,499.0
quat1,-0.37697,-0.4717,-0.53131,0.59422,499.0
quat2,-0.66569,-0.36161,-0.58973,0.27984,499.0
quat3,-0.53785,-0.43936,0.07655,-0.71542,499.0
quat4,-0.27545,-0.87611,0.18335,0.35063,499.0
quat5,-0.70945,-0.18018,-0.56853,0.37549,499.0
quat6,-0.4981,-0.27287,-0.74379,0.35245,499.0
quat7,-0.63133,-0.41591,-0.51102,0.40902,499.0
quat8,-0.71187,-0.3503,-0.37208,0.48176,499.0
quat0,-0.28373,0.06615,0.07701,-0.95352,499.02
quat1,-0.37366,-0.47724,-0.53839,0.58545,499.02
quat2,-0.6679,-0.36643,-0.5859,0.27632,499.02
quat3,-0.52234,-0.4585,0.09401,-0.71281,499.02
quat4,-0.30303,-0.87234,0.18229,0.33759,499.02
quat5,-0.70937,-0.17913,-0.56907,0.37532,499.02
quat6,-0.50109,-0.27085,-0.74405,0.34919,499.02
quat7,-0.63176,-0.41349,-0.51284,0.40854,499.02
quat8,-0.71259,-0.34835,-0.37127,0.48274,499.02
quat0,-0.28422,0.0462,0.09259,-0.95316,499.04
quat1,-0.37112,-0.48109,-0.54468,0.57806,499.04
quat2,-0.67155,-0.36776,-0.58424,0.26915,499.04
quat3,-0.50836,-0.47578,0.11194,-0.70899,499.04
quat4,-0.32815,-0.86761,0.18193,0.3263,499.04
quat5,-0.70969,-0.1767,-0.57029,0.37401,499.04
quat6,-0.50364,-0.26822,-0.74488,0.34577,499.04
quat7,-0.6315,-0.41208,-0.5138,0.40915,499.04
quat8,-0.71372,-0.34602,-0.37052,0.48331,499.04
quat0,-0.28527,0.02787,0.10794,-0.95194,499.06
quat1,-0.37125,-0.48258,-0.55177,0.56994,499.06
quat2,-0.67637,-0.3657,-0.58447,0.25918,499.06
quat3,-0.49609,-0.49182,0.12887,-0.70384,499.06
quat4,-0.35154,-0.86199,0.1818,0.31676,499.06
quat5,-0.70996,-0.17393,-0.57162,0.37277,499.06
quat6,-0.50508,-0.26546,-0.74638,0.34254,499.06
quat7,-0.6315,-0.41041,-0.51464,0.40979,499.06
quat8,-0.71499,-0.34381,-0.36995,0.48344,499.06
quat0,-0.28657,0.01113,0.12228,-0.95016,499.08
quat1,-0.37238,-0.48407,-0.55903,0.5608,499.08
quat2,-0.6828,-0.36,-0.58582,0.24697,499.08
quat3,-0.48499,-0.5057,0.14558,-0.69847,499.08
quat4,-0.37516,-0.85437,0.18167,0.31032,499.08
quat5,-0.70987,-0.17039,-0.57335,0.37193,499.08
quat6,-0.50693,-0.2622,-0.74765,0.33955,499.08
quat7,-0.63229,-0.40752,-0.51604,0.40969,499.08
quat8,-0.7163,-0.34173,-0.36962,0.48324,499.08
quat0,-0.28773,-0.00386,0.13605,-0.94799,499.1
