QUAT,w,x,y,z,timestamp
quat0,-0.07719,-0.84817,-0.21061,0.47989,1178.78
quat1,0.58126,0.28528,0.51609,0.56072,1178.78
quat2,0.45592,0.10561,0.00287,0.88373,1178.78
quat3,0.32675,-0.54662,-0.34266,0.69067,1178.78
quat4,0.82259,-0.16042,-0.04176,0.54394,1178.78
quat5,0.56647,-0.45163,0.55986,0.40211,1178.78
quat6,0.34132,-0.57514,0.49346,0.55607,1178.78
quat7,-0.56175,0.39696,-0.64249,-0.33773,1178.78
quat8,0.42032,-0.56856,0.36508,0.60563,1178.78
quat0,-0.07762,-0.84919,-0.2113,0.47771,1178.8
quat1,0.592,0.29796,0.51135,0.54707,1178.8
quat2,0.49105,0.10483,0.00142,0.8648,1178.8
quat3,0.31138,-0.53644,-0.36203,0.69585,1178.8
quat4,0.80173,-0.16256,-0.06403,0.57159,1178.8
quat5,0.56652,-0.45132,0.55981,0.40246,1178.8
quat6,0.34113,-0.5751,0.4931,0.55655,1178.8
quat7,-0.56196,0.39661,-0.6428,-0.33721,1178.8
quat8,0.4202,-0.56842,0.36501,0.60588,1178.8
quat0,-0.07822,-0.84985,-0.2122,0.47603,1178.82
quat1,0.60275,0.31409,0.5097,0.5275,1178.82
quat2,0.52627,0.10147,0.00098,0.84424,1178.82
quat3,0.29479,-0.52447,-0.38345,0.70071,1178.82
quat4,0.77986,-0.1571,-0.08271,0.60025,1178.82
quat5,0.56664,-0.45106,0.55952,0.403,1178.82
quat6,0.34055,-0.57522,0.49288,0.55697,1178.82
quat7,-0.56185,0.39676,-0.64291,-0.337,1178.82
quat8,0.42036,-0.56827,0.36475,0.60607,1178.82
quat0,-0.07845,-0.85042,-0.21277,0.47471,1178.84
quat1,0.61537,0.33198,0.50917,0.50186,1178.84
quat2,0.55962,0.09529,0.0017,0.82325,1178.84
quat3,0.2789,-0.51198,-0.40613,0.70367,1178.84
quat4,0.75698,-0.14537,-0.09643,0.62973,1178.84
quat5,0.56689,-0.45048,0.55934,0.40354,1178.84
quat6,0.33989,-0.57533,0.49299,0.55716,1178.84
quat7,-0.56131,0.39737,-0.64299,-0.33702,1178.84
quat8,0.42044,-0.56805,0.36438,0.60645,1178.84
quat0,-0.078,-0.85103,-0.21274,0.47371,1178.86
quat1,0.62715,0.34446,0.50794,0.47961,1178.86
quat2,0.59075,0.09071,0.00821,0.8017,1178.86
quat3,0.26602,-0.50021,-0.42716,0.70467,1178.86
quat4,0.73351,-0.13254,-0.11104,0.65731,1178.86
quat5,0.567,-0.45,0.55916,0.40417,1178.86
quat6,0.33939,-0.5755,0.49294,0.55734,1178.86
quat7,-0.5606,0.39829,-0.64298,-0.33714,1178.86
quat8,0.42068,-0.5678,0.36402,0.60673,1178.86
quat0,-0.07745,-0.85128,-0.21285,0.47331,1178.88
quat1,0.63569,0.3523,0.50728,0.46309,1178.88
quat2,0.61989,0.0858,0.01791,0.77978,1178.88
quat3,0.2562,-0.48861,-0.44453,0.7057,1178.88
quat4,0.71119,-0.12089,-0.12621,0.68093,1178.88
quat5,0.56723,-0.44945,0.55907,0.40458,1178.88
quat6,0.3391,-0.57561,0.49291,0.55743,1178.88
quat7,-0.55976,0.39938,-0.64295,-0.33731,1178.88
quat8,0.42087,-0.5675,0.36356,0.60715,1178.88
quat0,-0.07601,-0.8513,-0.21325,0.47332,1178.9
quat1,0.64268,0.35639,0.50515,0.45251,1178.9
quat2,0.64511,0.07939,0.02814,0.75944,1178.9
quat3,0.25259,-0.47692,-0.45721,0.7069,1178.9
quat4,0.69201,-0.10976,-0.14104,0.69942,1178.9
quat5,0.56751,-0.44891,0.55897,0.40493,1178.9
quat6,0.33886,-0.57573,0.49279,0.55756,1178.9
quat7,-0.55895,0.40044,-0.64286,-0.33758,1178.9
quat8,0.42095,-0.5673,0.36324,0.60748,1178.9
quat0,-0.07406,-0.85141,-0.21366,0.47325,1178.92
quat1,0.64897,0.35503,0.50316,0.4468,1178.92
quat2,0.66522,0.06612,0.03326,0.74297,1178.92
quat3,0.25675,-0.46338,-0.46387,0.71005,1178.92
quat4,0.67791,-0.09673,-0.15413,0.71227,1178.92
quat5,0.56767,-0.44859,0.5588,0.4053,1178.92
quat6,0.3388,-0.57588,0.49245,0.55774,1178.92
quat7,-0.55825,0.4013,-0.64288,-0.33767,1178.92
quat8,0.42103,-0.56725,0.36295,0.60764,1178.92
quat0,-0.07222,-0.8516,-0.21401,0.47304,1178.94
quat1,0.65287,0.35154,0.50479,0.442,1178.94
quat2,0.67897,0.04746,0.03463,0.73181,1178.94
quat3,0.26664,-0.44807,-0.46609,0.71477,1178.94
quat4,0.67004,-0.08236,-0.16521,0.71901,1178.94
quat5,0.56781,-0.4482,0.55877,0.40556,1178.94
quat6,0.33867,-0.57603,0.49221,0.55787,1178.94
quat7,-0.55779,0.40193,-0.64293,-0.33759,1178.94
quat8,0.42102,-0.56727,0.36285,0.60768,1178.94
quat0,-0.07137,-0.85136,-0.21481,0.47323,1178.96
quat1,0.65389,0.34882,0.51043,0.43614,1178.96
quat2,0.68497,0.03013,0.03696,0.72701,1178.96
quat3,0.27936,-0.43372,-0.46582,0.71892,1178.96
quat4,0.66827,-0.06878,-0.17441,0.71991,1178.96
quat5,0.56797,-0.44784,0.55883,0.40566,1178.96
quat6,0.33828,-0.57612,0.49221,0.55802,1178.96
quat7,-0.55744,0.40225,-0.64307,-0.33751,1178.96
quat8,0.42091,-0.56726,0.36278,0.60781,1178.96
quat0,-0.07115,-0.8514,-0.21544,0.47291,1178.98
quat1,0.65187,0.34566,0.52013,0.43018,1178.98
quat2,0.68387,0.0177,0.04194,0.72818,1178.98
quat3,0.29276,-0.42287,-0.46457,0.72086,1178.98
quat4,0.67218,-0.05646,-0.18319,0.71515,1178.98
quat5,0.56814,-0.44762,0.55877,0.40575,1178.98
quat6,0.33796,-0.57609,0.49237,0.5581,1178.98
quat7,-0.55705,0.40243,-0.64332,-0.33746,1178.98
quat8,0.42096,-0.5673,0.36268,0.60781,1178.98
quat0,-0.07053,-0.85173,-0.21569,0.4723,1179.0
quat1,0.64732,0.34029,0.53219,0.42655,1179.0
quat2,0.67611,0.0077,0.04789,0.7352,1179.0
quat3,0.30539,-0.4171,-0.46346,0.7197,1179.0
quat4,0.68118,-0.04674,-0.19242,0.70483,1179.0
quat5,0.56817,-0.44728,0.5589,0.4059,1179.0
quat6,0.33771,-0.57621,0.49259,0.55794,1179.0
quat7,-0.55672,0.40251,-0.64363,-0.33733,1179.0
quat8,0.42087,-0.56718,0.36288,0.60785,1179.0
quat0,-0.06997,-0.85181,-0.21636,0.47192,1179.02
quat1,0.64133,0.33271,0.54493,0.4255,1179.02
quat2,0.66217,-0.00168,0.05241,0.74752,1179.02
quat3,0.3175,-0.41711,-0.46252,0.71505,1179.02
quat4,0.69453,-0.03917,-0.20033,0.6899,1179.02
quat5,0.56825,-0.44692,0.55897,0.40608,1179.02
quat6,0.33759,-0.57611,0.49295,0.55779,1179.02
quat7,-0.55637,0.40265,-0.64389,-0.33725,1179.02
quat8,0.42068,-0.56712,0.36306,0.60794,1179.02
quat0,-0.06923,-0.85188,-0.21711,0.47157,1179.04
quat1,0.63547,0.32249,0.5565,0.4272,1179.04
quat2,0.64312,-0.0092,0.05635,0.76363,1179.04
quat3,0.3304,-0.42111,-0.46091,0.70786,1179.04
quat4,0.711,-0.03408,-0.20792,0.67088,1179.04
quat5,0.56836,-0.44668,0.55902,0.40613,1179.04
quat6,0.33735,-0.5761,0.49289,0.558,1179.04
quat7,-0.55614,0.40282,-0.64396,-0.33727,1179.04
quat8,0.42045,-0.56717,0.3632,0.60797,1179.04
quat0,-0.06813,-0.852,-0.21783,0.47117,1179.06
quat1,0.62985,0.30958,0.56601,0.43254,1179.06
quat2,0.62014,-0.01684,0.0582,0.78215,1179.06
quat3,0.34428,-0.42727,-0.45734,0.69983,1179.06
quat4,0.7296,-0.03078,-0.21264,0.64925,1179.06
quat5,0.56837,-0.4464,0.55913,0.40627,1179.06
quat6,0.33721,-0.57611,0.4927,0.55824,1179.06
quat7,-0.55607,0.40277,-0.64413,-0.33713,1179.06
quat8,0.42039,-0.56715,0.36331,0.60797,1179.06
quat0,-0.06741,-0.85192,-0.21906,0.47086,1179.08
quat1,0.62339,0.29574,0.57415,0.44077,1179.08
quat2,0.59389,-0.02355,0.05954,0.80199,1179.08
quat3,0.3564,-0.4342,-0.45188,0.693,1179.08
quat4,0.74936,-0.02933,-0.21417,0.62588,1179.08
quat5,0.56841,-0.4462,0.5592,0.40633,1179.08
quat6,0.3372,-0.57597,0.49281,0.55829,1179.08
quat7,-0.55613,0.4026,-0.64439,-0.33672,1179.08
quat8,0.42013,-0.56724,0.36369,0.60783,1179.08
quat0,-0.06692,-0.85177,-0.22043,0.47056,1179.1
quat1,0.61643,0.28027,0.58074,0.45189,1179.1
quat2,0.5654,-0.02948,0.05976,0.82212,1179.1
quat3,0.36884,-0.44172,-0.44285,0.68755,1179.1
quat4,0.77031,-0.02884,-0.21343,0.6002,1179.1
quat5,0.56842,-0.44622,0.55907,0.40647,1179.1
quat6,0.33752,-0.57571,0.49337,0.55787,1179.1
quat7,-0.55627,0.40235,-0.64468,-0.33625,1179.1
quat8,0.41994,-0.56738,0.36397,0.60766,1179.1
quat0,-0.06678,-0.85121,-0.22147,0.47111,1179.12
quat1,0.608,0.26359,0.58772,0.46416,1179.12
quat2,0.5353,-0.03391,0.06003,0.84184,1179.12
quat3,0.38082,-0.44918,-0.43229,0.68289,1179.12
quat4,0.79142,-0.03056,-0.21133,0.57276,1179.12
quat5,0.56826,-0.44614,0.55926,0.40653,1179.12
quat6,0.33793,-0.57543,0.49371,0.55761,1179.12
quat7,-0.55638,0.40218,-0.64476,-0.33612,1179.12
quat8,0.41982,-0.56739,0.36424,0.60758,1179.12
quat0,-0.06666,-0.85031,-0.22241,0.47229,1179.14
quat1,0.59826,0.24742,0.59526,0.47595,1179.14
quat2,0.50438,-0.03729,0.0598,0.8606,1179.14
quat3,0.39271,-0.45579,-0.42051,0.67912,1179.14
