QUAT,w,x,y,z,timestamp
quat0,-0.2275,-0.59167,-0.29863,0.71343,911.44
quat1,0.72383,0.30882,0.47416,-0.39481,911.44
quat2,0.52968,-0.45728,0.53002,0.47898,911.44
quat3,-0.61624,-0.23911,-0.59789,0.45344,911.44
quat4,0.1988,-0.70933,0.1884,0.64949,911.44
quat5,0.2906,-0.66673,0.25373,0.63769,911.44
quat6,0.26712,-0.6332,0.45383,0.56723,911.44
quat7,0.29263,-0.646,0.41205,0.57207,911.44
quat8,0.46256,-0.50932,0.50922,0.51703,911.44
quat0,-0.22844,-0.5914,-0.29897,0.71322,911.46
quat1,0.72379,0.30621,0.4776,-0.39275,911.46
quat2,0.52902,-0.45635,0.52964,0.481,911.46
quat3,-0.6166,-0.24164,-0.59745,0.45218,911.46
quat4,0.19903,-0.71004,0.18688,0.64908,911.46
quat5,0.28847,-0.66866,0.25658,0.63548,911.46
quat6,0.26986,-0.62944,0.45416,0.56984,911.46
quat7,0.29328,-0.64511,0.40882,0.57506,911.46
quat8,0.45973,-0.51179,0.51215,0.51422,911.46
quat0,-0.22938,-0.59106,-0.29939,0.71302,911.48
quat1,0.72399,0.30304,0.48125,-0.39038,911.48
quat2,0.5277,-0.4559,0.5292,0.48335,911.48
quat3,-0.61701,-0.24448,-0.59679,0.45097,911.48
quat4,0.19955,-0.71089,0.18613,0.6482,911.48
quat5,0.28633,-0.67069,0.26,0.63292,911.48
quat6,0.27289,-0.62516,0.4548,0.57259,911.48
quat7,0.29379,-0.64428,0.40459,0.5787,911.48
quat8,0.45651,-0.51468,0.51539,0.51096,911.48
quat0,-0.23042,-0.59066,-0.29993,0.71279,911.5
quat1,0.72408,0.29998,0.48504,-0.38788,911.5
quat2,0.52586,-0.45577,0.5288,0.48592,911.5
quat3,-0.61778,-0.24741,-0.5961,0.44922,911.5
quat4,0.19978,-0.71177,0.18518,0.64745,911.5
quat5,0.2838,-0.67298,0.26379,0.63005,911.5
quat6,0.27656,-0.6203,0.45515,0.57583,911.5
quat7,0.29478,-0.64335,0.39979,0.58256,911.5
quat8,0.45259,-0.51816,0.51885,0.50741,911.5
quat0,-0.23156,-0.59032,-0.30062,0.71242,911.52
quat1,0.72383,0.29707,0.4891,-0.38548,911.52
quat2,0.5237,-0.45567,0.52867,0.48847,911.52
quat3,-0.619,-0.25057,-0.59517,0.44702,911.52
quat4,0.19893,-0.71296,0.18332,0.64693,911.52
quat5,0.28084,-0.67542,0.26833,0.62685,911.52
quat6,0.28057,-0.61484,0.45428,0.58042,911.52
quat7,0.29669,-0.64191,0.3939,0.58718,911.52
quat8,0.44799,-0.52221,0.52286,0.50321,911.52
quat0,-0.23286,-0.58996,-0.30112,0.71208,911.54
quat1,0.72326,0.29397,0.49365,-0.38312,911.54
quat2,0.52124,-0.45584,0.52869,0.49091,911.54
quat3,-0.62047,-0.25418,-0.594,0.4445,911.54
quat4,0.19671,-0.71464,0.18043,0.64656,911.54
quat5,0.27684,-0.67848,0.27296,0.62332,911.54
quat6,0.28414,-0.60921,0.45205,0.58633,911.54
quat7,0.3008,-0.63909,0.38776,0.59222,911.54
quat8,0.44274,-0.52698,0.52754,0.49796,911.54
quat0,-0.23441,-0.58959,-0.3014,0.71175,911.56
quat1,0.72254,0.29057,0.49894,-0.38021,911.56
quat2,0.51807,-0.4566,0.52863,0.49363,911.56
quat3,-0.62215,-0.25785,-0.59298,0.44138,911.56
quat4,0.19436,-0.71659,0.17758,0.6459,911.56
quat5,0.27257,-0.68177,0.27845,0.61916,911.56
quat6,0.287,-0.60346,0.44804,0.59391,911.56
quat7,0.30766,-0.6344,0.38165,0.59768,911.56
quat8,0.43649,-0.53219,0.53315,0.49193,911.56
quat0,-0.23605,-0.58955,-0.30107,0.71138,911.58
quat1,0.72194,0.28688,0.50446,-0.37687,911.58
quat2,0.51445,-0.45797,0.52829,0.49651,911.58
quat3,-0.6235,-0.26181,-0.59203,0.43841,911.58
quat4,0.19297,-0.71848,0.17584,0.64469,911.58
quat5,0.26827,-0.68528,0.28468,0.61431,911.58
quat6,0.28909,-0.59779,0.44254,0.60269,911.58
quat7,0.31804,-0.62652,0.37688,0.60357,911.58
quat8,0.429,-0.53812,0.53907,0.48558,911.58
quat0,-0.23778,-0.58973,-0.30071,0.71082,911.6
quat1,0.72162,0.28286,0.50974,-0.37338,911.6
quat2,0.51083,-0.45941,0.52789,0.49933,911.6
quat3,-0.62461,-0.26602,-0.59077,0.436,911.6
quat4,0.19276,-0.72048,0.17512,0.64271,911.6
quat5,0.26294,-0.68905,0.29147,0.6092,911.6
